Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Frontend for Java Full Stack Development,4.4,Intermediate level,24 hours (approximately),Flexible schedule,17 reviews," Understand the fundamentals of HTML & CSS, including HTML tags and the structure of web pages.  Acquire the skills to apply CSS styling to HTML elements, using various properties to control appearance, layout, and selectively applying styles. Become proficient in JavaScript programming, understand variables, data types, control structures, and functions, and apply best coding practices.  Get hands-on experience with Angular and  learn components, modules, directives, and services to create scalable web applications.","['HTML', 'Web Development', 'JavaScript', 'Angularjs', 'Cascading Style Sheets (CSS)']","['Introduction to HTML & CSS', 'Introduction to JavaScript Programming', 'Angular for Frontend development']",['Board Infinity'],['Board Infinity '],Computer Science,https://www.coursera.org/learn/frontend-development-for-java-full-stack
DevOps on AWS: Release and Deploy,4.6,Intermediate level,3 hours (approximately),Flexible schedule,115 reviews,,"['aws', 'Continuous Integration', 'Continuous Delivery', 'Devops']","['Week 1', 'Week 2']","['Russell Sayers', 'Rafael Lopes']",['Amazon Web Services'],Computer Science,https://www.coursera.org/learn/devops-aws-release-deploy
Equivalent Circuit Cell Model Simulation,4.7,Intermediate level,27 hours (approximately),Flexible schedule,521 reviews,How to design equivalent-circuit models for lithium-ion battery cells,['Design equivalent-circuit models for lithium-ion battery cells'],"['Defining an equivalent-circuit model of a Li-ion cell', 'Identifying parameters of static model', 'Identifying parameters of dynamic model', 'Simulating battery packs in different configurations', 'Co-simulating battery and electric-vehicle load', 'Capstone project']",['Gregory Plett'],"['University of Colorado Boulder', 'University of Colorado System']",Computer Science,https://www.coursera.org/learn/equivalent-circuit-cell-model-simulation
BIM Application for Engineers,4.7,Intermediate level,Approx. 19 hours to complete,Flexible schedule,446 reviews,,[],"['Initiation', 'Modeling of a Building', 'Model Integration and Clash Detection', 'Quantity Takeoff', '4D Simulation', 'Closure']",['謝尚賢'],['National Taiwan University'],Computer Science,https://www.coursera.org/learn/bim-application
Selenium WebDriver with Python,3.1,Beginner level,Approx. 7 hours to complete,Flexible schedule,15 reviews,"Setting up the Environment for Selenium WebDriver with PythonOverview of Testing Frameworks (unittest, pytest) and setting up test cases.Handling Popup, Alerts, Multiple Browser Tabs, Mouse and Keyboard interactionsDebugging with Selenium WebDriver","['Unit Testing', 'Selenium (Software)', 'Python Programming', 'Test Case', 'Selenium']","['Getting Started With Selenium WebDriver', 'Web Elements and Web Interactions', 'Selenium Testing, Advance Features and Best Practices']",['Whizlabs Instructor'],['Whizlabs'],Computer Science,https://www.coursera.org/learn/selenium-webdriver-python
Monitoring and Observability for Development and DevOps,4.7,Intermediate level,16 hours (approximately),Flexible schedule,23 reviews,"Explain the importance of monitoring and describe concepts like Golden SignalsDemonstrate your knowledge of observability with Instana and explain the pillars of observability, cloud native observability, and types of samplingImplement logging and demonstrate your knowledge of telemetry using OpenTelemetry and tracing using KubernetesDevelop hands-on experience with a variety of tools such as Prometheus, Grafana, Mezmo (LogDNA), OpenTelemetry, and Instana","['Observability', 'Telemetry', 'Monitoring', 'logging', 'Tracing']","['\u202fIntroduction to Monitoring for Applications', 'Monitoring Systems and Techniques', 'Methodologies and Tools in Logging', 'Observability and Concepts', 'Final Project and Assessment']","['John Rofrano', 'Ramanujam Srinivasan']",['IBM'],Computer Science,https://www.coursera.org/learn/monitoring-and-observability-for-development-and-devops
Launching into Machine Learning,4.6,Beginner level,10 hours (approximately),Flexible schedule,"4,268 reviews","Describe how to improve data quality and perform exploratory data analysisBuild and train AutoML Models using Vertex AI and BigQuery MLOptimize and evaluate models using loss functions and performance metricsCreate repeatable and scalable training, evaluation, and test datasets","['Tensorflow', 'Bigquery', 'Machine Learning', 'Data Cleansing']","['Introduction', 'Get to Know Your Data: Improve Data through Exploratory Data Analysis', 'Machine Learning in Practice', 'Training AutoML Models Using Vertex AI', 'BigQuery Machine Learning: Develop ML Models Where Your Data Lives', 'Generalization and Sampling']",['Google Cloud Training'],['Google Cloud'],Computer Science,https://www.coursera.org/learn/launching-machine-learning
Data Integration with Microsoft Azure Data Factory,3.9,Intermediate level,16 hours (approximately),Flexible schedule,127 reviews,How to create and manage data pipelines in the cloud How to integrate data at scale with Azure Synapse Pipeline and Azure Data Factory,"['Microsoft Azure', 'Data Integration', 'Data Pipelines']","['Integrate data with Azure Data Factory or Azure Synapse Pipeline', 'Petabyte-scale ingestion with Azure Data Factory or Azure Synapse Pipeline', 'Perform code-free transformation at scale with Azure Data Factory or Azure Synapse Pipeline', 'Orchestrate data movement and transformation in Azure Data Factory or Azure Synapse Pipeline', 'Execute existing SSIS packages in Azure Data Factory or Azure Synapse Pipeline', 'Operationalize your Azure Data Factory or Azure Synapse Pipeline', 'Receive data with Azure Data Share and transforming with Azure Data Factory', 'Course Practice Exam']",[' Microsoft'],['Microsoft'],Computer Science,https://www.coursera.org/learn/azure-data-factory-data-integration
Introduction to UI Design,4.6,Beginner level,14 hours (approximately),Flexible schedule,"1,404 reviews",,"['Usability', 'User Interface Design (UI Design)', 'Design Theory', 'User Interface']","['Introduction and Overview', 'UI Design Process', 'Psychology and Human Factors for User Interface Design', 'Psychology and Human Factors -- Continued']","['Lana Yarosh', 'Joseph A Konstan', 'Loren Terveen', 'Haiyi Zhu', 'Dr. Brent Hecht']",['University of Minnesota'],Computer Science,https://www.coursera.org/learn/ui-design
Generative Pre-trained Transformers (GPT),4.4,Intermediate level,Approx. 12 hours to complete,Flexible schedule,15 reviews,"You will learn the foundations, implementations, applications, and risks of GPT.","['Natural Language Processing', 'Large Language Models', 'Language Modelling']","['Language Modeling', 'Transformers and GPT', 'Applications and Implications']","['Mary Ellen Foster', 'Jake Lever', 'Sean MacAvaney']",['University of Glasgow '],Computer Science,https://www.coursera.org/learn/chatgpt
Blockchain Specialization,4.3,Beginner level,1 months at 10 hours a week,Flexible schedule,150 reviews,,[],"['The Blockchain', 'Cryptography and Hashing Overview', 'The Merkle Tree and Cryptocurrencies', 'The Blockchain System']",['Stefano M. Stefan'],"['University of California, Irvine']",Computer Science,https://www.coursera.org/specializations/uci-blockchain
User Experience & Interaction Design for AR/VR/MR/XR,4.7,Intermediate level,27 hours (approximately),Flexible schedule,130 reviews,Critique new and existing XR experiences from an ethical standpoint.Create storyboards and physical prototypes of new XR experiences.Create XR prototypes with digital and immersive authoring tools.Infer technical requirements for implementing your XR prototypes.,"['Augmented reality (AR)', 'Virtual reality (VR)', 'Extended Reality (XR)', 'User Experience Design (UXD)', 'Mixed Reality (MR)']","['XR Design Process', 'Design Thinking, Ethics, and Guidelines for XR', 'Storyboarding & Physical Prototyping for XR Experiences', 'Digital Prototyping & Evaluation of XR Experiences']",['Michael Nebeling'],['University of Michigan'],Computer Science,https://www.coursera.org/learn/user-experience-interaction-design-augmented-virtual-mixed-extended-reality
Algorithms on Strings,4.5,Intermediate level,18 hours (approximately),Flexible schedule,"1,041 reviews",,"['Suffix Tree', 'Suffix Array', 'Knuth–Morris–Pratt (KMP) Algorithm', 'Algorithms On Strings']","['Suffix Trees', 'Burrows-Wheeler Transform and Suffix Arrays', 'Knuth–Morris–Pratt Algorithm', 'Constructing Suffix Arrays and Suffix Trees']","['Pavel  Pevzner', 'Michael Levin', 'Alexander S. Kulikov', 'Neil Rhodes']",['University of California San Diego'],Computer Science,https://www.coursera.org/learn/algorithms-on-strings
"Applied Plotting, Charting & Data Representation in Python",4.5,Intermediate level,24 hours (approximately),Flexible schedule,"6,216 reviews",Describe what makes a good or bad visualizationUnderstand best practices for creating basic chartsIdentify the functions that are best for particular problemsCreate a visualization using matplotlb,"['Python Programming', 'Data Virtualization', 'Data Visualization', 'Matplotlib']","['Module 1: Principles of Information Visualization', 'Module 2: Basic Charting', 'Module 3: Charting Fundamentals', 'Module 4: Applied Visualizations']",['Christopher Brooks'],['University of Michigan'],Computer Science,https://www.coursera.org/learn/python-plotting
Open AI for Beginners: Programmatic Prompting,,Beginner level,2 hours,,,Programmatically prompt an AI model using OpenAI API and PythonEnrich existing data using AI via OpenAI API and JSONGenerate information in a web app using an AI model via OpenAI API,"['Artificial Intelligence (AI)', 'Openai', 'AI prompting', 'Large Language Models']",['Learn step-by-step'],['Angelo Paolillo'],['Coursera Project Network'],Computer Science,https://www.coursera.org/projects/open-ai-for-beginners-programmatic-prompting
Advanced Data Science Capstone,4.6,Advanced level,8 hours (approximately),Flexible schedule,385 reviews,,[],"['Week 1 - Identify DataSet and UseCase', 'Week 2 - ETL and Feature Creation', 'Week 3 - Model Definition and Training', 'Model Evaluation, Tuning, Deployment and Documentation']",['Romeo Kienzler'],['IBM'],Computer Science,https://www.coursera.org/learn/advanced-data-science-capstone
Intermediate PostgreSQL,4.7,Intermediate level,16 hours (approximately),Flexible schedule,265 reviews,Utilize SQL commands for editing tables in a PostgreSQL database and produce properly normalized tables from CSV files.Appropriately handle text and dates in databases and create stored procedures.Identify hashtag algorithm and their attributes.Construct regular expressions to select rows that match a pattern.,"['SQL', 'Database (DBSM)']","['SQL Techniques', 'Using SQL Techniques', 'Text in PostgreSQL', 'Regular Expressions']",['Charles Russell Severance'],['University of Michigan'],Computer Science,https://www.coursera.org/learn/intermediate-postgresql
Accounting Data Analytics with Python,4.3,Intermediate level,42 hours (approximately),Flexible schedule,84 reviews,"Know how to operate software that will help you create and run Python code.Execute Python code for wrangling data from different structures into a Pandas dataframe structure.Run and interpret fundamental data analytic tasks in Python including descriptive statistics, data visualizations, and regression.Use relational databases and know how to manipulate such databases directly through the command line, and indirectly through a Python script.","['Data Preparation', 'Python Programming', 'Linear Regression', 'SQL', 'Data Visualization']","['Introduction to the Course', 'Module 1: Foundations', 'Module 2: Introduction to Python', 'Module 3: Introduction to Python Programming', 'Module 4: Python Programming', 'Module 5: Data Analysis With Python', 'Module 6: Introduction to Visualization in Python', 'Module 7: Production Data Analytics', 'Module 8: Introduction to Databases in Python']","['Ronald Guymon', 'Linden Lu']",['University of Illinois at Urbana-Champaign'],Computer Science,https://www.coursera.org/learn/accounting-data-analytics-python
Python Essentials for MLOps,4.2,Intermediate level,43 hours (approximately),Flexible schedule,95 reviews,"Work with logic in Python, assigning variables and using different data structures.Write, run and debug tests using Pytest to validate your work.Interact with APIs and SDKs to build command-line tools and HTTP APIs to solve and automate Machine Learning problems.","['Python Programming', 'Information Engineering', 'Machine Learning', 'Test Automation', 'MLOps']","['Introduction to Python', 'Python Functions and Classes', 'Testing in Python', 'Introduction to Pandas and NumPy', 'Applied Python for MLOps']","['Alfredo Deza', 'Noah Gift']",['Duke University'],Computer Science,https://www.coursera.org/learn/python-mlops-duke
¡A Programar! Una introducción a la programación,4.8,Beginner level,Approx. 12 hours to complete,Flexible schedule,"2,501 reviews",,"['Programming Tool', 'Software Development', 'Computer Programming', 'Scratch (Programming Language)']","['Tu primer programa', '¡Repetir, repetir, repetir!', 'Reinventar juegos', 'Reutilizando tu código', 'Pensando como ingeniero/a de software']","['Dr Areti Manataki', 'Inés Friss de Kereki']","['Universidad ORT Uruguay', 'The University of Edinburgh']",Computer Science,https://www.coursera.org/learn/a-programar
Data Governance with Databricks,,Intermediate level,Approx. 6 hours to complete,Flexible schedule,,"Understand essential data governance components, exploring its significance in modern organizations and Databricks' instrumental role.Dive deep into governance foundations, from defining governance, frameworks, policies, and roles, to mastering data quality and metadata management.Grasp practical applications of Databricks, mastering data management, governance workflow design, data cataloging, and ensuring robust security.Embrace best practices, drawing insights from real-world case studies, ensuring effective, collaborative, and automated data governance.","['Data Security', 'Governance Workflows', 'Data Governance Principles', 'Data Management', 'Databricks']","['Data Governance and Databricks - Fundamentals', 'Data Governance and Databricks - Application']",['Board Infinity'],['Board Infinity '],Computer Science,https://www.coursera.org/learn/data-governance-databricks
Linear Regression and Modeling ,4.8,Beginner level,10 hours (approximately),Flexible schedule,"1,679 reviews",,"['Statistics', 'Linear Regression', 'R Programming', 'Regression Analysis']","['About Linear Regression and Modeling', 'Linear Regression', 'More about Linear Regression', 'Multiple Regression']",['Mine Çetinkaya-Rundel'],['Duke University'],Computer Science,https://www.coursera.org/learn/linear-regression-model
Introduction to Blockchain for Financial Services,4.7,Beginner level,29 hours (approximately),Flexible schedule,631 reviews,"The limitations of the Internet for business and economic activity, and how trust is established in a pre- and post-blockchain worldTerms such as miner, hash, nonce, proof-of-work, and public key cryptography, as well as the steps of a blockchain transactionSeven design principles for blockchain technologyTen challenges associated with implementing blockchain technology","['Collaborative Working Environment', 'Blockchain (Database)', 'Open Collaboration', 'Access Structure']","['The Second Era of the Internet', 'Blockchain Design Principles', 'Public and Private Ledgers', 'The Blockchain Ecosystem', 'Blockchain Implementation Challenges']","['Alex Tapscott', 'Don Tapscott']",['INSEAD'],Computer Science,https://www.coursera.org/learn/intro-blockchain-financial-services
Inheritance and Data Structures in Java,4.6,Beginner level,20 hours (approximately),Flexible schedule,68 reviews,"Examine the concept of inheritance in object-oriented programming and learn how to extend classes and override methods in a subclass.Analyze and fix different parts of a Java program using Eclipse's interactive debugger.Explore different methods for opening, reading, and writing to external files, and deal with errors and exceptions.Examine advanced techniques for storing and manipulating data in collections, and parse text using regular expressions (or regex).","['Data Structure', 'Problem Solving', 'Debugging', 'Java Programming', 'Inheritance']","['Module 1 : Inheritance, Polymorphism Using Overriding, & Access Modifiers', 'Module 2 : Abstract Classes & Debugging', 'Module 3 : File I/O & Exceptions', 'Module 4 : Collections, Maps, & Regular Expressions']",['Brandon Krakowsky'],['University of Pennsylvania'],Computer Science,https://www.coursera.org/learn/java-inheritance-data-structures
API Design and Fundamentals of Google Cloud's Apigee API Platform,4.7,Beginner level,7 hours (approximately),Flexible schedule,"2,333 reviews","Explore and put into practice API design, development and management concepts.Describe the fundamentals of REST API design.Describe API products, API product strategies, and how to publish APIs to a developer portal.Describe Apigee terminology and organizational model based on Apigee product capabilities.",[],"['Module 0: Introduction', 'Module 1: Apigee Overview', 'Module 2: API-First and OpenAPI Specifications', 'Module 3: API Proxies', 'Module 4: API Products']",['Google Cloud Training'],['Google Cloud'],Computer Science,https://www.coursera.org/learn/api-design-apigee-gcp
Microsoft Azure Machine Learning,4.5,Beginner level,11 hours (approximately),Flexible schedule,159 reviews,How to describe capabilities of no-code machine learning with Azure Machine Learning StudioHow to identify core tasks in creating a machine learning solutionHow to describe core machine learning conceptsHow to identify common machine learning types,"['Artificial Intelligence (AI)', 'Microsoft Azure', 'Machine Learning']","['Use Automated Machine Learning in Azure Machine Learning', 'Create a Regression Model with Azure Machine Learning Designer', 'Create a Classification Model with Azure AI', 'Create a Clustering Model with Azure AI']",[' Microsoft'],['Microsoft'],Computer Science,https://www.coursera.org/learn/microsoft-azure-machine-learning
Algorithms for DNA Sequencing,4.7,,12 hours (approximately),Flexible schedule,870 reviews,,"['Bioinformatics Algorithms', 'Algorithms', 'Python Programming', 'Algorithms On Strings']","['DNA sequencing, strings and matching', 'Preprocessing, indexing and approximate matching', 'Edit distance, assembly, overlaps', 'Algorithms for assembly']","['Ben Langmead, PhD', 'Jacob Pritt']",['Johns Hopkins University'],Computer Science,https://www.coursera.org/learn/dna-sequencing
Data Visualization and Communication with Tableau,4.7,,24 hours (approximately),Flexible schedule,"3,181 reviews",,"['Data Analysis', 'Visualization (Computer Graphics)', 'Tableau Software', 'Data Visualization']","['About this Specialization and Course', 'Asking The ""Right Questions""', 'Data Visualization with Tableau', 'Dynamic Data Manipulation and Presentation in Tableau', 'Your Communication Toolbox: Visualizations, Logic, and Stories', 'Final Project']","['Jana Schaich Borg', 'Daniel Egger']",['Duke University'],Computer Science,https://www.coursera.org/learn/analytics-tableau
FPGA Softcore Processors and IP Acquisition,3.9,Intermediate level,10 hours (approximately),Flexible schedule,80 reviews,Create a Nios II softcore processor hardware design using the Altera development flow  Understand the benefits and steps of implementation of a custom instruction in the Nios II soft processor. Opens in a new tabList the types of IP available for FPGAs  Use simulation with ModelSim to verify an FPGA Design,"['Simulation for Verification', 'Intellectual Property Integration', 'Programmable Logic Design', 'Softcore Processor Design', 'Software Design for Softcore Processors']","['Softcore Processor Development Flow', 'Writing Software for Softcore Processors', 'IP Acquisition and Integration', 'Introducing ModelSim and Simulation for Verification']",['Timothy Scherr'],['University of Colorado Boulder'],Computer Science,https://www.coursera.org/learn/fpga-softcore-proccessors-ip
Ciberseguridad Specialization,4.7,Beginner level,1 months at 10 hours a week,Flexible schedule,221 reviews,"Conocer los procesos de definición, desarrollo e implementación de políticas, y procedimientos de seguridad de la información en una organización . Describir casos concretos de ataques a diferentes componentes de los sistemas.  Identificar el funcionamiento básico de control de ciberseguridad en la red de computadores.    ","['Requerimientos de seguridad de la información\u202fy\u202fmedidas\u202fde seguridad', 'Realización de pruebas de penetración a sistemas', 'Caracterización del cibercrimen y las nuevas tendencias de los delitos informáticos.', 'Identificación de vulnerabilidades y amenazas de los ciberataques', 'Análisis de evidencia digital y computo\u202fforense']","['Principios y Regulaciones de Seguridad de la Información', 'Vulnerabilidades y pruebas de penetración', 'Seguridad en la red']","['Yezid Enrique Donoso Meisel', 'Fabián Molina', 'Ricardo Posada Maya', 'Sandra Julieta Rueda Rodríguez', 'Harold Enrique Castro Barrera', 'Juan Diego Jimenez', 'Carlos Andrés Lozano Garzón']",['Universidad de los Andes'],Computer Science,https://www.coursera.org/specializations/ciberseguridad
VR and 360 Video Production,4.7,Beginner level,Approx. 13 hours to complete,Flexible schedule,841 reviews,,"['Virtual Reality', 'Camera+', 'Video Production', '360-degree video']","['What is 360 Video, and How Does it Fit into VR?', 'Perfecting the VR Preproduction Pipeline', 'Lights, Camera, Action: VR Cameras & Beginning Production', 'What to do with your footage: VR Postproduction & Publishing']",[],['Google AR & VR'],Computer Science,https://www.coursera.org/learn/360-vr-video-production
Introduction to .NET Core,3.9,Beginner level,Approx. 12 hours to complete,Flexible schedule,30 reviews,"Understand .NET Core's features, versions, and setup, including differences between .NET Core and .NET Framework and development environment setup. Master .NET Core Architecture, CLI and core components to efficiently develop, build, test, and deploy applications using various commands and tools.Learn ASP.NET Core for web applications, MVC patterns, handling responses, and configuring applications including routing and hosting environments. Gain proficiency in .NET Core concepts like Dependency Injections, IoC Containers, middlewares, configuration, debugging & testing techniques. ","['.Net', 'Middleware', '.NET Core', 'C Sharp (C#) (Programming Language)', 'MVC']","['Introduction to .Net Development', 'Building Web Applications using ASP.NET Core', '.NET Core Advance Concepts']",['Board Infinity'],['Board Infinity '],Computer Science,https://www.coursera.org/learn/intro-to-dotnet-core
Programming Fundamentals in Swift,4.8,Beginner level,26 hours (approximately),Flexible schedule,189 reviews,"General programming principlesWorking with constants, variables, data types and data structuresUsing functions and closures","['iOS App Development', 'Application development', 'Swift Programming', 'Web Development']","['Introduction to programming in Swift', 'Data structures', 'Functions and closures', 'Structures and classes', 'Graded assessment']",['Taught by Meta Staff'],['Meta'],Computer Science,https://www.coursera.org/learn/programming-fundamentals-swift
Introduction to Object-Oriented Programming with Java,4.7,Beginner level,17 hours (approximately),Flexible schedule,423 reviews,,"['Crt0', 'Recursively Enumerable Set', 'Computer Programming', 'Java Programming']","['Classes and Objects', 'Creating Classes', 'Using Java Objects', 'Namespaces and Java Libraries']","['Noel J. Bergman', 'Evan Bergman']",['LearnQuest'],Computer Science,https://www.coursera.org/learn/object-oriented-programming-with-java
Programming Fundamentals in Kotlin,4.7,Beginner level,25 hours (approximately),Flexible schedule,214 reviews,Practice building and using functionsPractice different types of comparisons using operators Use Kotlin to solve a coding challengeReview and apply the fundamentals of programming ,"['Kotlin Playground', 'practice using and extending protocols.', 'declare and initialize different types of variables', 'create arrays', 'create control flow patterns using conditionals and loops']","['Introduction to Programming in Kotlin', 'Functions, classes and objects', 'Advanced classes, nullability and collections', 'Graded assessment']",['Taught by Meta Staff'],['Meta'],Computer Science,https://www.coursera.org/learn/meta-programming-fundamentals-kotlin
Python: A Guided Journey from Introduction to Application Specialization,3.5,Beginner level,1 months at 10 hours a week,Flexible schedule,16 reviews,  Students will master the basic skills of coding in python and will be able to understand the syntax.  Students will learn how to perform data analysis and visualization using python. Students will understand why object oriented programming is used and how to create a graphical user interface.,"['Computer Programming', 'Python Programming', 'Computer Language', 'Computer Coding']","['Introduction to Python', 'Data Analysis and Visualization with Python', 'Object-Oriented Programming and GUI with Python', 'Introduction to Machine Learning with Python']",['Adwith Malpe'],['Arizona State University'],Computer Science,https://www.coursera.org/specializations/python-a-guided-journey-from-introduction-to-application
Web Application Technologies and Django,4.7,Intermediate level,15 hours (approximately),Flexible schedule,"1,812 reviews",Explain the basics of HTTP and how the request-response cycle worksInstall and deploy a simple DJango applicationBuild simple web pages in HTML and style them using CSSExplain the basic operations in SQL,"['Django (Web Framework)', 'Hypertext Transfer Protocol (HTTP)', 'HTML', 'SQL', 'Cascading Style Sheets (CSS)']","['Introduction to Dynamic Web Content', 'Installing Django on PythonAnywhere', 'Hypertext Markup Language (from WA4E Specialization)', 'Cascading Style Sheets (from WA4E Specialization)', 'Introducing Structured Query Language (SQL)']",['Charles Russell Severance'],['University of Michigan'],Computer Science,https://www.coursera.org/learn/django-database-web-apps
"Open Source Software Development, Linux and Git Specialization",4.6,Beginner level,2 months at 10 hours a week,Flexible schedule,"2,171 reviews",,[],"['Open Source Software Development Methods', 'Linux for Developers', 'Linux Tools for Developers', 'Using Git for Distributed Development']",['Jerry Cooperstein'],['The Linux Foundation'],Computer Science,https://www.coursera.org/specializations/oss-development-linux-git
Database Management Essentials,4.6,Intermediate level,122 hours (approximately),Flexible schedule,"3,233 reviews",,"['Database (DB) Design', 'Entity–Relationship (E-R) Model', 'Database (DBMS)', 'SQL']","['Course Introduction', 'Introduction to Databases and DBMSs', 'Relational Data Model and the CREATE TABLE Statement', 'Basic Query Formulation with SQL', 'Extended Query Formulation with SQL', 'Notation for Entity Relationship Diagrams', 'ERD Rules and Problem Solving', 'Developing Business Data Models', 'Data Modeling Problems and Completion of an ERD', 'Schema Conversion', 'Normalization Concepts and Practice', 'Advanced Query Formulation with SQL']",['Michael Mannino'],['University of Colorado System'],Computer Science,https://www.coursera.org/learn/database-management
Introduction to Test and Behavior Driven Development,4.8,Intermediate level,19 hours (approximately),Flexible schedule,163 reviews,"Explain the importance of testing Describe test-driven development (TDD) and explain its benefits for DevOpsDevelop unit tests with test assertions and test fixtures and then run the tests Improve unit testing through advanced TDD methods including coverage reports, factories, fakes, and mock objects","['Software Testing', 'Test-Driven Development', 'Behavior-Driven Development', 'Test Case', 'Automated Testing']","['Introduction to Testing', 'Test Driven Development ', 'Advanced Methods for Test Driven Development', 'Behavior Driven Development', 'Running Behave for Behavior Driven Development\xa0', 'Final Project and Final Exam']",['John Rofrano'],['IBM'],Computer Science,https://www.coursera.org/learn/test-and-behavior-driven-development-tdd-bdd
Create Your First Automation Script Using Selenium and Java,4.5,Beginner level,2 hours,,317 reviews,"Setup a java project for selenium automation testingWriting test automation script using selenium and javaInteract with web elements like text box, radio button, buttons, web tables on a web application.","['Software Testing', 'Functional Testing', 'Test Automation', 'selenium automation']",['Learn step-by-step'],['Saurabh Dhingra'],['Coursera Project Network'],Computer Science,https://www.coursera.org/projects/create-automation-script-using-selenium-java
Genomics: Decoding the Universal Language of Life,4.6,Beginner level,Approx. 36 hours to complete,Flexible schedule,301 reviews,,[],"['Course Orientation', 'What Is a Genome and Why Do We Care?', 'What Were the First Genomes Like and How Do They Work Now?', 'How Can We Use Genomes to Understand the Healthy Body and Fight Diseases?', 'What Can Genomes Tell Us About How to Grow New Organs or New Crops?', 'How Might Genomes Allow Us to Predict Health Problems Before They Occur?', 'How Do the Genomes of Ecosystem Members Cooperate or Conflict?']",['Dr. Gene E. Robinson'],['University of Illinois at Urbana-Champaign'],Computer Science,https://www.coursera.org/learn/genomics-research
Exam Prep: HashiCorp Certified Terraform Associate (003),,Intermediate level,Approx. 13 hours to complete,Flexible schedule,,"Configure simple to complex infrastructure using Terraform commands.Implement and use Terraform Variables, Data Types, Data Values, FunctionsTerraform Cloud features.","['aws', 'Google Cloud Platform', 'Azure']","['Terraform: Introduction, Setup and Installation', 'Terraform: Providers and Statefiles', 'Terraform: Variables, Datatypes, and Expressions', 'Terraform: Files and Provisioners', 'Terraform: Modules', 'Terraform: State Management and Workspaces', 'Terraform Cloud Capabilities']",['Whizlabs Instructor'],['Whizlabs'],Computer Science,https://www.coursera.org/learn/exam-prep-hashicorp-certified-terraform-associate-003
Introduction to Relational Database and SQL,4.6,Beginner level,,,"1,848 reviews","Understand tables, the fundamental units in a relational databaseWrite basic SQL statements to query and maintain relational database","['Data Science', 'Database (DBMS)', 'Relational Database', 'SQL', 'MySQL']",['Learn step-by-step'],['Harrison Kong'],['Coursera Project Network'],Computer Science,https://www.coursera.org/projects/introduction-to-relational-database-and-sql
"Intro to AR/VR/MR/XR: Technologies, Applications & Issues",4.7,Beginner level,28 hours (approximately),Flexible schedule,326 reviews,"Explain the conceptual and technological differences between VR, AR, MR, and XR.Understand strengths and weaknesses of VR and AR for new XR applications.Summarize the XR technology landscape in terms of platforms, devices, applications, and tools.Devise a strategic plan to incorporate XR into new projects and initiatives.","['Augmented reality (AR)', 'Virtual reality (VR)', 'Extended Reality (XR)', 'Mixed Reality (MR)']","['XR Terminology & Applications', 'XR Concepts & Technologies', 'Trends & Issues in XR', 'XR Strategy']",['Michael Nebeling'],['University of Michigan'],Computer Science,https://www.coursera.org/learn/intro-augmented-virtual-mixed-extended-reality-technologies-applications-issues
Introduction to Designing Data Lakes on AWS,4.7,Intermediate level,16 hours (approximately),Flexible schedule,198 reviews,Where to start with a Data Lake?How to build a secure and scalable Data Lake?What are the common components of a Data Lake?Why do you need a Data Lake and what it's value?,"['Data Science', 'Big Data', 'Analytics', 'Data Lake', 'Amazon Web Services (Amazon AWS)']","['Week 1', 'Week 2', 'Week 3', 'Week 4']","['Morgan Willis', 'Rafael Lopes']",['Amazon Web Services'],Computer Science,https://www.coursera.org/learn/introduction-to-designing-data-lakes-in-aws
Data Structures & Backend with Java,4.3,Advanced level,19 hours (approximately),Flexible schedule,28 reviews,"Acquire proficiency in Java's data structures. Learn to manipulate data using arrays, String class, and Collections Framework. Understand StringBuilder/StringBuffer classes. Use Collections interfaces like ArrayList, LinkedList, HashMap for data management. Learn Spring & Spring Boot, develop Spring applications with dependency, create web apps using Spring MVC, and understand Spring Boot architecture. Master secure RESTful web service creation with Spring Boot. Execute CRUD operations and use Spring Security for web service protection. ","['Spring', 'Data Structure', 'hibernate', 'springboot', 'Java Programming']","['Data Structures in Java', 'Spring and Spring Boot Introduction', 'RESTFul web services and Spring Boot Security']",['Board Infinity'],['Board Infinity '],Computer Science,https://www.coursera.org/learn/data-structures--backend-with-java
Inteligencia Artificial centrada en el ser humano,4.7,Beginner level,Approx. 24 hours to complete,Flexible schedule,74 reviews,,"['pensamiento sistémico', 'compromiso ético', 'Análisis', 'Pensamiento crítico', 'Comunicación']","['Tema 1. ¿Qué es inteligencia?', 'Tema 2. Interacciones entre humanos y sistemas', 'Tema 3. Confiar o no confiar', 'Tema 4. Autonomía y supervisión']",['Florian Richter'],['Tecnológico de Monterrey'],Computer Science,https://www.coursera.org/learn/inteligencia-artificial-centrada-en-el-ser-humano
