Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Intellectual Humility: Practice,4.7,Beginner level,Approx. 18 hours to complete,Flexible schedule,145 reviews,,[],"['GETTING STARTED', 'SHOULD YOU BELIEVE WHAT PEOPLE SAY?', 'HOW SHOULD WE HANDLE DISAGREEMENT?', 'RESOLVING RELIGIOUS DISAGEEMENTS: THE ROLE OF EVIDENCE', 'END OF COURSE ASSIGNMENTS']","['Dr. Ian Church', 'Professor Duncan Pritchard', 'Dr. Emma Gordon', 'Dr. Ian Church']",The University of Edinburgh,Arts and Humanities,https://www.coursera.org/learn/intellectual-humility-practice
Conspiracy Planet,4.5,Beginner level,Approx. 9 hours to complete,Flexible schedule,25 reviews,Learners will be able to identify conspiracy theories.Learners will be able to evaluate and critique conspiracy theories.Learners will be able to create their own conspiracy theories.,[],"['Introduction', 'Richard Hofstadter and the ""Paranoid Style""', 'Protocols of the Elders of Zion', 'World War I', 'JFK Assassination ', 'Marilyn Monroe & Princess Diana Conspiracies', 'Conclusion']",[],"University of California, Santa Cruz",Arts and Humanities,https://www.coursera.org/learn/conspiracy-planet
William Shakespeare's Romeo & Juliet: An Actor's Perspective,,Beginner level,Approx. 10 hours to complete,Flexible schedule,,"By successfully completing this course, you will be able to describe the plot of Romeo and Juliet and identify major characters and themes.You will be able to analyze and interpret heightened text.You will be able to describe multiple theatrical approaches to Shakespeare's plays.","['Acting', 'Shakespeare', 'Textual Analysis', 'Theatre', 'Literature']","['Act 1: Introductions', 'Act 2: The Courtship', 'Act 3: The Fight', 'Act 4: The Last Hope', 'Act 5: The Tragedy']",[],University of Colorado Boulder,Arts and Humanities,https://www.coursera.org/learn/actors-discuss-romeo-and-juliet
"The Music of the Rolling Stones, 1962-1974",4.8,Beginner level,Approx. 13 hours to complete,Flexible schedule,164 reviews,Students will be able to describe the exciting evolution of The Rolling Stones starting from the early 1960's through the mid 1970's.,[],"['Introduction and Students of the Blues', 'The Year of Satisfaction', 'The Music Matures', 'Psychedelia and Beyond', 'Let It Bleed and Sticky Fingers', 'Exile on Main Street', 'The End of an Era']",[],University of Rochester,Arts and Humanities,https://www.coursera.org/learn/rolling-stones
Western Religions & Ecology,5.0,Beginner level,Approx. 18 hours to complete,Flexible schedule,13 reviews,,"['Philosophy', 'conservation', 'Religion', 'Ecology']","['MODULE 1: Course Introduction', 'MODULE 2: Introduction and Overview – Judaism', 'MODULE 3: Judaism and Ecology into the Present', 'MODULE 4: Introduction and Overview – Christianity', 'MODULE 5: Christianity and Ecology into the Present ', 'MODULE 6: Introduction and Overview – Islam', 'MODULE 7: Islam and Ecology into the Present', 'MODULE 8: Integral Ecology: Water, Climate, and Ecojustice\t', 'MODULE 9: Course Conclusion']","['Mary Evelyn Tucker', 'John Grim']",Yale University,Arts and Humanities,https://www.coursera.org/learn/western-religions-ecology
The Rooseveltian Century,4.4,,Approx. 16 hours to complete,Flexible schedule,54 reviews,,[],"['Introduction', 'Security ', 'Equality', 'Freedom', 'Legacies']",[],Universiteit Leiden,Arts and Humanities,https://www.coursera.org/learn/roosevelt
透过摄影看世界,4.8,,Approx. 9 hours to complete,Flexible schedule,92 reviews,,[],"['引言 - 通过摄影看世界', '一个主题，很多视角', '文献摄影', '人物照片', '构造叙事和挑战历史', '图像的海洋：摄影与当代文化']",[],The Museum of Modern Art,Arts and Humanities,https://www.coursera.org/learn/sheying
Odesa: Jews in the Modern World,4.7,Beginner level,Approx. 13 hours to complete,Flexible schedule,14 reviews,"Describe the connection between Odesa as a place of opportunity and abundance, international trade, and modern capitalism.Connect virtuosity with Jewish interculturality and the complications of multilingual cultural production .Describe the ambiguous class and economic status of Jews in the Russian Empire and Pale of Settlement.",[],"['Lecture 1: A city like no other', 'Lecture 2: Jewish life in the Russian Empire', 'Lecture 3: Modernism & Internationalism', 'Lecture 4: Antisemitism in the Russian Empire', 'Lecture 5: Jewish achievement in the modern world', 'Lecture 6: Jewish virtuosity', 'Lecture 7: Revolution & Civil War', 'Final Project: A Postcard from Odesa']","['Murray Baumgarten', 'Peter Kenez']","University of California, Santa Cruz",Arts and Humanities,https://www.coursera.org/learn/odesa
"Korean Music, A Philosophical Exploration",,Intermediate level,Approx. 12 hours to complete,Flexible schedule,,The students can learn about the various aspects of Korean music and its cultural  significance.The students can understand the differences between K-pop and traditional Korean music (Gugak) and what makes Korean music unique.The students can learn about the historical and cultural influences on Korean music  and how it has evolved over time.The students can explore the emotional and symbolic meanings of Korean  songs and how they relate to Korean culture and identity.,"['Philosophy', 'Music', 'History', 'Culture', 'Korean philosophy']","['Philosophizing through Korean Music', 'Evolving Identity of Korean Music', 'Korean  Music Viewed  through Cultural Boundaries', 'Korean Music and Emotions', 'Korean Music and Morality', 'Korean Music and Language', ""Let's Talk about Korean Music and Philosophy""]","['SO JEONG PARK', 'SU-HYUN KIM']",Sungkyunkwan University,Arts and Humanities,https://www.coursera.org/learn/korean-music-a-philosophical-exploration
Question Reality: Mind,,Beginner level,6 hours (approximately),Flexible schedule,,,[],"['Module 1: Mind Part I', 'Module 2: Mind Part II', 'Module 3: Mind Part III']",[],Dartmouth College,Arts and Humanities,https://www.coursera.org/learn/question-reality-mind
El Holocausto: el abismo de la humanidad,5.0,Beginner level,Approx. 21 hours to complete,Flexible schedule,28 reviews,"Ahondaremos en la vida de los judíos entreguerras, el antisemitismo moderno, la ideología nazi y las persecuciones contra los judíos en toda EuropaPresentaremos  el desarrollo de la Segunda Guerra Mundial. Presentaremos el desarollo de la “Solución final a la cuestión judía”    Expondremos la inmigración de sobrevivientes a América Latina. Debatir sobre la memoria y la conmemoración en América Latina y España Presentaremos talleres decuativos listos para aplicar en el aula",[],"['La vida judía antes del Holocausto y el ascenso del partido nazi al poder', 'El estallido de la Segunda Guerra Mundial y la guetoización', 'La ""Solucion final"" y el fin de la Segunda Guerra Mundial', 'América Latina y el Holocausto', 'Enseñando el Holocausto']",[],Yad Vashem ,Arts and Humanities,https://www.coursera.org/learn/el-holocausto
The Place of Music in 21st Century Education,4.8,Beginner level,Approx. 22 hours to complete,Flexible schedule,67 reviews,,[],"['Technology in (music) education', 'Aliens', 'Inspiring Research', 'The good news', 'To infinity and beyond']",[],The University of Sydney,Arts and Humanities,https://www.coursera.org/learn/music-education
莊子─人情 (Zhuangzi─Between People),5.0,Beginner level,Approx. 19 hours to complete,Flexible schedule,45 reviews,,[],"['〈人間世〉〈一〉', '〈人間世〉〈二〉', '〈人間世〉〈三〉', '〈人間世〉〈四〉', '〈德充符〉〈一〉', '〈德充符〉〈二〉', '〈德充符〉〈三〉', '〈德充符〉〈四〉']",[],National Taiwan University,Arts and Humanities,https://www.coursera.org/learn/zhuangzi2
I. Missões jesuíticas nos territórios guaranis: história,4.5,Beginner level,Approx. 17 hours to complete,Flexible schedule,16 reviews,História das Reduções; principais atores envolvidos: guaranis e missionários jesuítas,[],"['1. A proposta das Reduções: caracterização do espaço e atores envolvidos', 'Jesuítas e Guaranis: Conflitos, ataques, êxodos e guerras nas Reduções']","['Carlos Page', 'Raquel Martins de Assis', 'Luiz Antônio Bolcato Custódio', 'José Carlos Vilardaga', 'JOSE OTAVIO CATAFESTO DE SOUZA', 'MARINA MASSIMI', 'Carlos Henrique Gonçalves Conceição Junior', 'Marcio Luiz Fernandes', 'Emanuele Colombo', 'Artur Henrique Franco Barcelos', 'Eduardo Santos Neumann']",Universidade de São Paulo,Arts and Humanities,https://www.coursera.org/learn/missoes-jesuitas-guaranis-historia-antropologia
Building Your Artistic Brand,,Intermediate level,9 hours (approximately),Flexible schedule,,Identify the character of visual and audio materials that best capture the professional image you wish to project.Use a variety of demographic and psychographic parameters to define your customer market and/or audience.Identify marketing channels and how they are used to promote your brand and build your business.Employ strategies for effective social media content.,"['Email Communication', 'Social Media', 'Marketing', 'Entrepreneurship', 'Branding']","['Defining Your Brand', 'Who is Your Market?', 'Marketing Channels and Strategies', 'Managing Your Online Presence']",[],University of Colorado Boulder,Arts and Humanities,https://www.coursera.org/learn/building-your-artistic-brand
"The Mediterranean, a Space of Exchange (from the Renaissance to Enlightenment)",4.3,,Approx. 19 hours to complete,Flexible schedule,217 reviews,,[],"['Introduction', 'The Mediterranean and its History - El Mediterráneo y su historia', 'The Mediterranean through the Eyes of Travellers and Artists - El Mediterráneo visto por los viajeros y los artistas', 'The Mediterranean, a Space of Powers - El Mediterráneo, un espacio de poderes', 'The Mediterranean at War - El Mediterráneo, guerra y conflictos ', 'The Mediterranean, a Network of Ports - El Mediterráneo, red de puertos ', 'The Mediterranean, Beliefs and Lifestyles - El Mediterráneo, creencias y formas de vida ', 'The Mediterranean on the Table: Food and Culture - El Mediterráneo en la mesa: cultura alimentaria', 'The Mediterranean and the Atlantic World - El Mediterráneo y el mundo atlántico ', ' Final assignment / Prueba final']","['Mariela Fargas', 'Àngel Casals', 'Jaume Dantí', 'Xavier Gil', 'Miquel Àngel Martínez', 'Ida Mauro', 'Joan-Lluís Palos', 'Mariàngeles Pérez Samper', 'Diego Sola', 'Claudia Taribó', 'Mariela Fargas']",Universitat de Barcelona,Arts and Humanities,https://www.coursera.org/learn/mediterraneanhistory
Music Production Capstone,4.8,Intermediate level,8 hours (approximately),Flexible schedule,112 reviews,"Create a mock up of your song, using the emotional and dynamic timeline technique to ""map"" the arrangement of your productionRun a recording session effectively, including creating a comfortable space and providing effective feedback to musiciansEdit your tracks while using your reference tracks and emotional and dynamic timelines to realize your vision for your productionEnsure all instruments sound their best by using level, panning, EQ, and other effects and evaluate your mix by listening to it critically ","['Music', 'Music production', 'music editing', 'Music mixing']","['Welcome to the Music Production Capstone', 'Pre-Production', 'Production', 'Editing', 'Mixing & Mastering']","['Stephen Webber', 'Chrissy Tignor', 'Loudon Stearns', 'Stephen Webber']",Berklee,Arts and Humanities,https://www.coursera.org/learn/music-production-capstone
Religious Transformation in Early China: the Period of Division,4.8,Intermediate level,Approx. 21 hours to complete,Flexible schedule,35 reviews,,[],"['MODULE 06 Religious Transformation in the Period of Division (220-589 AD)', 'MODULE 07 Religious Communities', 'MODULE 08 Rituals', 'MODULE 09 Scriptures', 'MODULE 10 Literature', 'MODULE 11 Sacred Geography', 'MODULE 12 Popular Religion']",[],The Chinese University of Hong Kong,Arts and Humanities,https://www.coursera.org/learn/religious-transformation-early-china-the-period-of-division
Cómo crear tu marca personal usando Canva,4.4,Beginner level,2 hours,,12 reviews,Learn how to use canva to build your personal brandLearn how to reach your ideal followers.,"['Social Media Marketing', 'Social Media', 'Canva', 'Social Media Platforms', 'Graphic Design']",['Learn step-by-step'],[],Coursera Project Network,Arts and Humanities,https://www.coursera.org/projects/como-crear-tu-marca-personal-usando-canva
現代文學導讀：詩、散文、小說,4.6,Beginner level,Approx. 5 hours to complete,Flexible schedule,42 reviews,,[],"['課程介紹與引言', '徐志摩的詩歌傳奇', '由梁實秋、楊牧觀現代散文之美', ' 沈從文的小說世界', '林紓與翻譯小說的情與緣']","['洪淑苓', '蔡祝青', '高嘉謙', '劉正忠', '洪淑苓']",National Taiwan University,Arts and Humanities,https://www.coursera.org/learn/poetry-prose-novel
A tecnologia da produção musical ,4.9,Beginner level,17 hours (approximately),Flexible schedule,34 reviews,,[],"['BOAS-VINDAS', 'FLUXO DE SINAL E SOM', 'O DAW', 'O MIXADOR', 'EFEITOS DINÂMICOS', 'EFEITOS DE FILTRO E RETARDO', 'SÍNTESE']",[],Berklee,Arts and Humanities,https://www.coursera.org/learn/tecnologia-producao-musical
Chosen Issues in Holocaust History,4.4,Intermediate level,Approx. 18 hours to complete,Flexible schedule,20 reviews,"The rise of Nazi party to power and the development of anti-Jewish policy until the outbreak of the warThe establishment of the ghettos and the daily life within them  The development and implementation of the ""Final Solution""  The development of antisemitism throughout the ages  and its expressions",[],"['Nazi Germany: 1933-1939 ', 'The Outbreak of World War II and Anti-Jewish Policies, 1939-1941  ', 'The Formulation and Implementation of the ""Final Solution"", 1941-1945', 'The Image of ""the Jew"" in Nazi Antisemitism - Visuals and Typology', 'Key Stages in the History of World War II  and The Deportations', 'The World After the Holocaust: Trauma, Memory and Culture  ']","['Dr. Olga Ungar', 'Yuval Ovadia']",Yad Vashem ,Arts and Humanities,https://www.coursera.org/learn/chosenissues
Creación de beats (patrones rítmicos),,Beginner level,Approx. 6 hours to complete,Flexible schedule,,,[],"['Semana 1', 'Semana 2', 'Semana 3', 'Semana 4']",[],SAE Institute México,Arts and Humanities,https://www.coursera.org/learn/creacionbits
The Beauty of Kunqu Opera,4.8,,Approx. 9 hours to complete,Flexible schedule,199 reviews,,[],"['An Introduction to the Beauty of Kunqu Opera', 'The Beauty of Kunqu Music', 'The Art of Kunqu Performance: the Male Role-Types', 'The Art of Kunqu Performance: the Female Role-Type', 'The Art of Kunqu Performance: Integration of the Painted Face and Warrior Role-Types', 'The Art of Kunqu Performance: the Comic Role-Type', 'The New Aesthetics of Kunqu: Tradition and Modernity']","['Prof. Wei Hua 華瑋', 'Prof. Kenneth Hsien-yung Pai 白先勇', 'Prof. Lindy Li Mark 李林德']",The Chinese University of Hong Kong,Arts and Humanities,https://www.coursera.org/learn/kunqu-opera
Exploring Beethoven’s Piano Sonatas Part 2,5.0,Beginner level,Approx. 8 hours to complete,Flexible schedule,161 reviews,,[],"['Welcome to Class!', 'Op. 2, No. 3', 'Op. 13, ""Pathetique""', 'Op. 53,  ""Waldstein""', 'Op. 90', 'Listening to the Sonatas', 'Feedback Please!']",[],Curtis Institute of Music,Arts and Humanities,https://www.coursera.org/learn/exploring-beethoven-piano-sonatas-2
Cómo crear presentaciones usando Canva,4.8,Beginner level,2 hours,,14 reviews,Learn about all of the tools Canva offersLearn how to make presentations in Canva using every tool Canva offers.,"['Computer Program', 'Canva', 'Presentation', 'Graphic Design', 'Public Speaking']",['Learn step-by-step'],[],Coursera Project Network,Arts and Humanities,https://www.coursera.org/projects/como-crear-presentaciones-usando-canva
The Kennedy Half Century,4.6,Beginner level,Approx. 9 hours to complete,Flexible schedule,487 reviews,,[],"[""John F. Kennedy's Rise to Power"", 'The Kennedy Presidency and Assassination', 'The Kennedy Legacy Begins', 'The Kennedy Effect Over Fifty Years']",[],University of Virginia,Arts and Humanities,https://www.coursera.org/learn/kennedy
ART of the MOOC: Arte Público y Pedagogía ,4.6,,Approx. 19 hours to complete,Flexible schedule,126 reviews,,[],"['Introducción al arte público y la pedagogía', ' El arte público y la política espacial: conferencias, invitados y prueba', 'El arte público y la política espacial: proyectos y evaluaciones por pares', 'Ficciones, estructuras alternativas e instituciones simuladas:  Conferencias, presentaciones por invitados, y prueba', 'Ficciones, estructuras alternativas e instituciones simuladas: proyectos y evaluaciones', 'La pedagogía experimental: conferencias, presentaciones por invitados, y prueba', 'La pedagogía experimental: proyectos y evaluaciones por pares', 'Conferenciantes invitados adicionales (opcionales) A-Z']","['Pedro Lasch', 'Nato Thompson']",Creative Time ,Arts and Humanities,https://www.coursera.org/learn/arte-publico-pedagogia
Music's Big Bang: The Genesis of Rock 'n' Roll,4.7,Beginner level,Approx. 9 hours to complete,Flexible schedule,142 reviews,,[],"['Four basic themes of our course', 'In the beginning: American popular music', 'The blues: Mississippi Ghosts 1 ', 'The blues: Mississippi Ghosts 2', 'A tale of three cities: New Orleans', 'A tale of three cities: Chicago', 'A tale of three cities: Memphis']",[],University of Florida,Arts and Humanities,https://www.coursera.org/learn/rock-and-roll-music
Introdução à Guitarra,4.4,Beginner level,Approx. 20 hours to complete,Flexible schedule,14 reviews,,[],"['BOAS-VINDAS', 'Guitarra Acústica/Elétrica e os Fundamentos', 'COMEÇANDO – HABILIDADES FUNDAMENTAIS PARA A GUITARRA', 'OS DOZE SEMITONS E NOTAÇÃO BÁSICA', 'ESCALAS: CONSTRUÇÃO E DIGITAÇÃO', 'ACORDES: CONSTRUINDO TRÍADES SIMPLES E POWER CHORDS', 'JUNTANDO TUDO: A ESCALA PENTATÔNICA E MÚSICAS']",[],Berklee,Arts and Humanities,https://www.coursera.org/learn/intro-guitarra
Strategies for Success in your Music Career,,Intermediate level,11 hours (approximately),Flexible schedule,,"Understand your unique mix of musical and non-musical skills and how those skills can inform your career development.Develop better habits: Link task management to near-term, mid-term, and long-term goals.Identify ways to measure outcomes and gauge success.Begin building/expanding a professional network.","['goal setting', 'Mission Statement', 'Networking', 'Time management', 'Measuring Success']","['Assessing Your Skills', 'Setting and Evaluating Your Goals', 'Managing Your Time', 'Building and Managing Your Network']",[],University of Colorado Boulder,Arts and Humanities,https://www.coursera.org/learn/strategies-for-success-in-your-music-career
Soul Beliefs: Causes and Consequences - Unit 2: Belief Systems,4.6,,Approx. 16 hours to complete,Flexible schedule,170 reviews,,[],"['Introduction to Unit 2', 'Thinking and Feeling', 'Terror Management', 'Internalized Beliefs I', 'Internalized Beliefs II: The Evolution of Senses of Self in Childhood', ""After-Life, Out of Body, and Disembodied: What's the Evidence I"", ""After-Life, Out of Body, and Disembodied: What's the Evidence? II"", 'Biological Perspectives on Beliefs', 'The Brain and Our Emotional Future', 'The Biology of Thou Shalt Not', 'The Undesired Self', 'General Course Pages']","['Prof. Daniel M. Ogilvie', 'Prof. Leonard W. Hamilton']",Rutgers the State University of New Jersey,Arts and Humanities,https://www.coursera.org/learn/soulbeliefs2
Aplicaciones musicales con Arduino,4.5,,7 hours (approximately),Flexible schedule,11 reviews,,"['Tadoma', 'socratic questioning', '5 whys', 'Formulaic Language']","['Teoría electrónica ', 'Configuración de hardware ', 'Proyectos con Arduino  ', 'Módulo optativo']","['Cristian Manuel Bañuelos Hinojosa', 'Mauro Herrera Machuca']",Universidad Nacional Autónoma de México,Arts and Humanities,https://www.coursera.org/learn/aplicaciones-musicales-arduino
中國園林文學 (一) (Chinese Garden Literature (1)),,Beginner level,Approx. 19 hours to complete,Flexible schedule,,認識中國古典文人園林的審美特質及文化投影。增進中國園林文學的解讀能力，詮釋與思索前人的存在經驗。關懷自己與存在空間的關係，培養深入體察及審美創新的能力。,[],"['導論：走向文人園林', '導論：文學書寫與人地關係', '前行者的身影：陶淵明的歸返田園', '前行者的身影：王維的棲遊輞川', '漂泊：杜甫人生方向的追尋與修正', '止歇：杜甫浣花草堂倫理關係的重構', '出走蟻壤：白居易廬山草堂的心 / 境對話', '壺中天地：白居易履道宅園的江南風景', '期末評量']",[],National Taiwan University,Arts and Humanities,https://www.coursera.org/learn/chinese-garden-literature-1
A l’avènement du christianisme : l’archéologie des derniers païens,4.5,Beginner level,Approx. 17 hours to complete,Flexible schedule,29 reviews,,[],"['Le cadre historique', 'Des images et des dieux', ""L'architecture: temples et villas"", 'La sculpture', 'Les mosaïques', 'La numismatique', 'Le paysage à Genève']","['Patrizia Birchler Emery', 'Matteo Campagnolo', 'Anne-Françoise Jaccottet-Muller ', 'Jean Terrier', 'Lorenz E. Baumer', 'André-Louis Rey', 'Christophe Schmidt', 'Patrizia Birchler Emery']",University of Geneva,Arts and Humanities,https://www.coursera.org/learn/archeology
Mind of the Universe: Science in Progress,4.6,Beginner level,Approx. 5 hours to complete,Flexible schedule,14 reviews,,[],"[""What's on your mind?"", 'Open up your mind', 'Connect your mind', 'Make up your mind']",[],Erasmus University Rotterdam,Arts and Humanities,https://www.coursera.org/learn/mind-of-the-universe-science-in-progress
Sexing the Canvas: Art and Gender,4.6,Beginner level,Approx. 17 hours to complete,Flexible schedule,431 reviews,,[],"['Tiepolo’s Cleopatra', 'The Culture of Sensibility and the ‘Man of Feeling’', 'Gainsborough at the Huntington', 'Sexual Codes in Eighteenth Century French Courtly Painting', 'Orientalism, Gender and Display - Painting in Morocco', 'Henri Rousseau: Challenging the Myth of the Passive Woman', 'Henri Matisse, Paul Cezanne and Max Dupain - Modernism, Gender and the Science of Movement', 'Frida Kahlo, Glyn Philpot and the Struggle to Paint', 'What is Women’s Business? Indigenous Art and the Dreaming']",[],The University of Melbourne,Arts and Humanities,https://www.coursera.org/learn/gender-art
中國人文經典導讀,4.9,,Approx. 14 hours to complete,Flexible schedule,42 reviews,,[],"['課程簡介', '第一講「英雄本色」', '第二講「政教道統」', '第三講「江河歲月」', '第四講「魂兮歸來」', '課程考核']","['Prof. Ou Fan Leo Lee 李歐梵', 'Prof. Wai Tsui 徐瑋', 'Prof. Lik Kwan Cheung 張歷君']",The Chinese University of Hong Kong,Arts and Humanities,https://www.coursera.org/learn/zhongguorenwenjingdiandaodu
The Piano Sonata: Russian and 20th-21st Century Composers,4.8,Intermediate level,13 hours (approximately),Flexible schedule,11 reviews,"Learn how the piano sonata was revitalized in the 20th century.Study both Neo-Classical and avant-garde styles.Explore the work of Russian composers, such as Scriabin, Medtner, and Prokofiev.","['Piano sonatas', 'Avant-garde style', 'Neo-classical style', 'Russian composers']","['Setting the Stage', 'Russian Composers', '20th and 21st Century Composers', 'Course Conclusion and Honors Track Formal Analysis']",[],University of Michigan,Arts and Humanities,https://www.coursera.org/learn/piano-sonata-russian-20-21-century-composers
Black Performance as Social Protest,,Beginner level,Approx. 23 hours to complete,Flexible schedule,,Identify ways in which patterns of resistance from the past contribute to ongoing social justice movements.Reflect on methods of achieving racial equity through performance.,"['Equity', 'social activism', 'Social Justice']","['Slavery and The Whip', 'Jim Crow and The Noose', 'Civil Rights and The Fist', 'Black Lives Matter and The Baton', 'Call to Action: Manifesto and The Circle']","['Scott Piper', 'Louise Toppin']",University of Michigan,Arts and Humanities,https://www.coursera.org/learn/black-performance-as-social-protest
Promotional Materials Every Musician Needs,,Intermediate level,10 hours (approximately),Flexible schedule,,"Learn the three types of resumes (performance resume, general music resume, and skills resume), when to use them, and how to format them.Apply basic concepts of composition, lighting, and audio quality to create compelling promotional images and demo videos.Write a selection of prose biographies for a variety of settings that illustrate your artist’s Mission Statement.Identify the key components and visual “feel” of a professional website.","['Demo Videos', 'Resumes', 'Promotional Images', 'Websites', 'Cover Letters']","['Resumes and CVs', 'Bios and Cover Letters', 'Promotional Images, Demo Videos, and Websites']",[],University of Colorado Boulder,Arts and Humanities,https://www.coursera.org/learn/promotional-materials-every-musician-needs
Introduction to German Opera,,,Approx. 16 hours to complete,Flexible schedule,,,[],"['Unit 1: Das Rheingold', 'Unit 2: Mozart, Beethoven, Weber', 'Unit 3: Wagner', 'Unit 4: Twentieth-century German opera']",[],Dartmouth College,Arts and Humanities,https://www.coursera.org/learn/introduction-to-german-opera
Grabación y edición de audio,,Beginner level,Approx. 4 hours to complete,Flexible schedule,,,[],"['Semana 1', 'Semana 2', 'Semana 3', 'Semana 4']",[],SAE Institute México,Arts and Humanities,https://www.coursera.org/learn/grabacion-y-edicion-de-audio
ART of the MOOC: Activismo y Movimientos Sociales,4.5,,Approx. 15 hours to complete,Flexible schedule,24 reviews,,[],"['Introducción al activismo y movimientos sociales', 'El activismo y movimientos sociales: conferencias, presentaciones por invitados, y prueba', 'El activismo y movimientos sociales: proyecto y evaluaciones: Lesson Choices', 'La estética, la historia del arte, y las instituciones culturales: Conferencias, presentaciones por invitados, y prueba ', 'La estética, la historia del arte, y las instituciones culturales: proyecto y evaluaciones por pares: Lesson Choices', 'Saberes del cuerpo: conferencias, presentaciones de invitados, y prueba', 'Saberes del cuerpo: proyecto y evaluaciones por colegas: Lesson Choices', 'Conferenciantes invitados adicionales (opcionales) A-Z']","['Nato Thompson', 'Pedro Lasch']",Creative Time ,Arts and Humanities,https://www.coursera.org/learn/activismo-movimientos-sociales
Moses' Face: Moses' images as reflected in Jewish literature,4.7,,Approx. 44 hours to complete,Flexible schedule,61 reviews,,[],"['מבואות  ', 'משה- מסורות קדם לידה', 'לידת משה וראשית דרכו בעולם', 'ילדותו ובחורותו של משה', 'משה הרועה והקדשתו', 'משפחתו של משה', 'קורות משה מחזרתו למצרים ועד יציאתו ממנה', 'משה וקריעת ים סוף', 'משה במדבר', 'משה - חוק ופולחן ', 'משה- נביא ומתפלל', 'מלחמותיו של משה ואחרית ימיו', ' דמויות כמשה', 'פני משה - סיום וסיכום']","['Avigdor Shinan', 'Yair Zakovitch']",Hebrew University of Jerusalem,Arts and Humanities,https://www.coursera.org/learn/moses
Composição: Escrevendo a letra,4.9,Beginner level,11 hours (approximately),Flexible schedule,25 reviews,,[],"['BOAS-VINDAS', 'A JORNADA DA MÚSICA', 'PARANDO E PROSSEGUINDO', 'ESCREVENDO A MÚSICA', 'CRUZANDO A LINHA DE CHEGADA']",[],Berklee,Arts and Humanities,https://www.coursera.org/learn/composicao-escrevendo-letra
Cómo crear historias para Instagram y Facebook usando Canva,4.2,Beginner level,,,18 reviews,En este proyecto aprenderás a utilizar Canva para tus historias de Facebook e InstagramAprenderás a crear tus propias plantillasAprenderás cómo benefician las historias a tus redes sociales.,"['Social Media Marketing', 'Social Media', 'Computer Program', 'Marketing', 'Graphic Design']",['Learn step-by-step'],[],Coursera Project Network,Arts and Humanities,https://www.coursera.org/projects/como-crear-historias-para-instagram-y-facebook-usando-canva
Launching Your Music Career,,Intermediate level,7 hours (approximately),Flexible schedule,,Articulate your Unique Selling Proposition.Use the Business Model Canvas to determine the core functions required to effectively manage your portfolio career.Complete a comprehensive growth and recruitment plan for your teaching studio and identify the competitive landscape.Seek out and book performance opportunities in a variety of settings.,"['Promotion (Marketing)', 'Freelancing', 'Setting up your Teaching Studio', 'music career', 'Gigging']","['Be Your Own Manager', 'Freelance Performance', 'Setting Up Your Teaching Studio', 'Growing Your Teaching Studio', 'Launch a Website and Open a Studio (optional assignments)']",[],University of Colorado Boulder,Arts and Humanities,https://www.coursera.org/learn/launching-your-music-career
微影人的自我修养,4.7,,Approx. 13 hours to complete,Flexible schedule,47 reviews,,[],"['绪论：微影人的自我修养', '亲临微电影创作现场', '勤修微影人观念', '勤养微电影思维', '后记 ']",[],Fudan University,Arts and Humanities,https://www.coursera.org/learn/wei-dian-ying
Mind of the Universe - Genetic Privacy: should we be concerned?,4.1,Beginner level,Approx. 13 hours to complete,Flexible schedule,16 reviews,,[],"['What is on Your Mind?', 'Open up Your Mind', 'Connect your mind', 'Make up your mind', 'Finalization']","['Lotte Pet', 'Robert Zwijnenberg']",Universiteit Leiden,Arts and Humanities,https://www.coursera.org/learn/mind-of-the-universe-genetic-privacy
Alle origini della civiltà  mediterranea: archeologia  della città dal Levante  all’Occidente - III-I millennio a.C.,4.9,Beginner level,Approx. 10 hours to complete,Flexible schedule,120 reviews,,[],"['Modulo', 'Modulo', 'Alla scoperta di Mozia', 'Ideologia e vita', ' Stelle riflesse nelle acque', ""Un'identità da trasmettere"", ' Una società in cambiamento', 'Immagine di una città']",[],Sapienza University of Rome,Arts and Humanities,https://www.coursera.org/learn/nigro-levante-occidente
中日文化交流史,4.7,Beginner level,Approx. 19 hours to complete,Flexible schedule,38 reviews,,[],"['第一章 秦汉六朝时期的中日文化交流', '第二章 隋唐时期的中日文化交流', '第三章 晚唐、五代、北宋时期的中日文化交流', '第四章 南宋、元时期的中日文化交流', '第五章 明时期的中日文化交流', '第六章 清前期的中日文化交流', '课程总测试']",[],Peking University,Arts and Humanities,https://www.coursera.org/learn/zhongri-jiaoliushi
Desenvolvendo sua musicalidade,5.0,Beginner level,15 hours (approximately),Flexible schedule,35 reviews,,[],"['BOAS-VINDAS', 'A ESCALA MAIOR', 'TRÍADES MAIORES E MENORES', 'A ESCALA PENTATÔNICA MENOR', 'ACORDES DE 7ª MAIOR E DOMINANTE', 'FORMATO DA MÚSICA', 'REVISÃO']",[],Berklee,Arts and Humanities,https://www.coursera.org/learn/desenvolvendo-musicalidade
