Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Ingesting DICOM Data with the Healthcare API,,Beginner level,,,,Gain a general understanding of the Cloud Healthcare API and its role in managing healthcare data.Learn how to create Cloud Healthcare API datasets and stores.Import and Export DICOM data using the Cloud Healthcare API.Import and Export DICOM data using the Cloud Healthcare API.,"['Cloud Computing', 'Cloud API']",[],['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/projects/googlecloud-ingesting-dicom-data-with-the-healthcare-api-hijav
Dataflow: Qwik Start - Python,,Beginner level,,,,Set up your Python development environmentGet the Cloud Dataflow SDK for PythonRun an example pipeline using the Cloud Console,"['Python development environment', 'Cloud Dataflow SDK', 'Cloud Console']",[],['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/projects/googlecloud-dataflow-qwik-start-python-cwldm
Ingesting HL7v2 Data with the Healthcare API,,Beginner level,,,,Gain a general understanding of Cloud Healthcare API and its role in managing healthcare data.Learn how to create Cloud Healthcare API datasets and stores.Send test HL7 messages to a data store using the Cloud Healthcare API.,"['Cloud Computing', 'Cloud API', 'Cloud Healthcare']",[],['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/projects/googlecloud-ingesting-hl7v2-data-with-the-healthcare-api-xdnyz
Chronicle SIEM: Outcomes & Functions,,Beginner level,,,,OutcomesFunctions,"['Cloud Computing Security', 'Network Security', 'Cloud Computing']",[],['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/projects/googlecloud-chronicle-siem-outcomes-functions-mingr
Getting started with Webpack,,Beginner level,,,,"Creating a boilerplate HTML page, adding JavaScript to the pageInitializing Webpack using npm, Adding a Webpack configurationEnhancing HTML with CSS, Incorporating an image loader, Transitioning to a HTML template","['HTML', 'Google Cloud Platform', 'Cloud Computing', 'JavaScript']",[],['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/projects/googlecloud-getting-started-with-webpack-9qegv
Google Workspace for Education: Getting Started,,Beginner level,1 hour,,,Create/add users and devices within the Workspace accountCreate organizational units (OU)Create groups,"['IT', 'Team Management', 'Google Workspace for Education', 'Organizational Structure']",[],['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/projects/googlecloud-google-workspace-for-education-getting-started-rcrdc
Managing Threat Intelligence with Cortex XSOAR,,Intermediate level,1 hour,,,"Use automated playbooks to unify threat feed ingestion, indicator enrichment and incident management workflows, bringing machine speed to SecOpsBring your own custom scoring logic to boost confidence on threat dataPut threat intelligence into action automatically by closing the loop between threat intel generation, indicator sharing, and response.","['Cloud Computing Security', 'IoCs', 'Cortex XSOAR TIM']",[],['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/projects/googlecloud-managing-threat-intelligence-with-cortex-xsoar-rxwyf
VPC Flow Logs - Analyzing Network Traffic,,Intermediate level,1 hour,,,Configure a custom network with VPC Flow Logs and create an Apache web server.Verify that network traffic is logged and export the network traffic to BigQuery to further analyze the logs.Setup VPC flow log aggregation.,"['Bigquery', 'VPC Flow Logs', 'Apache web server', 'Cloud Armor']",[],['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/projects/googlecloud-vpc-flow-logs-analyzing-network-traffic-bmogd
Getting Started with Liquid to Customize the Looker User Experience,,Intermediate level,1 hour,,,"List common use cases for Liquid in LookerUse Liquid to add links to dimensions (e.g. web searches, Looker dashboards and Explores, other company applications)Use Liquid to customize dimensions and measure values using the html parameter","['Data Analysis', 'Looker', 'Google Cloud Platform']",[],['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/projects/googlecloud-getting-started-with-liquid-to-customize-the-looker-user-exper-x8yva
FortiGate: Protecting Google Compute resources,,Beginner level,,,,Redirect inbound traffic to a frontend VM running in Google Cloud behind FortiGateSecure outbound traffic from Google Cloud to InternetSecure east-west traffic between VMs running in Google Cloud,"['Network Security', 'Google Cloud', 'Firewall']",[],['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/projects/googlecloud-fortigate-protecting-google-compute-resources-a5zao
LucidChart avec technologie de l'information,,Beginner level,,,,Apprendre les outils de gestion informatique completcommencer avec LucidchartApprendre le Lucidchart,"['Data Science', 'Information Technology', 'Lucidchart', 'Information Engineering', 'Data Visualization']",['Learn step-by-step'],['Hadeel Sleem'],['Coursera Project Network'],Information Technology,https://www.coursera.org/projects/lucidchart-avec-technologie-de-l-information
AWS: Monitoring and Logging,,Beginner level,5 hours (approximately),Flexible schedule,,,['AWS Cloud Monioring tools'],"['Monitoring, Metrics, and Logging Concepts in AWS', 'Integration and Monitoring']",['Whizlabs Instructor'],['Whizlabs'],Information Technology,https://www.coursera.org/learn/aws-monitoring-and-logging
Write basic ansible playbooks,4.4,Beginner level,2 hours,,19 reviews,"Run ad-hoc Ansible commandsWrite Ansible playbooks for basic tasks, file operations and software installation","['IT Automation', 'Devops', 'System Administration', 'Yet Another Markup Language (YAML)']",['Learn step-by-step'],['Sherif A. Tawfik Abbas'],['Coursera Project Network'],Information Technology,https://www.coursera.org/projects/write-basic-ansible-playbooks
How to Secure your Network Device using Cisco Packet Tracer ,4.6,Beginner level,1 hour,,17 reviews,"In this Guided Project, you will be able to apply authentication on the switches in your network topology. In this Guided Project, you will be able to apply authentication on the router in your network topology. In this Guided Project, you will be able to configure DHCP on your router and secure the ports of your switch from the attackers.","['Network Security', 'Configuring', 'Testing connectivity', 'Troubleshooting', 'building network topologies']",['Learn step-by-step'],['ahmed elshorafa'],['Coursera Project Network'],Information Technology,https://www.coursera.org/projects/how-to-secure-your-network-devices
Jenkins Pipeline: Declarative and IaC approaches for DevOps,4.5,Intermediate level,2 hours,,19 reviews,Understand Pipeline scripting syntaxWrite pipelines in UI and as Jenkinsfile scripts committed to source control,"['Continuous Integration', 'CD', 'Jenkins (Software)']",['Learn step-by-step'],['Rudi Hinds'],['Coursera Project Network'],Information Technology,https://www.coursera.org/projects/jenkins-pipeline-write-declarative-and-iac-devops
Palo Alto Networks Network Security Fundamentals,4.7,Intermediate level,11 hours (approximately),Flexible schedule,103 reviews,,[],"['Network Security Fundamentals: Module 1 - Course Information', ' Network Security Fundamentals:  Module 2 - The Connected Globe', 'Network Security Fundamentals  Module 3 - Physical, Logical and Virtual Addressing', 'Network Security Fundamentals:   Module 4 - Packet Encapsulation and Lifecycle', 'Network Security Fundamentals: Module 5 - Network and Endpoint Security Technologies', 'Network Security Fundamentals:  Module 6 - Networking and Security Principles']",['James Dalton'],['Palo Alto Networks'],Information Technology,https://www.coursera.org/learn/palo-alto-networks-network-security-fundamentals
Clean Data in SQL using MySQL Workbench,4.7,Intermediate level,2 hours,,27 reviews,Use SQL REGEX to check and clean the address in the MySQL table.Create a Query to display the atomic values within the address field. Use SQL to Insert the Data into the address table using existing data.  ,"['Mysql Workbench', 'MySQL Database Cleaning', 'MySQL Normalization', 'MySQL', 'MySQL REGEXP']",['Learn step-by-step'],['David Dalsveen'],['Coursera Project Network'],Information Technology,https://www.coursera.org/projects/clean-data-sql-mysql-workbench
Data Warehousing Capstone Project,,Intermediate level,11 hours (approximately),Flexible schedule,,"Demonstrate proficiency in skills required for an entry-level data warehouse engineering role. Design and implement various concepts and components in the data warehouse engineering lifecycle such as data repositories. Showcase working knowledge with relational databases, data warehouses, and data pipelines.You can use your expertise in Linux shell scripting, SQL, and business intelligence Cognos dashboard design, to tackle data warehousing problems.","['Extraction, Transformation And Loading (ETL)', 'Data Warehousing', 'OLTP Databases', 'Relational Database', 'Data Pipelines']","['Data Platform Architecture and OLTP Database', 'Build a Data Warehouse', 'Data Analytics', 'ETL & Data Pipelines', 'Final Submission and Peer Review']","['Ramesh Sannareddy', 'Rav Ahuja']",['IBM'],Information Technology,https://www.coursera.org/learn/data-warehousing-capstone-project
Getting started with Firebase Cloud Firestore,,Beginner level,,,,Installing Firebase. Creating a Firebase ApplicationUsing the Firebase EmulatorCreating a Cloud Firestore DatabaseWriting content to the database.Reading content from the database,"['Cloud Management', 'Cloud Computing', 'Web Development']",[],['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/projects/googlecloud-getting-started-with-firebase-cloud-firestore-f6q7j
Basic Principles of Cell Signaling,4.8,Beginner level,Approx. 8 hours to complete,Flexible schedule,58 reviews,,[],"['Module 1 : Introduction of Cell Signaling & Electrical Signaling', 'Module 2: Receptor tyrosine kinase signaling', 'Module 3: Receptor serine/threonine kinase signaling', 'Module 4: G protein coupled receptor signaling', 'Module 5: Other cell signaling pathways', 'Module 6: Sensing internal and external conditions', 'Final exam ']",['Seyun Kim'],['Korea Advanced Institute of Science and Technology(KAIST)'],Information Technology,https://www.coursera.org/learn/basic-principles-of-cell-signaling
أمان تكنولوجيا المعلومات: الحماية من الهجمات الرقمية,4.8,Beginner level,29 hours (approximately),Flexible schedule,37 reviews,,"['Malware', 'Cryptography', 'Disk Encryption', 'Reverse Proxy']","['فهم التهديدات الأمنية', 'علم التشفير', 'أمان المصادقة والترخيص والمحاسبة AAA (لا توجد مساعدة على جانب الطريق)', 'تأمين شبكاتك', 'الدفاع العميق', 'إنشاء ثقافة أمنية للشركة']",['Google Career Certificates'],['Google'],Information Technology,https://www.coursera.org/learn/it-security-ar
أنت وأنظمة التشغيل: كيف تصبح مستخدمًا محترفًا,4.7,Beginner level,35 hours (approximately),Flexible schedule,36 reviews,,"['Systems Monitoring', 'Interfaces', 'Process State', 'Troubleshooting']","['تصفح النظام', 'المستخدمون والأذونات', 'إدارة الحزم والبرامج', 'أنظمة الملفات', 'إدارة العمليات', 'أنظمة التشغيل في الممارسة العملية']",['Google Career Certificates'],['Google'],Information Technology,https://www.coursera.org/learn/os-power-user-ar
Threat Investigation,,,8 hours (approximately),Flexible schedule,,,[],"['Identifying Resources for Hunting Cyber Threats', 'Understanding Event Correlation and Normalization', 'Conducting Security Incident Investigations', 'Using a Playbook Model to Organize Security Monitoring']",['Cisco Learning & Certifications'],['Cisco Learning and Certifications'],Information Technology,https://www.coursera.org/learn/threat
Threat Response,4.8,,7 hours (approximately),Flexible schedule,20 reviews,,[],"['Describing Incident Response', 'Understanding the Use of VERIS']",['Cisco Learning & Certifications'],['Cisco Learning and Certifications'],Information Technology,https://www.coursera.org/learn/threat-response
Migrating to Cloud SQL from Amazon RDS for MySQL Using Database Migration Service,4.6,Advanced level,1.5 hours,,12 reviews,Create a profile for a source connection to a cloud-based MySQL instance (e.g. Amazon RDS for MySQL).Configure connectivity between source and destination instances using an IP allowlist.Create and run a one-time migration job using Database Migration Service.Verify that the migration job has completed successfully.,"['Database (DBMS)', 'Google Cloud Platform', 'MySQL']",[],['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/projects/googlecloud-migrating-to-cloud-sql-from-amazon-rds-for-mysql-using-databas-lyazm
Migrating On-premises MySQL Using a Continuous Database Migration Service Job,,Advanced level,1.5 hours,,,Create a profile for a source connection to a cloud-based MySQL instance (e.g. Amazon RDS for MySQL).Configure connectivity between source and destination instances using an IP allowlist.Create and run a one-time migration job using Database Migration Service.Verify that the migration job has completed successfully.,"['Database (DBMS)', 'Google Cloud Platform', 'MySQL']",[],['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/projects/googlecloud-migrating-on-premises-mysql-using-a-continuous-database-migrat-hy9uq
Enterprise Database Migration,4.5,Intermediate level,19 hours (approximately),Flexible schedule,25 reviews,"Plan, execute, test, and monitor simple and complex enterprise database migrations to Google Cloud. Choose an appropriate Google Cloud database, migrate SQL Server databases and run Oracle databases on Google Cloud bare metal.Recognize and overcome the challenges of moving data to prevent data loss, preserve data integrity, and minimize downtime.Evaluate on-premises database architectures and plan migrations. Make the business case for moving databases to Google Cloud.",[],"['Introduction', 'Migrating Enterprise Databases to the Cloud', 'Google Cloud Data Migration Solutions', 'Google Implementation Methodology', 'Migration Strategies', 'Networking for Secure Database Connectivity', 'Migrating SQL Server Databases to Google Cloud', 'Migrating Oracle Databases to Google Cloud', 'Testing and Monitoring SQL Server Databases in Google Cloud', 'Google Cloud Data Migration Services', 'Making the Business Case for Moving to Google Cloud']",['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/learn/enterprise-database-migration
Migrate to Cloud SQL for PostgreSQL using Database Migration Service,,Beginner level,1 hour,,,How to configure a continuous Database Migration Service job to migrate databases from a PostgreSQL instance to Cloud SQL for PostgreSQL.,"['Database (DBMS)', 'Google Cloud Platform', 'Data Management']",[],['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/projects/googlecloud-migrate-to-cloud-sql-for-postgresql-using-database-migration-s-xebrc
Configure Replication and Enable Point-in-Time-Recovery for Cloud SQL for PostgreSQL,,Beginner level,,,,"Enable point-in-time recovery on a Cloud SQL for PostgreSQL instance.
Perform a point-in-time recovery.
Confirm that the recovered database reflects an earlier point in time.
","['Postgresql', 'Google Cloud Platform', 'cloud sql']",[],['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/projects/googlecloud-configure-replication-and-enable-point-in-time-recovery-for-cl-44p4k
Securing a Cloud SQL for PostgreSQL Instance,,Beginner level,,,,How to secure a Cloud SQL for PostgreSQL instance,"['Cloud Computing Security', 'Database (DBMS)', 'Google Cloud Platform']",[],['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/projects/googlecloud-securing-a-cloud-sql-for-postgresql-instance-16bmr
Deploy a Modern Web App connected to a Cloud Spanner Instance,,Beginner level,1.5 hours,,,Configure the Project Environment. Download and inspect the application code.Deploy Backend application component. Import sample stock trade data to the database. Deploy Frontend application component.Perform operations in the OmegaTrade Application.,"['Node.Js', 'Database (DBMS)', 'Google Cloud Platform']",[],['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/projects/googlecloud-deploy-a-modern-web-app-connected-to-a-cloud-spanner-instance-l4vor
Cloud Spanner - Loading Data and Performing Backups,,Beginner level,1.5 hours ,,,Insert data with DMLInsert data through a client libraryInsert batch data through a client libraryLoad data using Dataflow. Backup your database,"['Database (DBMS)', 'Dataflow', 'Google Cloud Platform', 'Data Management']",[],['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/projects/googlecloud-cloud-spanner-loading-data-and-performing-backups-cd0yv
Google Slides en Español,5.0,Beginner level,3 hours (approximately),Flexible schedule,26 reviews,"Crear, administrar, darle formato y organizar contenido con Presentaciones de GoogleAgregar y editar objetos visuales y utilizar transiciones y animaciones para mejorar sus Presentaciones de GoogleCompartir y colaborar de forma segura en Presentaciones de GoogleExhibir su presentación y cautivar al público con Presentaciones de Google",[],"['Introducción al curso', 'Introducción a Presentaciones de Google', 'Administre Presentaciones de Google', 'Mejore las Presentaciones de Google', 'Organice Presentaciones de Google', 'Comparta sus Presentaciones de Google', 'Colabore con Presentaciones de Google', 'Exhiba sus Presentaciones de Google', 'Desafío empresarial']",['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/learn/google-slides-es
Palo Alto Networks Security Operations  Fundamentals,4.7,Intermediate level,9 hours (approximately),Flexible schedule,89 reviews,,[],"['Security Operations  Fundamentals Module 1: Course Information', 'Security Operations Framework Module 2: Security Operations Center Elements and Processes', 'Security Operations Framework Module 3: Security Operations Infrastructure and Automation', 'Security Operations Framework  Module 4: SOC Advanced Endpoint Protection', 'Security Operations Framework Module 5: Threat Prevention and Intelligence', 'Security Operations Framework Module 6: Secure the Future with Cortex']",['James Dalton'],['Palo Alto Networks'],Information Technology,https://www.coursera.org/learn/palo-alto-networks-security-operations-center-fundamentals
Google Calendar en Español,4.6,Beginner level,2 hours (approximately),Flexible schedule,27 reviews,"Cree y administre eventos de Calendario de Google.Personalice Calendario de Google para adaptarlo a su forma de trabajar.Cree, administre y suscríbase a calendarios adicionales.Comprenda las opciones de uso compartido de Calendario de Google.",[],"['Introducción al curso', 'Introducción a Calendario de Google', 'Cómo administrar Calendario de Google', 'Cómo responder y administrar eventos', 'Otros tipos de eventos', 'Cómo compartir calendarios', 'Customize Google Calendar', 'Desafío empresarial']",['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/learn/google-calendar-es
Introduction to Web Applications,,Beginner level,21 hours (approximately),Flexible schedule,,Learners will master basic HTML coding (HTML5) and basic and advanced skills in Cascading Style Sheets (CSS3).,"['Adding Animation', 'Embedding and Linking Content', 'Authoring Content in HTML', 'Using Advanced Techniques to Select and Apply Styles', 'Formatting Content with CSS']","['Authoring Content in HTML', 'Embedding and Linking Content', 'Formatting Content with CSS', 'Creating Web Page Layouts', 'Using Advanced Techniques to Select and Apply Styles', 'Using Advanced Background and Border Techniques', 'Adding Animation', 'Web Applications Capstone']",['Shadow Farrell'],"['Akamai Technologies, Inc.']",Information Technology,https://www.coursera.org/learn/akamai-web-apps
Transformer Models and BERT Model,3.7,Advanced level,Approx. 1 hour to complete,Flexible schedule,31 reviews,Understand the main components of the Transformer architecture.Learn how a BERT model is built using Transformers.Use BERT to solve different natural language processing (NLP) tasks.,[],['Transformer Models and BERT Model: Overview'],['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/learn/transformer-models-and-bert-model
Introducción a las bases de datos,,Beginner level,27 hours (approximately),Flexible schedule,,Conceptos y principios que sustentan el funcionamiento de las bases de datos.Planificar y ejecutar un proyecto sencillo de desarrollo de una base de datos.,[],"['Introducción a las bases de datos', 'Operaciones de creación, lectura, actualización y eliminación (CRUD)', 'Operadores SQL y ordenación y filtrado de datos', 'Diseño de bases de datos', 'Evaluación calificada']",['Taught by Meta Staff'],['Meta'],Information Technology,https://www.coursera.org/learn/introduction-to-databases-es
Cyber Security in Manufacturing  ,4.7,Beginner level,21 hours (approximately),Flexible schedule,589 reviews,,[],"['Introduction to Digital Manufacturing Security', 'Guidance on Securing Digital Manufacturing Operations', 'Protecting Operational Technologies and Intellectual Property', 'Breach Response']",['Shambhu Upadhyaya'],"['University at Buffalo', 'The State University of New York']",Information Technology,https://www.coursera.org/learn/cyber-security-manufacturing
Programar en Python,,Beginner level,44 hours (approximately),Flexible schedule,,"Conocimientos básicos de programación con Sintaxis básica de Python.Cómo utilizar objetos, clases y métodos.",[],"['Introducción a Python', 'Programación básica con Python', 'Paradigmas de programación', 'Módulos, paquetes, bibliotecas y herramientas', 'Evaluación calificada de final del curso']",['Taught by Meta Staff'],['Meta'],Information Technology,https://www.coursera.org/learn/programming-in-python-es
ІТ-безпека: захист від цифрового кібершахрайства,4.9,Beginner level,31 hours (approximately),Flexible schedule,135 reviews,,"['Мережева безпека', 'Бездротова безпека', 'Криптографія', 'Кібербезпека']","['Загрози для системи безпеки', 'Pelcgbybtl (Криптологія)', 'Три аспекти кібербезпеки', 'Захист мереж', 'Поглиблений захист', 'Формування корпоративної культури безпеки', 'Prepare for Jobs in IT Support']",['Google Career Certificates'],['Google'],Information Technology,https://www.coursera.org/learn/it-security-ua
Understanding Plants - Part II: Fundamentals of Plant Biology,4.8,Intermediate level,Approx. 5 hours to complete,Flexible schedule,"1,153 reviews",,"['Plant Biology', 'Biology', 'Genetics', 'Plant']","['Course Introduction and Plant Cell Structure', 'Whole-Plant Structure', 'Photosynthesis', 'Plant genetic engineering ']","['Professor Daniel Chamovitz, Ph.D.']",['Tel Aviv University'],Information Technology,https://www.coursera.org/learn/plant-biology
Secure Your Applications,,Intermediate level,13 hours (approximately),Flexible schedule,,"Describe the purpose of Azure Key Vault and its importance in defense in depth strategyDeploy and manage Key Vault certificates, secrets, and keys to secure access to your applicationsExplain app registration, types of permissions supported by the Microsoft identity platform and create an Azure AD tenant.Configure Microsoft Graph permissions and web app certificates","['Microsoft Graph', 'azure key vault', 'Azure AD application registration', 'Microsoft identity platform', 'Managed identities']","['Azure Key Vault', 'Application security with the Microsoft identity platform', 'Application security with Azure AD and other Microsoft tools', 'Project and graded assessment']",[' Microsoft'],['Microsoft'],Information Technology,https://www.coursera.org/learn/secure-your-applications-azure
Splunk Administration and Advanced Topics,,Advanced level,7 hours (approximately),Flexible schedule,,Function of key configuration files in Splunk. Gain proficiency in user management. Learn how to identify and troubleshoot common issues.,"['Splunk Administration and User Management', 'Correlating events and detecting anomalies in Splunk', 'Monitoring and troubleshooting Splunk deployments', 'Advanced search techniques and data modeling in Splunk', 'Leveraging machine learning in Splunk for advanced analysis']","['Splunk Administration and User Management', 'Advanced Data Analysis and Correlation in Splunk', 'Splunk Security Essentials and Incident Response']",[],['EDUCBA'],Information Technology,https://www.coursera.org/learn/splunk-administration-and-advanced-topics
Capstone and Practice Exam (AZ-500),,Intermediate level,11 hours (approximately),Flexible schedule,," Implement multifactor authentication.  Create a resource group and a new storage account and provide access to a user.   Create a strategy for implementing Azure security using security groups.   Set up a virtual machine (VM) to host a website, allowing only HTTP and HTTPS traffic.  ","['Role-Based Access Control (RBAC)', 'Microsoft Defender for Cloud', 'azure key vault', 'Azure Monitor', 'Azure AD']","['Recap of Azure security technologies', 'Specialization project', 'Practice exam and course wrap-up']",[' Microsoft'],['Microsoft'],Information Technology,https://www.coursera.org/learn/az-500-capstone-and-practice-exam
Secure Your Data at Rest,,Intermediate level,16 hours (approximately),Flexible schedule,,Deploy shared access signatures (SAS).Enable and monitor database auditing.Enable Defender for SQL for advanced threat protection.Deploy an Always Encrypted implementation.,"['Azure SQL security', 'Storage encryption', 'Azure files security', 'Azure AD RBAC', 'storage account']","['Storage security', 'Azure Storage and Azure Files', 'Database security and monitoring', 'Defender for Cloud and data masking and encryption', 'Project and graded assessment']",[' Microsoft'],['Microsoft'],Information Technology,https://www.coursera.org/learn/secure-your-data-at-rest
Oracle Cloud Infrastructure Architect Professional,4.9,Advanced level,Approx. 23 hours to complete,Flexible schedule,14 reviews,"Kubernetes Networking with OKEFunctionsOCI API, SDK, & CLI  Migrate On-Premises Workloads to OCI","['Deploying an Autonomous Database', 'OCI best practices and principles', 'Multiple ways of connecting to cloud networks', 'Design highly available secure networks']","['Networking Workshop, High Availability, & Disaster Recovery', 'Develop Cloud Native Applications', 'Explore the Oracle Cloud Databases and Database Security', 'Explore the OCI Services for Hybrid Cloud, Multicloud and Data Migration', 'Next Steps : Certification']","['Orlando Gentil', 'Mahendra Mehra', 'Rashmi Ranjan Panda', 'David Mills', 'Sergio J Castro', 'Susan Jang', 'Ryan Lorica', 'Rohit Rahi', 'Tijo Thomas']",['Oracle'],Information Technology,https://www.coursera.org/learn/oracle-cloud-infrastructure-architect-professional
Understanding Modern Physics III: Simplicity and Complexity,4.8,Beginner level,Approx. 6 hours to complete,Flexible schedule,26 reviews,"Introduction to action principle, fundamental particle physics, entropy & information and complexity",[],"['Action Principle', 'Particles and Strings', 'Entropy and Information', 'Complexity']",['Yi Wang'],['The Hong Kong University of Science and Technology'],Information Technology,https://www.coursera.org/learn/understanding-modern-physics-3-simplicity-and-complexity
Hands-on with AWS: Software Development Practices,,Beginner level,7 hours (approximately),Flexible schedule,,,"['Continuous Integration', 'AWS CodeDeploy', 'Continous Delivery', 'codecommit', 'source control']","['Week 1: From Code to Application Delivery', 'Week 2: Testing and Deployment Pipelines']","['Russell Sayers', 'Morgan Willis', 'Seph Robinson']",['Amazon Web Services'],Information Technology,https://www.coursera.org/learn/aws-software-dev
"HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Social/Peer Perspective)",4.7,Beginner level,Approx. 14 hours to complete,Flexible schedule,28 reviews,,[],"['Course and Case Introduction', 'Meeting Jake Luger (ED Triage Nurse), Lila Cardona (ED Nurse), and Cecilia Fornado (Head Inpatient Care Coordinator)', 'Coordinating Care with Nurse Fornado and Dr. Miles Jefferson, ED Attending', 'Meeting Lydia Fredericks, Social Worker', 'Meeting Ed Bevick, Patient Navigator', 'Completion of HI-FIVE Training (Social/Peer Perspective)']",['Rita Kukafka'],['Columbia University'],Information Technology,https://www.coursera.org/learn/hi-five-social-peer
Sistem Operasi dan Anda: Menjadi Pengguna yang Berdaya,4.9,Beginner level,37 hours (approximately),Flexible schedule,917 reviews,,"['Powershell', 'Sistem File Linux', 'Antarmuka Baris Perintah', 'Linux']","['Menavigasi Sistem', 'Pengguna dan Izin Akses', 'Manajemen Paket dan Perangkat Lunak', 'Sistem file', 'Manajemen Proses', 'Sistem Operasi dalam Praktik']",['Google Career Certificates'],['Google'],Information Technology,https://www.coursera.org/learn/sistem-operasi-dan-anda-menjadi-pengguna-yang-berdaya
Keamanan IT: Pertahanan terhadap Kejahatan Digital,5.0,Beginner level,37 hours (approximately),Flexible schedule,"1,148 reviews",,"['Kriptografi', 'Keamanan Nirkabel', 'Keamanan siber', 'Keamanan Jaringan']","['Memahami Ancaman Keamanan', 'Pelcgbybtl (Kriptologi)', 'Keamanan AAA (Bukan Jasa Bantuan Darurat)', 'Mengamankan Jaringan Anda', 'Pertahanan Berlapis', 'Menciptakan Budaya Perusahaan untuk Keamanan', 'Untitled Module']",['Google Career Certificates'],['Google'],Information Technology,https://www.coursera.org/learn/keamanan-it-pertahanan-terhadap-kejahatan-digital
Administrasi Sistem dan Layanan Infrastruktur TI,4.9,Beginner level,30 hours (approximately),Flexible schedule,849 reviews,,"['Pencadangan', 'Lightway Directory Access Protocol (LDAP)', 'Layanan Direktori']","['Apa itu Administrasi Sistem?', 'Layanan Jaringan dan Infrastruktur', 'Layanan Perangkat Lunak dan Platform', 'Layanan Direktori', 'Pemulihan & Pencadangan Data', 'Proyek Akhir.']","['Google Career Certificates', 'Onlea support']",['Google'],Information Technology,https://www.coursera.org/learn/administrasi-sistem-dan-layanan-infrastruktur-ti
Business Intelligence and Visual Analytics,4.7,Intermediate level,12 hours (approximately),Flexible schedule,22 reviews,"Identify best practices for building data visualizationsDevelop hands-on data visualization skills using SAS ViyaExplain advanced topics in business intelligence and data warehousing, such as cloud architecture, automation, and machine learning","['Business Intelligence', 'Data Warehousing', 'Data Visualization', 'SAS Visual Analytics', 'SAS Viya']","['Data Visualization and Visual Analytics', 'Visual Analytics Basics and SAS Viya Platform', 'Developing Advanced Visualizations with SAS Viya', 'Advanced Business Intelligence and Data Warehousing Topics']",['Tim Carrington'],"['University of California, Irvine']",Information Technology,https://www.coursera.org/learn/business-intelligence-visual-analytics
Build a computer vision app with Azure Cognitive Services,1.5,Intermediate level,,,129 reviews,Create a Computer Vision Cognitive Services resource using the Azure PortalUse the resource via the API console and understanding how predictions are madeUnderstand the different API variations and features that Computer Vision offers,"['Artificial Intelligence (AI)', 'Software Development', 'APIs', 'Cloud Computing']",['Learn step-by-step'],['Catalin Popa'],['Microsoft'],Information Technology,https://www.coursera.org/projects/build-a-computer-vision-app-with-azure-cognitive-services
Database Operations in MariaDB Using Python From Infosys,4.7,Advanced level,1 hour,,75 reviews,Perform various database operations on MariaDBAutomate routine business tasks using Python scriptsOrganize basic employee data into tables ,"['Python Programming', 'Command-Line Interface', 'Python Script', 'Relational Database', 'SQL']",['Learn step-by-step'],['Rahul Rajaput'],['Coursera Project Network'],Information Technology,https://www.coursera.org/projects/database-operations-mariadb-python-infosys
Static Routing Configuration Using Packet Tracer,4.6,Intermediate level,2 hours,,32 reviews,Learn to Perform Static Routing using Packet TracerLearn to create and configure network topologiesLearn to send and trace packets over networks ,"['Static Routing', 'Packet Tracer', 'Networking']",['Learn step-by-step'],['Priya Jha'],['Coursera Project Network'],Information Technology,https://www.coursera.org/projects/static-routing-configuration-using-packet-tracer
Access Controls ,4.7,Beginner level,14 hours (approximately),Flexible schedule,309 reviews,,[],"['Implement Authentication Mechanisms', 'Implement Authentication Mechanisms', 'Operate Internetwork Trust Architectures', 'Administer Identity Management Life Cycle', 'Implement Access Controls', 'Case Study', 'Exam']",['(ISC)² Education & Training'],['ISC2'],Information Technology,https://www.coursera.org/learn/access-control-sscp
