Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Effective Communication in the Globalised Workplace Specialization,4.6,Intermediate level,1 months at 10 hours a week,Flexible schedule,335 reviews,,"['Communication', 'Writing', 'Intercultural Communication']","['Establishing a Professional ‘Self’ through Effective Intercultural Communication', 'Strengthening Your Widening Network ', 'Engaging in Persuasive and Credible Communication', 'Becoming Part of the Globalised Workplace', 'Effective Communication in the Globalised Workplace - The Capstone']","['Derrick Ng', 'Sarah Chong', 'Wu Siew Mei', 'Lee Kooi Cheng', 'Misty So-Sum Wai-Cook', 'Susan Lee']",['National University of Singapore'],DataScience,https://www.coursera.org/specializations/effective-communication
Programación en Python,4.5,Beginner level,Approx. 59 hours to complete,Flexible schedule,125 reviews,"Comprender y usar conceptos de programación como algoritmo, variable, función, parámetro, estructura de control y de datos e implementarlos en PythonDiseñar, crear y probar programas completos en Python para resolver problemas de la vida realManejar archivos y estructuras de datos complejas para manipular grandes volúmenes de informaciónUtilizar librerías especializadas como pandas y matplotlib para manipular conjuntos de datos y visualizarlos","['Python Programming', 'Pensamiento computacional', 'Abstracción', 'Programación', 'Diseño de software']","['Módulo 1: Descubriendo el mundo de la programación', 'Módulo 2: Tomando decisiones', 'Módulo 3: Repitiendo acciones y manejando estructuras de datos', 'Módulo 4: Solucionando problemas con matrices y librerías']","['Andrés Felipe Melani De La Hoz', 'Mario Sánchez Puccini', 'Marcela Hernández Hoyos', 'Natalia Franco', 'Andrea Herrera Suescún']",['Universidad de los Andes'],DataScience,https://www.coursera.org/learn/programacion-python
Web3 and Blockchain in Global Commerce Specialization,4.6,Beginner level,2 months at 10 hours a week,Flexible schedule,44 reviews,"What blockchain is, how it works, and the ways it intersects with other technologies, industries, functions, and the broader Web3 ecosystemBlockchain solutions for provenance, traceability, ethical sourcing, distributed manufacturing, digital twins, and asset life-cycle managementThe importance of standards, interoperability, regulation, governance, consortia, and “coopetition” for advancing blockchain innovation and adoptionHow to identify, review, and evaluate business opportunities and challenges related to blockchain in global commerce",[],"['Introduction to Blockchain for Global Commerce', 'Web3 and Blockchain Transformations in Global Supply Chains', 'Web3 and Blockchain Leadership for Transformation', 'Blockchain Opportunity Analysis for Global Commerce']","[' Alisa Acosta', 'Alex Tapscott', 'Don Tapscott']",['INSEAD'],DataScience,https://www.coursera.org/specializations/web3-blockchain-global-commerce
Real-World Engineering Management Specialization,4.8,Beginner level,1 months at 10 hours a week,Flexible schedule,30 reviews,"What elite engineering managers do: maximize both ""manager quality"" and ""manager effectiveness,"" exceed hiring quotas, and adopt and finish goals.Cultivate elite engineers using: team automation, agile methodologies, coaching, 1-on-1s, longitudinal tracking, recognition, and promotion.Turn around poor performers using: feedback; managing disagreements, conflicts, and escalations; and receiving and giving corrections of errors.What technical program managers (TPMs) do, how to partner with them on complex projects, and how to become a director of engineering or general manager.","['Technical Program Management', 'Engineering Manager Interviews', 'Technology Leadership', 'Real-World Examples', 'Engineering management']","['Leadership Principles for Software Engineers', 'Inspiring Peak Performance on Technical Teams', 'Building Products at Global Scale']","['Gordon Yu', 'Nancy Wang']",['Advancing Women in Tech'],DataScience,https://www.coursera.org/specializations/real-world-engineering-management
Introduction to Chemistry:  Reactions and Ratios,4.7,Beginner level,Approx. 18 hours to complete,Flexible schedule,"1,177 reviews",,[],"['Introduction', 'Matter and Energy', 'Compounds', 'Chemical Composition and Reactions', 'Solutions and Solubility Rules', 'Acid-base and Redox Reactions', 'Final Exam']",['Prof. Dorian A. Canelas'],['Duke University'],DataScience,https://www.coursera.org/learn/intro-chemistry
Introduction to Intellectual Property,4.8,Beginner level,15 hours (approximately),Flexible schedule,878 reviews,Identify the various forms of intellectual property protection available under U.S. Law Differentiate the advantages and disadvantages of intellectual property administration Analyze effective intellectual property strategies through case studiesExamine alternatives to formal intellectual property protections ,"['Brand Management', 'Asset Management', 'Value Proposition', 'Intellectual Property']","['Existing Intellectual Property Protection in the U.S.', 'Philosophical and Economic Justifications of IP Rights', 'Alternatives to Intellectual Property Law', 'Case Studies in Intellectual Property']",['R. Polk Wagner'],['University of Pennsylvania'],DataScience,https://www.coursera.org/learn/introduction-intellectual-property
Introduction to Business Analytics,4.7,Beginner level,14 hours (approximately),Flexible schedule,114 reviews,Demonstrate a foundational knowledge of the business analyst role.Explain the foundational project management topics and skills used by a BI analyst.Describe data literacy and its importance for a BI analyst.,"['Data Analytics Lifecycle', 'Foundational Project Management', 'Data Literacy']","['Introduction to Business Analytics', 'Data Analytics Lifecycle', 'Project Management for Analysts', 'Data Literacy']",['Tableau Learning Partner Instructor '],['Tableau Learning Partner'],DataScience,https://www.coursera.org/learn/introduction-to-business-analytics
Dairy Production and Management,4.9,,Approx. 75 hours to complete,Flexible schedule,"1,342 reviews",,"['Disease Control', 'Animal', 'Nutrition', 'Genetics']","['Orientation and Dairy Genetics', 'Forage Production and Pasture Management', 'Feeds, Hay and Silage Making, and Feed Processing', 'Nutrition Basics, Requirements, and Feeding of Lactating Cows ', 'Calf and Heifer Nutrition and Feeding of Dry Cows', 'Dairy Reproduction ', 'Animal Health and Milk Quality', 'Farm Economics and Environment']","['Greg Roth', 'Troy L. Ott', 'Lisa A. Holden', 'James Dunn', 'Chad Dechow', 'Alexander N. Hristov', 'Robert Van Saun', 'Kathy Soder', 'Bhushan Jayarao', 'Gabriella A. Varga']",['The Pennsylvania State University'],DataScience,https://www.coursera.org/learn/dairy-production
ASP.NET for Experienced Developers Specialization,3.9,Intermediate level,3 months at 5 hours a week,Flexible schedule,117 reviews,"Master C# fundamentals and advanced topics like LINQ, delegates, inheritance, and encapsulation to build robust .NET applications. Learn backend development using ASP.NET, creating scalable applications using ASP.NET Core, MVC, and Web API for diverse use cases. Understand microservices architecture with .NET Core, focusing on design, implementation, and integration with databases and systems.  Learn to utilize Docker for .NET Core applications, streamlining deployment processes and managing applications efficiently. ","['Heterogeneous Database System', 'Asp.Net Core', 'Microservices Architecture', 'Model–View–Controller (MVC)', 'Docker', 'Dockerfile Creation', 'Front And Back Ends', 'Devops', 'C Sharp (C#) (Programming Language)', 'asp.net', 'Object-Oriented Programming (OOP)', 'RESTful APIs']","['C# for .NET Developers', 'Backend Development using ASP.Net', 'Microservices and Deployment by using ASP.NET']",['Board Infinity'],['Board Infinity '],DataScience,https://www.coursera.org/specializations/asp-dot-net-experience
Legal Tech and the Digital Transformation of Law,4.5,Beginner level,Approx. 14 hours to complete,Flexible schedule,58 reviews,"An overview of the legaltech market with its key actors and protagonists.The impact of new digital technologies on law firms, in-house lawyers and justice systems.The key market trends to guide your career towards the future of the legal industry.","['administration of justice.', 'technological and regulatory context', 'digital transformation of law', 'legal software prototypes', 'blockchain and artificial intelligence']","['Module 1: Law in the Context of the Digital Revolution.', 'Module 2. The Disruption of Artificial Intelligence in Law.', 'Module 3. Blockchain Disruption in Law.', 'Module 4. Innovation for Access to Justice.', 'Module 5. Your Transformation into a Digital Lawyer.']",['Federico Ast'],['Universidad Austral'],DataScience,https://www.coursera.org/learn/legal-tech-digital-transformation-of-law
"Programming Foundations with JavaScript, HTML and CSS",4.6,Beginner level,33 hours (approximately),Flexible schedule,"14,524 reviews",,"['HTML', 'Html5', 'JavaScript', 'Cascading Style Sheets (CSS)']","['Welcome', 'Designing a Web Page with HTML and CSS', 'Algorithms and Programming Concepts', 'JavaScript for Web Pages', 'MiniProject: Image Filters on the Web']","['Andrew D. Hilton', 'Robert Duvall', 'Susan H. Rodger', 'Owen Astrachan']",['Duke University'],DataScience,https://www.coursera.org/learn/duke-programming-web
Fundamentals of Visualization with Tableau,4.5,Beginner level,10 hours (approximately),Flexible schedule,"6,466 reviews", Install Tableau Public Software and create a visualization Examine and navigate the Tableau Public workspace Practice and connect to different data sources Examine ways to define your project,"['Visualization (Computer Graphics)', 'Tableau Software', 'Data Virtualization', 'Data Visualization']","['Data Visualization and Its Importance', 'Getting to Know Tableau for Data Visualization', ""Let's Make a Viz!"", 'Tableau Community Projects and Visualization Best Practices']","[""Desiree' Abbott""]","['University of California, Davis']",DataScience,https://www.coursera.org/learn/data-visualization-tableau
Software Engineering Specialization,4.5,Intermediate level,2 months at 10 hours a week,Flexible schedule,124 reviews,The principal tasks of software project managers.Software Engineering skill and techniques being used in Software Development Life Cycle (SDLC).,"['Software Testing', 'Project Management', 'Software Engineering', 'Systems Design', 'Project Planning']","['Software Engineering: Modeling Software Systems using UML', 'Software Engineering: Implementation and Testing', 'Software Engineering: Software Design and Project Management']",['Kenneth W T Leung'],['The Hong Kong University of Science and Technology'],DataScience,https://www.coursera.org/specializations/software-engineering
Storytelling and influencing: Communicate with impact,4.8,,18 hours (approximately),Flexible schedule,"1,895 reviews","Critically evaluate a range of theories to decode the components of persuasive communicationsApply a range of different strategies to a variety of contexts to build rapport, overcome resistance, and find acceptanceDevelop skills to interpret the motivation of the audience and influence the way they think and feel to support your ideas",[],"['The necessary art of persuasion: Understanding what matters to your audience', 'Telling your story: Developing a dramatic narrative', 'Connecting with people: Developing authenticity and building rapport', 'Talk the talk: Creating impressions and guiding influential conversations', 'Painful truth: Dealing with objections and overcoming resistance', 'Winning over hearts and minds: How to pitch a brilliant idea']","['Arabella MacPherson', 'Associate Professor Lawrence Ang']",['Macquarie University'],DataScience,https://www.coursera.org/learn/communicate-with-impact
Introduction to Genomic Technologies,4.6,,6 hours (approximately),Flexible schedule,"4,436 reviews",,"['Bioinformatics', 'Statistics', 'Data Science', 'Computational Biology']","['Overview', 'Measurement Technology', 'Computing Technology', 'Data Science Technology']","['Jeff Leek, PhD', 'Steven Salzberg, PhD']",['Johns Hopkins University'],DataScience,https://www.coursera.org/learn/introduction-genomics
Systems Biology and Biotechnology Specialization,4.4,Intermediate level,2 months at 10 hours a week,Flexible schedule,723 reviews,,"['Biology', 'Molecular Biology', 'Dynamical Systems', 'Matlab']","['Introduction to Systems Biology', 'Experimental Methods in Systems Biology', 'Network Analysis in Systems Biology', 'Dynamical Modeling Methods for Systems Biology', 'Integrated Analysis in Systems Biology', 'Systems Biology and Biotechnology Capstone']","['Avi Ma’ayan, PhD', 'Eric Sobie, PhD', 'Susana Neves, PhD', 'Ravi Iyengar, PhD', 'Marc Birtwistle, PhD']",['Icahn School of Medicine at Mount Sinai'],DataScience,https://www.coursera.org/specializations/systems-biology
Secure Software Design Specialization,4.7,Beginner level,1 months at 10 hours a week,Flexible schedule,232 reviews,"Secure design UML, unit testing, and ethicsEffective user interfacesDatabase design","['Database (DB) Design', 'Software Development Lifecycle (SDLC)', 'Software Development Process', 'Software Design', 'Security Software']","['Software Design as an Element of the Software Development Lifecycle', 'Software Design as an Abstraction', 'Software Design Methods and Tools', 'Software Design Threats and Mitigations']",['Albert Glock'],['University of Colorado System'],DataScience,https://www.coursera.org/specializations/secure-software-design
Cloud Computing Law Specialization,4.9,Beginner level,1 months at 10 hours a week,Flexible schedule,93 reviews,"Analyse how cloud contracts and intellectual property rights shape cloud computing transactions.Explain how EU rules that govern personal data and cybersecurity apply to the provision and use of cloud services.Identify the implications for cloud customers and providers of law enforcement access requests, competition law, and potential tax liabilities.","['General Data Protection Regulation (GDPR)', 'Cybersecurity', 'Cloud Computing', 'Contract Law', 'Cloud Services']","['Cloud Computing Law: Transactions', 'Cloud Computing Law: Data Protection and Cybersecurity', 'Cloud Computing Law: Law Enforcement, Competition, & Tax']","['Johan David Michels', 'Vasiliki Koukoulioti', 'Ian Walden', 'Christopher Millard', 'Jessica Shurson', 'Chris Reed', 'Dimitra Kamarinou']",['Queen Mary University of London'],DataScience,https://www.coursera.org/specializations/cloud-computing-law
Cybersecurity Foundations Specialization,4.8,Beginner level,1 months at 10 hours a week,Flexible schedule,124 reviews,,[],"['Introduction to Cybersecurity Foundations', 'Operating System Foundations', 'Cybersecurity Policy Foundations']",['Keatron Evans'],['Infosec'],DataScience,https://www.coursera.org/specializations/cybersecurity-foundations
Data Structures,4.6,Intermediate level,24 hours (approximately),Flexible schedule,"5,342 reviews",,"['Priority Queue', 'Binary Search Tree', 'Hash Table', 'List', 'Stack (Abstract Data Type)']","['Basic Data Structures', 'Dynamic Arrays and Amortized Analysis', 'Priority Queues and Disjoint Sets', 'Hash Tables', 'Binary Search Trees', 'Binary Search Trees 2']","['Daniel M Kane', 'Alexander S. Kulikov', 'Neil Rhodes', 'Michael Levin']",['University of California San Diego'],DataScience,https://www.coursera.org/learn/data-structures
Introduction to AI and Machine Learning on Google Cloud,4.8,Beginner level,Approx. 9 hours to complete,Flexible schedule,12 reviews,Recognize the data-to-AI technologies and tools offered by Google Cloud.Use generative AI capabilities in applications.Choose between different options to develop an AI project on Google Cloud.Build ML models end-to-end by using Vertex AI.,[],"['Introduction', 'AI Foundations', 'AI Development Options', 'AI Development Workflow', 'Generative AI', 'Summary']",['Google Cloud Training'],['Google Cloud'],DataScience,https://www.coursera.org/learn/introduction-to-ai-and-machine-learning-on-google-cloud
"Capstone: Retrieving, Processing, and Visualizing Data with Python",4.7,Beginner level,9 hours (approximately),Flexible schedule,"13,594 reviews",Make use of unicode characters and stringsUnderstand the basics of building a search engineSelect and process the data of your choiceCreate email data visualizations,"['Data Analysis', 'Python Programming', 'Database (DBMS)', 'Data Visualization']","['Welcome to the Capstone', 'Building a Search Engine', 'Exploring Data Sources (Project)', 'Spidering and Modeling Email Data', 'Accessing New Data Sources (Project)', 'Visualizing Email Data', 'Visualizing new Data Sources (Project)']",['Charles Russell Severance'],['University of Michigan'],DataScience,https://www.coursera.org/learn/python-data-visualization
Sample-based Learning Methods,4.8,Intermediate level,21 hours (approximately),Flexible schedule,"1,206 reviews",,"['Function Approximation', 'Artificial Intelligence (AI)', 'Reinforcement Learning', 'Machine Learning', 'Intelligent Systems']","['Welcome to the Course! ', ' Monte Carlo Methods for Prediction & Control', 'Temporal Difference Learning Methods for Prediction ', 'Temporal Difference Learning Methods for Control ', 'Planning, Learning & Acting']","['Adam White', 'Martha White']","['University of Alberta', 'Alberta Machine Intelligence Institute']",DataScience,https://www.coursera.org/learn/sample-based-learning-methods
Sustainability Analyst Fundamentals Specialization,4.3,Beginner level,1 months at 10 hours a week,Flexible schedule,45 reviews,,"['Project Management', 'Data Analysis', 'Sustainability', 'Business Writing', 'Presentation']","['Careers in Sustainability', 'Sustainability Challenges for the Planet and Employers', 'Foundational Sustainability Skills & Competencies']",['Christopher Boone'],['Arizona State University'],DataScience,https://www.coursera.org/specializations/sustainability-analyst
Build Better Generative Adversarial Networks (GANs),4.7,Intermediate level,28 hours (approximately),Flexible schedule,626 reviews,,"['StyleGANs', 'GAN Evaluation', 'Pros and Cons of GANs', 'GANs Alternatives', 'Bias in GANs']","[' Week 1: Evaluation of GANs', 'Week 2: GAN Disadvantages and Bias', 'Week 3: StyleGAN and Advancements']","['Eda Zhou', 'Sharon Zhou', 'Eric Zelikman']",['DeepLearning.AI'],DataScience,https://www.coursera.org/learn/build-better-generative-adversarial-networks-gans
Image Processing for Engineering and Science Specialization,4.8,Beginner level,1 months at 10 hours a week,Flexible schedule,105 reviews,Detect & analyze regions of interest in images and videosReduce noise & improve contrast to better analyze imagesUse interactive apps for rapid prototyping & code generation to automate your analysisScale your algorithms to analyze large image datasets and video,"['Image Processing', 'Image Segmentation', 'Object Detection', 'Matlab', 'video processing']","['Introduction to Image Processing', 'Image Segmentation, Filtering, and Region Analysis', 'Automating Image Processing']","['Amanda  Wang', 'Matt Rich', 'Megan Thompson', 'Brandon Armstrong', 'Sam Jones', 'Max Babayev', 'Isaac Bruss']",['MathWorks'],DataScience,https://www.coursera.org/specializations/image-processing
Project Planning and Execution,4.8,Beginner level,26 hours (approximately),Flexible schedule,91 reviews,"By successfully completing this course you will be able to develop a project schedule.You will be able to estimate project costs and determine a budget, as well as identify and analyze risks to the successful completion of a project.You will also be able to apply quality assurance to a project and perform a project post-mortem.","['Project Management', 'Risk Management', 'Project Planning', 'budget management', 'Engineering management']","['Project Schedule ', 'Project Budget and Procurement ', 'Risk Planning and Management ', 'Quality Management & Compliance ']","['Christy Bozic, PhD, PMP']",['University of Colorado Boulder'],DataScience,https://www.coursera.org/learn/project-planning-execution
Spring Framework Specialization,3.9,Beginner level,1 months at 10 hours a week,Flexible schedule,382 reviews,,"['Spring Framework', 'Spring Data', 'Spring Configuration', 'Netflix OSS', 'Java Programming']","['Spring - Ecosystem and Core', 'Spring MVC, Spring Boot  and Rest Controllers', 'Spring Data Repositories', 'Spring - Cloud Overview']",['Derek Parsons'],['LearnQuest'],DataScience,https://www.coursera.org/specializations/spring-framework
Introducción a la inteligencia artificial Specialization,4.7,Intermediate level,4 months at 10 hours a week,Flexible schedule,320 reviews,,[],"['Sesenta años de inteligencia artificial', 'Razonamiento artificial', 'Resolución de problemas por búsqueda', 'Cómputo evolutivo', 'Comportamiento adaptativo', 'Creatividad computacional', 'Cognición encarnada', 'Inteligencia artificial: proyecto final']","['David A. Rosenblueth', 'Katya Rodríguez Vázquez', 'Carlos Gershenson', 'Stalin Muñoz Gutiérrez', 'Dra. Wendy Elizabeth Aguilar Martínez', 'Gibran Fuentes Pineda']",['Universidad Nacional Autónoma de México'],DataScience,https://www.coursera.org/specializations/inteligencia-artificial
"Custom Models, Layers, and Loss Functions with TensorFlow",4.9,Intermediate level,31 hours (approximately),Flexible schedule,960 reviews,,"['Functional API', 'Custom and Exotic Models with Functional API', 'Custom Loss Functions', 'Custom Layers']","['Functional APIs', 'Custom Loss Functions', 'Custom Layers', 'Custom Models', 'Bonus Content - Callbacks']","['Laurence Moroney', 'Eddy Shyu']",['DeepLearning.AI'],DataScience,https://www.coursera.org/learn/custom-models-layers-loss-functions-with-tensorflow
"Programming Languages, Part A",4.9,Intermediate level,Approx. 29 hours to complete,Flexible schedule,"1,801 reviews",,"['Recursion', 'Higher-Order Function', 'Pattern Matching', 'Functional Programming']","['Introduction and Course-Wide Information (Start Here)', 'Software Installation and Homework 0', 'Section 1 and Homework 1', 'Section 2 and Homework 2', 'Section 3 and Homework 3 -- and Course Motivation', 'Section 4 and Part-A Exam']",['Dan  Grossman'],['University of Washington'],DataScience,https://www.coursera.org/learn/programming-languages
"Excel/VBA for Creative Problem Solving, Part 1",4.8,Beginner level,20 hours (approximately),Flexible schedule,"4,113 reviews",Utilize VBA to define and implement custom user-defined functionsCreate macros to automate procedures in ExcelIdentify the basic programming structures in VBAAutomate Excel’s Goal Seek and Solver tools and use numerical techniques to create “live solutions” to solve targeting and optimization problems,"['Microsoft Excel Vba', 'Computer Programming', 'Problem Solving', 'Debugging']","['Macro recording, VBA procedures, and debugging', 'VBA Nuts & Bolts, Part 1', 'VBA Nuts & Bolts, Part 2', 'Programming structures in VBA', 'Data Management Using VBA', 'R1C1 Style']",['Charlie Nuttelman'],['University of Colorado Boulder'],DataScience,https://www.coursera.org/learn/excel-vba-for-creative-problem-solving-part-1
Writing and Editing: Word Choice and Word Order,4.7,Beginner level,20 hours (approximately),Flexible schedule,"1,817 reviews",Learn how the words you choose can change the decisions people make  Use syntax strategicallyWrite with originality and produce sentences that nobody else can writeArrange a complex set of information in a reader-friendly way  ,"['Creativity', 'Time management', 'Persuasion', 'Writing', 'Editing']","['The Words Under the Words', 'The Infinite Power of Grammar', 'The Rule of Three', 'The Power of the Particular']",['Patrick Barry'],['University of Michigan'],DataScience,https://www.coursera.org/learn/writing-editing-words
Fundamentals of Software Architecture for Big Data,3.3,Advanced level,19 hours (approximately),Flexible schedule,40 reviews,"Practice software engineering fundamentals; test first development, refactoring, continuous integration, and continuous delivery.Architect and create a big data or distributed system using rest collaboration, event collaboration, and batch processing.Create a performant, scalable distributed system that handles big data.","['Software Engineering', 'Distributed Computing', 'Big Data', 'Microservices', 'Real-time Systems']","['Software Engineering Overview', 'Fundamentals of Software Architecture', 'Fundamentals of Production Software', 'Fundamentals of Software Architecture for Big Data']","['Mike Barinek', 'Tyson Gern']",['University of Colorado Boulder'],DataScience,https://www.coursera.org/learn/software-architecture-for-big-data-fundamentals
How Things Work: An Introduction to Physics,4.8,Intermediate level,Approx. 14 hours to complete,Flexible schedule,"2,840 reviews",,[],"['Course Introduction', 'Skating', 'Falling Balls', 'Ramps', 'Seesaws', 'Wheels', 'Bumper Cars', 'Final']",['Louis A. Bloomfield'],['University of Virginia'],DataScience,https://www.coursera.org/learn/how-things-work
Big Data – Introducción al uso práctico de datos masivos  Specialization,4.6,Beginner level,1 months at 10 hours a week,Flexible schedule,"1,596 reviews",,[],"['Big Data: el impacto de los datos masivos en la sociedad actual', 'Big Data: adquisición y almacenamiento de datos', 'Big Data: procesamiento y análisis', 'Big Data: visualización de datos', 'Big Data: capstone project']","['Pau Tallada', 'Isabel Serra', 'Antonio Pita', 'Tomás Margalef', 'Llorenç Badiella', 'Carme Artigas Brugal', 'Andrés Cencerrado', 'Francesc Torradeflot', 'Jorge Carretero', 'Antonio Espinosa', 'Quelic Berga Carreras', 'Julià Minguillón Alfonso', 'Josep Curto Díaz', 'Teresa Sancho Vinuesa', 'Ignasi Alcalde', 'Santiago González', 'Nadia Tonello']",['Universitat Autònoma de Barcelona'],DataScience,https://www.coursera.org/specializations/big-data-introduccion
"Data Wrangling, Analysis and AB Testing with SQL",3.3,Intermediate level,15 hours (approximately),Flexible schedule,910 reviews,Validate and clean a datasetAssess and create datasets to answer your questionsSolve problems using SQLBuild a simple testing framework to touch on AB Testing,"['Query String', 'Predictive Analytics', 'Data Analysis', 'SQL', 'A/B Testing']","['Data of Unknown Quality', 'Creating Clean Datasets', 'SQL Problem Solving', 'Case Study: AB Testing']",['Katrina Glaeser Poole'],"['University of California, Davis']",DataScience,https://www.coursera.org/learn/data-wrangling-analysis-abtesting
Introduction to Computer Information Systems Specialization,4.4,Beginner level,1 months at 10 hours a week,Flexible schedule,94 reviews,,"['Network Security', 'Computer Software', 'Productivity', 'digital literacy', 'Computer Hardware']","['Computer Hardware and Software', 'Data, Security, and Privacy', 'Productivity and Systems Development']",['Tim Carrington'],"['University of California, Irvine']",DataScience,https://www.coursera.org/specializations/introduction-computer-infosystems
Microsoft PL-300 Exam Preparation and Practice,4.6,Beginner level,36 hours (approximately),Flexible schedule,31 reviews,How to prepare the data with Power BI.How to Model the data in Power BI.How to visualize and analyze the data with Power BI.How to deploy and maintain Power BI assets.,[],"['Preparing Data', 'Modeling Data', 'Visualize and analyze data', 'Deploy and maintain assets', 'Practice Exam']",[' Microsoft'],['Microsoft'],DataScience,https://www.coursera.org/learn/microsoft-pl-300-exam-preparation-and-practice
Cloud Computing Specialization,4.3,Intermediate level,3 months at 10 hours a week,Flexible schedule,"1,365 reviews",,"['Software-Defined Networking', 'Distributed Computing', 'Big Data', 'Cloud Computing']","['Cloud Computing Concepts, Part 1', 'Cloud Computing Concepts: Part 2', 'Cloud Computing Applications, Part 1: Cloud Systems and Infrastructure', 'Cloud Computing Applications, Part 2: Big Data and Applications in the Cloud', 'Cloud Networking', 'Cloud Computing Project']","['Reza Farivar', 'Roy H. Campbell', 'Indranil Gupta', 'Ankit Singla', 'P. Brighten Godfrey']",['University of Illinois at Urbana-Champaign'],DataScience,https://www.coursera.org/specializations/cloud-computing
Advanced Computer Vision with TensorFlow,4.8,Intermediate level,19 hours (approximately),Flexible schedule,453 reviews,,"['Salience', 'Image Segmentation', 'Model Interpretability', 'Class Activation Maps', 'TensorFlow Object Detection API']","['Introduction to Computer Vision', 'Object Detection', 'Image Segmentation', 'Visualization and Interpretability']","['Laurence Moroney', 'Eddy Shyu']",['DeepLearning.AI'],DataScience,https://www.coursera.org/learn/advanced-computer-vision-with-tensorflow
Coding Interview Preparation,4.7,Intermediate level,11 hours (approximately),Flexible schedule,381 reviews,Prepare for a coding interviewPrepare for a Meta interviewSolve problems using code,"['Data Structure', 'Computer Science', 'Algorithms', 'Communication', 'Pseudocode']","['Introduction to the coding interview', 'Introduction to Data Structures', 'Introduction to Algorithms', 'Final project']",['Taught by Meta Staff'],['Meta'],DataScience,https://www.coursera.org/learn/coding-interview-preparation
Coding for Beginners: An Easy Introduction,3.0,Beginner level,2 hours,,19 reviews,Create and execute a Python program using the IDE. Write and run code to display a phrase in several languages. Recognize programming concepts. ,"['Computer Programming', 'Python Programming', 'Basic Coding', 'Programming Language', 'Basic programming concepts']",['Learn step-by-step'],['IBM Skills Network Team'],['IBM'],DataScience,https://www.coursera.org/projects/coding-for-beginners-an-easy-introduction
"Python, Bash and SQL Essentials for Data Engineering Specialization",4.5,Beginner level,4 months at 5 hours a week,Flexible schedule,266 reviews,"Develop data engineering solutions with a minimal and essential subset of the Python language and the Linux environmentDesign scripts to connect and query a SQL database using PythonUse a scraping library in Python to read, identify and extract data from websites 
","['Data Science', 'Big Data', 'Python Programming', 'Bash (Unix Shell)', 'Database (DBMS)', 'Information Engineering', 'SQL', 'Web Application']","['Python and Pandas for Data Engineering', 'Linux and Bash for Data Engineering', 'Scripting with Python and SQL for Data Engineering', 'Web Applications and Command-Line Tools for Data Engineering']","['Alfredo Deza', 'Kennedy Behrman', 'Noah Gift']",['Duke University'],DataScience,https://www.coursera.org/specializations/python-bash-sql-data-engineering-duke
Introduction to Self-Driving Cars,4.7,Advanced level,35 hours (approximately),Flexible schedule,"2,778 reviews",Understand commonly used hardware used for self-driving carsIdentify the main components of the self-driving software stackProgram vehicle modelling and control  Analyze the safety frameworks and current industry practices for vehicle development,[],"['Module 0: Welcome to the Self-Driving Cars Specialization!', 'Module 1: The Requirements for Autonomy', 'Module 2: Self-Driving Hardware and Software Architectures', 'Module 3: Safety Assurance for Autonomous Vehicles', 'Module 4: Vehicle Dynamic Modeling', 'Module 5: Vehicle Longitudinal Control', 'Module 6: Vehicle Lateral Control', 'Module 7: Putting it all together']","['Steven Waslander', 'Jonathan Kelly']",['University of Toronto'],DataScience,https://www.coursera.org/learn/intro-self-driving-cars
Introdução ao Controle de Sistemas,4.9,,Approx. 19 hours to complete,Flexible schedule,"1,153 reviews",,[],"['A necessidade de modelos teóricos', 'A Função de Transferência', 'Estabilidade e Erro em Regime', 'Resposta ao Degrau e Projeto Proporcional']","['Rubens Junqueira Magalhães Afonso', 'Jackson Paul Matsuura']",['Instituto Tecnológico de Aeronáutica'],DataScience,https://www.coursera.org/learn/controle
Problem Solving with Excel ,4.7,Beginner level,20 hours (approximately),Flexible schedule,"5,255 reviews",,"['Data Analysis', 'Microsoft Excel', 'Pivot Table', 'Data Cleansing']","['Overview of Excel', 'vLookups and Data Cleansing', 'Logical Functions & Pivot Tables', 'More Advanced Formulas']",['Alex Mannella'],['PwC'],DataScience,https://www.coursera.org/learn/excel-analysis
Building AI Applications with Watson APIs,4.3,Intermediate level,20 hours (approximately),Flexible schedule,722 reviews,Describe the technologies involved in the creation of AI applications.Utilize Watson APIs to create useful chatbots.Deploy chatbots to various channels such as Facebook and Slack.Leverages Watson speech APIs to give your chatbot a voice.,"['Python Programming', 'Machine Learning', 'Artifical Intelligence', 'Watson AI', 'Chatbot']","['Module 1: Introduction and Creating a Chatbot', 'Giving it a Voice', 'Deployment', 'Final Project', '(Optional) Enhancing your Chatbot with Discovery']","['Tanmay Bakshi', 'Antonio Cangiano']",['IBM'],DataScience,https://www.coursera.org/learn/building-ai-applications
