Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Global Statistics - Composite Indices for International Comparisons,4.6,Intermediate level,Approx. 15 hours to complete,Flexible schedule,48 reviews,,[],"['Welcome module', 'Some introductory issues', 'The steps of constructing a composite index', 'Globalization and Youth labour market indices (ETH Zurich/KOF)', 'Export Potential Assessment (ITC)', 'Liner shipping connectivity indices (UNCTAD) and Human development index (UNDP)']","['Stefan Andreas Sperlich', 'Juan Manuel Rodriguez Poo (in Partnership with UNIGE)']",['University of Geneva'],Social Sciences,https://www.coursera.org/learn/global-statistics
Transiciones energéticas y ecológicas en los países del Sur,4.9,Intermediate level,Approx. 28 hours to complete,Flexible schedule,61 reviews,,[],"['¡Bienvenidos!', 'Nuestro modelo de desarrollo es ecológicamente insostenible ', 'Los modelos económicos dominantes obstaculizan la transición energética y ecológica ', 'La trayectoria de la transición energética: la descarbonización del PIB', 'El modelo de una transición energética hacia una nueva prosperidad', 'La gobernanza de la transición energética y ecológica', 'La financiación de la transición energética y ecológica']","['Gaël Giraud', 'the late David Claessen', 'Alain Grandjean']",['École normale supérieure'],Social Sciences,https://www.coursera.org/learn/transiciones-energeticas-y-ecologicas-en-los-paises-del-sur
Diseño de Actividades con PhET para la Educación STEM,5.0,Intermediate level,22 hours (approximately),Flexible schedule,71 reviews,Evaluar la equidad de una Hoja de ActividadesDesarrolla estrategias para escribir Hojas de Actividades basadas en simulaciones.Diseña una Hoja de Actividades basada en simulaciones.,"['Simulaciones', 'enseñanza', 'Planificación de clases']","['Introducción', 'Diseño de Actividades para Ciencias', 'Diseño de Actividades para Matemáticas']","['Rebecca Vieyra', 'Diana Lopez Tavares']",['University of Colorado Boulder'],Social Sciences,https://www.coursera.org/learn/diseno-de-actividades-con-phet-para-la-educacin-stem
Teaching Texts and Forms,,Beginner level,21 hours (approximately),Flexible schedule,,"How to teach a variety of writing forms, including argument, personal writing and creative writing.How to connect reading and writing in teaching your students.","['Teaching Creative Writing', 'Teaching Personal Writing', 'Teaching Reading and Writing', 'Teaching Argument']","['Teaching Personal Writing', 'The Reading/Writing Connection', 'Teaching Argument, Analysis and Transactional Writing', 'Teaching Creative Writing']",['Mark Farrington'],['Johns Hopkins University'],Social Sciences,https://www.coursera.org/learn/teaching-texts-forms
Digital Creativity,,,6 hours (approximately),Flexible schedule,,,[],"['Welcome to Digital Creativity!', 'Seeking out information', 'Creating with digital tools', 'Selecting an inclusive medium', 'Protecting your digital creations', 'Course Conclusion']",['CareerCatalyst '],['Arizona State University'],Social Sciences,https://www.coursera.org/learn/digitalcreativity
Co-design for All: doing co-design in practice,,Beginner level,Approx. 5 hours to complete,Flexible schedule,,,"['Research Methods', 'Co-design', 'design research', 'Qualitative Research', 'Research And Design']","['Welcome and introduction to the course', 'The co in co-design', 'A process informed by research', 'Identity and vision', 'Set a target', 'Understanding decision landscapes', 'How to come up with change propositions as a group', 'Communicating your work', 'Visual note taking']","['Elvia Vasconcelos', 'Kristina Andersen']",['Eindhoven University of Technology'],Social Sciences,https://www.coursera.org/learn/co-design-for-all
Villes africaines: Mobilités et transports urbains,4.5,,Approx. 11 hours to complete,Flexible schedule,19 reviews,,[],"['Contexte et rappels conceptuels', 'Le système de transport urbain : l’offre de services et le jeu des acteurs', 'Pratiques de mobilité urbaine', 'Politiques de mobilité urbaine', 'Finalisation']","['Jérôme Chenal', 'Pape Sakho']",['École Polytechnique Fédérale de Lausanne'],Social Sciences,https://www.coursera.org/learn/mobilite-afrique
Cities are back in town : sociologie urbaine pour un monde globalisé,4.3,Beginner level,Approx. 11 hours to complete,Flexible schedule,34 reviews,,[],"[""Introduction, définitions, questions urbaines et l'utilisation de modèles"", ""Les villes européennes et le modèle d'intégration wébérien"", 'Les villes coloniales et post coloniales', 'Les villes industrielles (et les villes socialistes) et les modèles marxistes', ""Les métropoles américaines et l'école de Chicago"", 'Les post-métropoles, fragments et différences', 'Les villes mondiales et les mégacités', 'Les villes intelligentes et la sociologie des sciences et technologies']",['Patrick Le Galès'],['Sciences Po'],Social Sciences,https://www.coursera.org/learn/developpement-urbain
Virtual Teacher Final Project,4.8,Beginner level,4 hours (approximately),Flexible schedule,210 reviews,,[],"['Get Started!', 'Brainstorm and Review', '(Optional) Feedback Peer Review', 'Final Project Assignment Submission', 'Final Project Peer Review Evaluation', 'Specialization Wrap Up']",['Camille Funk'],"['University of California, Irvine']",Social Sciences,https://www.coursera.org/learn/virtual-teacher-capstone
Be entrepreneurial in Cultural Industries in the digital age,4.0,Beginner level,Approx. 10 hours to complete,Flexible schedule,31 reviews,,[],"['INTRODUCTION - Understanding the contours of cultural industries', 'Identify the major economic issues of CI and entrepreneurial potential', 'Observe the changes in cultural consumption', 'Capture the reconfiguration of content and creation', 'THINK ABOUT THE MODEL OF YOUR COMPANY', 'ACT ON THE EFFICIENT LEVERS OF FINANCING', 'Promote, disseminate, distribute cultural property to the public', 'From entrepreneur to enterprise director : the toolbox']",['Florence Botello'],['Sciences Po'],Social Sciences,https://www.coursera.org/learn/entrepreneurial-culture-digital-age
MOOC and Blended Learning,4.3,Beginner level,Approx. 4 hours to complete,Flexible schedule,32 reviews,,[],"['Chapter I What is Online Education?', 'Chapter II Why Should We Engage in Online Education?', 'Chapter III Online Education in Colleges and Universities', 'Chapter IV The Future of Online Education', 'Chapter V Case Studies for Teaching Online', 'Final Exam']",['Shijie Yu'],['Tsinghua University'],Social Sciences,https://www.coursera.org/learn/mooc-blended-learning
Community Awareness: Police Brutality in the U.S. ,4.3,Beginner level,Approx. 17 hours to complete,Flexible schedule,15 reviews,,[],"['Introduction and History', 'Understanding the Impact of Police Violence', 'Policing in a Modern Context', 'Responding to Police Brutality', 'Taking action']",['Teach-Out Experts'],['University of Michigan'],Social Sciences,https://www.coursera.org/learn/police-brutality-in-the-united-states
Effective Engagement of Civil Society in Development,4.7,Intermediate level,Approx. 13 hours to complete,Flexible schedule,41 reviews,,[],"['Module 1: Introduction to effective civil society engagement in international development', 'Module 2: Multi-Stakeholder Dialogue (MSD)', 'Module 3: CSO Development Effectiveness, Accountability & Transparency', 'Module 4: Official Development Cooperation with CSOs', 'Module 5: Legal & regulatory environment ']",['Sanne Huesken'],['Erasmus University Rotterdam'],Social Sciences,https://www.coursera.org/learn/effective-engagement-of-civil-society-in-development
Create Engaging Presentations with Easelly,4.7,Beginner level,,,36 reviews,Use Easelly to create engaging presentations,"['online tools', 'Teaching tools', 'Presentation', 'engaging students']",['Learn step-by-step'],['Rachel Lindsay'],['Coursera Project Network'],Social Sciences,https://www.coursera.org/projects/presentation-easelly
Interactive eLearning and Assessment with Edulastic,4.8,Beginner level,,,33 reviews,Create and use assignments to engage your learners. Use Edulastic for engaging eLearning.,"['online tools', 'Teaching tools', 'student growth', 'elearning', 'elementary teaching']",['Learn step-by-step'],['Rachel Lindsay'],['Coursera Project Network'],Social Sciences,https://www.coursera.org/projects/interactive-elearning-assessment-edulastic
Manager dans l'incertain,4.9,Beginner level,Approx. 12 hours to complete,Flexible schedule,22 reviews,,[],"[""Manager dans l'incertain  : présentations de la démarche et de l'outil"", 'Case 1 : Objectifs / Valeurs', 'Case 2 : Certitudes', 'Case 3 : Angles morts', 'Case 4 : Explorations', 'Case 5 : Attentes et Métriques', 'Case 6 : Agenda', 'Case 7 : Découvertes sur les certitudes', 'Case 8 : Découvertes sur les angles morts', 'Case 9 : Changements sur le projet', 'Case 10 : Bénéfices / Risques du changement ', 'Case 11 : Stop ou encore ?', 'Case 12 : Nouveaux Objectifs / Nouvelles Valeurs']","['Thomas Houy', 'Valérie Fernandez']",['Institut Mines-Télécom'],Social Sciences,https://www.coursera.org/learn/manager-dans-lincertain
Desembaraço Aduaneiro,,Beginner level,22 hours (approximately),Flexible schedule,,,"['Despacho aduaneiro', 'Intervenientes', 'Parcerias estratégicas', 'Câmbio']","['Câmbio', 'Despacho Aduaneiro', 'Intervenientes', 'Estratégias']",['Gleriani Fereira'],['Fundação Instituto de Administração'],Social Sciences,https://www.coursera.org/learn/desembaraco-aduaneiro
"RH, Dados e Inteligência Artificial",,Beginner level,27 hours (approximately),Flexible schedule,,,"['RH orientado a dados', 'Aprendizado de Máquina', 'Inteligência Artifical']","['Transformação Digital em RH', 'Fundamentos de Inteligência Artificial', 'Aprendizado de Máquina', 'Aplicações de Modelos']",['Anderson França'],['Fundação Instituto de Administração'],Social Sciences,https://www.coursera.org/learn/rh-dados-e-inteligencia-artificial
디지털 거버넌스,,Beginner level,Approx. 27 hours to complete,Flexible schedule,,,[],"['디지털 거버넌스 온라인 공개 수업에 오신 것을 환영합니다.', '디지털 시대의 법 소개', '전자 민주주의', '행정 자동화', '온라인 법원', '디지털 시장의 경쟁과 규제', '데이터의 소유권', '동료 리뷰: 페이스북과 독일 경쟁 당국(연방카르텔청)']",['Ayelet Sela'],"['Erasmus University Rotterdam', 'University of Leeds']",Social Sciences,https://www.coursera.org/learn/digitalgovernance-ko
Climate change education: sustainable environments,,Intermediate level,7 hours (approximately),Flexible schedule,,"Identify the elements that make up the landscape, natural disasters, and human actions contributing to their modification.Recognize the effects of cities, consumption, and our ecological footprint on the environment.Identify the impact of climate change on health and the actions to be taken to create healthier environments.","['Education', 'Sustainability', 'Climate Change']","['0. Welcome to the course\u202f ', 'Module 1:  Landscape and climate change ', 'Module 2:  Sustainable environments ']","['Emma Naslud-Hadley', 'Juan Paredes']",['Banco Interamericano de Desarrollo'],Social Sciences,https://www.coursera.org/learn/climate-change-education-sustainable-environments
How Technology is Shaping Democracy and the 2020 Election,4.4,Beginner level,Approx. 3 hours to complete,Flexible schedule,61 reviews,"How US elections are administered and the challenges faced in implementing new technologies The role digital and social media platforms play in our ability to maintain a healthy public discourseThe complex technology policy tradeoffs that affect what content we see in forming our beliefs, preferences, and convictions as citizens and voters",[],"['Introduction', 'Election Administration in the COVID-19 Era', 'Technology and the Digital Public Sphere', 'Where Speech and Tech Policy Collide', 'Confronting Misinformation and Disinformation']","['Lisa Einstein ', 'Marietje Schaake', 'Rob Reich']",['Stanford University'],Social Sciences,https://www.coursera.org/learn/technology-shaping-democracy-2020-election
El trabajo por proyectos en escuelas de contextos rurales,4.8,Beginner level,Approx. 22 hours to complete,Flexible schedule,56 reviews,Analizar los rasgos de la enseñanza y de la evaluación en escuelas de contextos rurales.Identificar las características del trabajo por proyectos en las aulas.Diseñar situaciones de enseñanza en el marco del trabajo por proyectos.Diseñar instrumentos de evaluación de los aprendizajes en el marco del trabajo por proyectos.,[],"['El diseño del proyecto', 'Las actividades del proyecto', 'Documentar el proyecto', 'Evaluar los aprendizajes en el trabajo por proyectos', 'Proyecto Final del Curso']","['María Emilia Larsen', 'Graciela Cappelletti']",['Universidad Austral'],Social Sciences,https://www.coursera.org/learn/trabajo-proyectos-escuelas-rurales
Engaging ELLs and Their Families in the School and Community,4.6,,19 hours (approximately),Flexible schedule,62 reviews,,[],"['Introduction to Key Aspects of Engaging ELLs and their Families', 'Case Study: The American Dream Academy, Phoenix, AZ', 'Case Study: Longfellow Elementary School, Sheboygan, Wisconsin  ', 'Case Study: Alhambra High School, Phoenix, AZ', 'Community Outreach ', 'Review and Assessment']","['Claire McLaughlin', 'Ellen Manos']",['Arizona State University'],Social Sciences,https://www.coursera.org/learn/ell-families
The exposome: cracking the science about what makes us sick,,Intermediate level,Approx. 14 hours to complete,Flexible schedule,,,[],"['Introduction to the Exposome concept', 'The transformative power of Exposome approaches: using the example of cardiovascular disease reasearch ', 'The external Exposome: methodological approaches', 'The internal Exposome: methodological approaches', 'Data science steps for analysing Exposome data', 'Future perspectives & the next generation of studies']","['Diederick E. Grobbee', 'Roel Vermeulen']",['Utrecht University'],Social Sciences,https://www.coursera.org/learn/exposome
Engage and Assess Students with Quizizz,4.7,Beginner level,,,24 reviews,Use Quizizz to curate and create quizzes for your students.Improve student engagement through game style quizzes. ,"['online tools', 'classroom tools', 'Teaching tools', 'engaging students', 'elementary teaching']",['Learn step-by-step'],['Rachel Lindsay'],['Coursera Project Network'],Social Sciences,https://www.coursera.org/projects/engage-assess-students-quizizz
Docencia con pedagogía activa mediada con tecnología digital,,Intermediate level,26 hours (approximately),Flexible schedule,,"RO 3.1 Definir interrogantes esenciales cuya respuesta permita pasar de donde se espera que esté  a donde se desea que llegue el estudiante RO 3.2  Elaborar instrumentos de evaluación diagnóstica, formativa y sumativa para cada módulo del curso, con reorientación y refuerzo. RO 3.3  Poner en práctica la estrategia pedagógica definida para el curso, haciendo uso de TDA  pertinentes y viables de utilizar. ","['Hacer uso selectivo de tecnologías digitales para apoyar estrategias activas de aprendizaje', 'Diseñar instrucción centrada en la actividad del estudiante sobre objetos de estudio relevantes', 'Integrar evaluación educativa auténtica y convencional según convenga']","['M1C3 Rutas de aprendizaje: Módulo 1 del curso 3 del Programa Especializado en DiCuxGI', 'M2C3 ¿Cómo saber que se aprende?: Módulo 2 del curso 3 del Programa Especializado en DiCuxGI', 'M3C3 ¿Cómo y con qué enseñar?: Módulo 3 del curso 3 del Programa Especializado en DiCuxGI']",['Alvaro H. Galvis Panqueva'],['Universidad de los Andes'],Social Sciences,https://www.coursera.org/learn/docencia-con-pedagogia-activa-mediada-con-tecnologia-digital
Análisis del contexto para fundamentar diseño de instrucción,,Intermediate level,16 hours (approximately),Flexible schedule,,"RO 1.1  Dar opinión fundamentada acerca de cuándo conviene / es necesario (re)diseñar cursos mediados con tecnología digital en su ámbito de docenciaRO 1.2 Establecer necesidades educativas para un curso, a partir de análisis de condicionantes y destinatarios, hecha consulta a fuentes relevantes.","['Alinear diseño de instrucción con necesidades educativas priorizadas', 'Identificar y priorizar necesidades educativas']","['M1C1. ¿De qué trata este programa especializado sobre DiCuxGi? ', 'M2C1. ¿Por qué diseñar instrucción por enfoque de Grandes Ideas? ', 'M3C1. ¿Qué son y cómo identificar necesidades educativas?']",['Alvaro H. Galvis Panqueva'],['Universidad de los Andes'],Social Sciences,https://www.coursera.org/learn/analisis-del-contexto-para-fundamentar-diseno-de-instruccion
Assessing Achievement with the ELL in Mind,4.6,,21 hours (approximately),Flexible schedule,90 reviews,,[],"['Introduction to Authentic Assessment with the ELL in Mind', 'Formative and Summative Assessment with the ELL in Mind', 'Alternative Assessments with the ELL  in Mind', 'Grading with the ELL in Mind', 'Project Based Assessment with the ELL in Mind', 'Assessment']","['Claire McLaughlin', 'Ellen Manos']",['Arizona State University'],Social Sciences,https://www.coursera.org/learn/ell-assessment
大学生瑜伽,4.6,Beginner level,Approx. 17 hours to complete,Flexible schedule,10 reviews,,[],"['第一周 瑜伽运动简介、瑜伽坐立关节活动', '第二周 瑜伽运动与健康、瑜伽呼吸、瑜伽站立关节活动', '第三周 核心强健体式（腹部）', '第四周 核心强健体式（背部）', '第五周 骨盆带舒活体式', '第六周 脊柱扭转体式', '第七周 肢体柔韧体式', '第八周 站立平衡体式', '第九周 下肢强健体式', '第十周 拜日式', '第十一周 瑜伽练习问与答:瑜伽练习中常见问题答疑解惑', '期末考试']",['亓昕'],['Peking University'],Social Sciences,https://www.coursera.org/learn/yoga
Computational Thinking for K-12 Educators: Sequences and Loops,4.8,Beginner level,11 hours (approximately),Flexible schedule,24 reviews,,"['Education', 'want', 'hopefully', 'Brainstorming']","['Course Orientation', 'Computational Thinking and  Sequences', 'More Sequences', 'Repeats', 'More Repeats', 'Equity & Pedagogy ']",['Beth Simon'],['University of California San Diego'],Social Sciences,https://www.coursera.org/learn/computational-thinking-k12-educators-sequences-loops
فهم صنع السياسات الاقتصادية,4.8,,Approx. 14 hours to complete,Flexible schedule,33 reviews,,[],"['نظرة عامة على الاقتصاد الشامل', 'أداة السياسة المالية', 'العجز والديون والأساطير والحقائق', 'السياسة النقدية', 'الجمع بين السياسات وأدوات السياسة الأخرى', 'صنع السياسات في أعقاب الأزمة المالية', 'متقدم']",['Gayle Allard'],['IE Business School'],Social Sciences,https://www.coursera.org/learn/economic-policy-ar
The North Awakens,4.3,Beginner level,5 hours (approximately),Flexible schedule,12 reviews,"Articulate the drivers of the growing economic and strategic importance of the Arctic in the context of the environmental changes unfoldingIdentify the impacts of the changing Arctic, both positive and negative, on the peoples of the North","['Environmental Studies', 'International Relations', 'Sustainability', 'Oil & Gas', 'Energy Economics']","['Arctic Peoples, Governance, Economics and Geopolitics', 'Marine Use of the Arctic', 'Arctic Riches: Oil and Gas', 'Beyond Oil and Gas']",['Mark C. Serreze'],['University of Colorado Boulder'],Social Sciences,https://www.coursera.org/learn/the-north-awakens
Teaching Reluctant Writers,,Beginner level,15 hours (approximately),Flexible schedule,,"Reasons why students might be reluctant writers, and tools and techniques to help them become more comfortable and confident as writers.","['conferencing', 'scaffolding lessons', 'mentor texts', 'teaching reluctant writers']","['Understanding Reluctant Writers', 'Engaging Reluctant Writers', 'Empowering Reluctant Writers']",['Mark Farrington'],['Johns Hopkins University'],Social Sciences,https://www.coursera.org/learn/teaching-reluctant-writers
Community Awareness: What is a Socially Just University ,,Beginner level,Approx. 5 hours to complete,Flexible schedule,,"Understand strategies for strengthening socially-just teaching and learning. Explore strategies and structures needed for institutional change based on diversity, equity, and inclusion.","['Universities', 'diversity', 'Higher Education', 'inclusion', 'Social Justice']","['Introduction to CAC: What is a Socially Just University ', 'Higher Education and American Society', 'Reconceiving Our Purpose ', 'Reconceiving Learning and Teaching', 'Reconceiving Research & Scholarship', 'Institutional Change: Engaging Faculty', 'Institutional Change: The Role of Administration', 'Final Notes']","['Rachel', 'Barry Checkoway']",['University of Michigan'],Social Sciences,https://www.coursera.org/learn/what-is-a-socially-just-university
Foundations of Teaching for Learning Capstone: The Reflective Practitioner,4.3,,Approx. 4 hours to complete,Flexible schedule,14 reviews,,[],"['Introduction and Review phase', 'Practical Task Creation', 'Evaluation phase', 'Reflection-on-action phase']","['Alex Alexandrou', 'Professor John MacBeath']",['Commonwealth Education Trust'],Social Sciences,https://www.coursera.org/learn/teaching-capstone
Comparative Research Designs and Methods,,Beginner level,Approx. 10 hours to complete,Flexible schedule,,,"['Research Methods', 'Qualitative Comparative Analysis (QCA)', 'comparative research', 'Macro-quantitative methods', 'QCA']","['An introduction to Comparative Research', 'Comparative Research Designs', 'QCA Analysis', 'Fuzzy set analyses', 'Macro-quantitative (statistical): Methods and perspectives']",['Dirk Berg Schlosser'],['Università di Napoli Federico II'],Social Sciences,https://www.coursera.org/learn/comparative-research-designs-and-methods
Transição energética e ecológica em países do sul,,,Approx. 29 hours to complete,Flexible schedule,,,[],"['Bem-vindo !', 'Semana 1 : A insustentabilidade ecológica do nosso modelo de desenvolvimento ', 'Semana 2 : Os modelos económicos dominantes impedem a transição energética e ecológica ', 'Semana 3: A trajetória da transição energética, descarbonizar o PIB!', 'Semana 4: O modelo de uma transição ecológica para uma nova prosperidade ', 'Semana 5: A governação da transição energética e ecológica', 'Semana 6: O financiamento da transição energética e ecológica']","['Alain Grandjean', 'Gaël Giraud', 'the late David Claessen']",['École normale supérieure'],Social Sciences,https://www.coursera.org/learn/transiao-energtica-e-ecologica-em-paises-do-sul
ODS y sostenibilidad: una mirada desde los colegios,,Beginner level,Approx. 17 hours to complete,Flexible schedule,,"Entender críticamente el concepto de desarrollo sostenibleEntender el rol de la educación en promover sostenibilidadConocer diferentes enfoques, principios y competencias para diseñar estrategias de educación para sostenibilidad.Conocer estrategias pedagógicas que permitan aplicar los conceptos y principios para resolver problemas relevantes de sostenibilidad en su contexto.Integrar y aplicar conocimientos adquiridos para diseñar una propuesta de educación para la sostenibilidad en su propio contexto","['•\tHabilidades de diseño de proyectos de educación y sostenibilidad', 'pensamiento sistémico', 'Pensamiento crítico', 'Habilidades comunicativas', '•\tHabilidades de diseño de estrategias pedagógicas de educación y sostenibilidad']","['El desarrollo sostenible y la educación', 'Principios y competencias', 'Herramientas pedagógicas', 'Proyecto']","['Jorge Baxter', 'Laura J. Martín Cortés', 'Felipe Castro Pachón', 'Diana Carolina Ortiz Manrique', 'Khristiam Camilo Páez Mateus', 'Johann Streiker Díaz Marín', 'Ángela María Barrientos']",['Universidad de los Andes'],Social Sciences,https://www.coursera.org/learn/ods-y-sostenibilidad-una-mirada-desde-los-colegios
Global Health Program Equity and Quality: Plan and Manage,,Intermediate level,Approx. 11 hours to complete,Flexible schedule,,,[],"['Disease Eradication Basics with Polio Case Study ', 'Planning and Managing Global Health Programs', 'Health Commodities, Logistics, and Supply', 'Human Resources for Health (HRH)', 'Health Equity and Social Justice']","['Svea Closser', 'Anna Kalbarczyk', 'Olakunle Alonge']",['Johns Hopkins University'],Social Sciences,https://www.coursera.org/learn/global-health-programmes-planning-and-managing
Gestão para a Aprendizagem: Módulo Gestão Estratégica,4.6,,Approx. 8 hours to complete,Flexible schedule,142 reviews,,[],"['Introdução à Gestão', 'Gestão Estratégica', 'Planejamento Estratégico', 'Cenário da Escola', 'Plano de Ação', 'Materiais de Apoio']","['Silvana Tamassia', 'Ednéia Regina Burger', 'Claudia Zuppini Dalcorso']","['Fundação Lemann', 'Elos Educacional']",Social Sciences,https://www.coursera.org/learn/gestao-escolar
Desarrollo de Videojuegos 3D en Unity: Una Introducción,4.2,Beginner level,13 hours (approximately),Flexible schedule,31 reviews,"Desarrollar un nivel de un juego 3D en UnityUsar Github para descargar una copia del proyecto y para publicar tu propio nivelExtender tus conocimientos de C#, con conceptos como delegados y eventosCompartir la experiencia con estudiantes de habla hispana de todo el mundo",[],"['Módulo 1: Introducción al curso y conceptos básicos sobre videojuegos 3D', 'Módulo 2: Inicio de tu propio desarrollo', 'Módulo 3: Conceptos de programación', 'Módulo 4: Terminando tu Nivel. Publicación', 'Módulo 5: Pruebas del trabajo de otros y mejoras a tu prototipo']",['Pablo Figueroa'],['Universidad de los Andes'],Social Sciences,https://www.coursera.org/learn/juegos-3d
"Enseñar, aprender y evaluar en Escuelas Rurales",4.8,Beginner level,15 hours (approximately),Flexible schedule,117 reviews,"Analizar los rasgos de la enseñanza y de la evaluación en escuelas de contextos rurales.Reconocer las distintas concepciones de enseñanza y de evaluación y sus modos de concretarse en el aula.  Diseñar propuestas que promuevan los aprendizajes de los alumnos, utilizando estrategias y recursos que favorezcan el trabajo en aulas heterogéneas.Diseñar instrumentos de evaluación que contemplen las diferentes formas de aprender.  ",[],"['LAS ESCUELAS EN CONTEXTOS RURALES ', 'ENSEÑAR EN AULAS HETEROGÉNEAS', 'ELABORAR PROYECTOS DE ENSEÑANZA', '¿CÓMO EVALUAR LOS APRENDIZAJES DE LOS ALUMNOS?']",['Graciela Cappelletti'],['Universidad Austral'],Social Sciences,https://www.coursera.org/learn/ensenar-aprender-evaluar-escuelas-rurales
Engaging and Assessing  Students with Plickers,4.7,Beginner level,,,35 reviews,Use Plickers to assess student understandingEngage students in learning opportunities using Plickers,"['online tools', 'student activities', 'student assessment', 'engaging students', 'elementary teaching']",['Learn step-by-step'],['Rachel Lindsay'],['Coursera Project Network'],Social Sciences,https://www.coursera.org/projects/engaging-assessing-students-plickers
Being Smart about Cycling Futures,,Intermediate level,23 hours (approximately),Flexible schedule,,"Critically consider multiple perspectives on the future of cyclingDevelop a deeper understanding of cycling practice's relation to infrastructure, its diverse users, and the wider mobility systemSituate cycling (innovations) in the context of inequalities and across different countriesExplore the limits of our society's collective mobility imagination and how to overcome them","['Futures thinking', 'Critical Thinking', 'Bicycle planning', 'Innovation', 'Systems Thinking']","['Week 1: Imagining Cycling Futures', 'Week 2: The Bike as Part of Mobility Futures', 'Week 3: Reinventing the Bicycle', 'Week 4: Reinventing Cycling Spaces', 'Week 5: Cycling Futures for All?', 'Week 6: Final Assignment']","['George Liu', 'Marco te Brömmelstroet', 'Anna Nikolaeva']","['University of Amsterdam', 'Enviolo']",Social Sciences,https://www.coursera.org/learn/being-smart-about-cycling-futures
Computational Thinking for K-12 Educators: Variables and Nested Loops,,Beginner level,15 hours (approximately),Flexible schedule,,,"['Sports', 'want', 'Brainstorming', 'Broadcast']","['Welcome!', 'Nested Repeats', 'More Nested Repeats & Events', 'More Events & Variables', 'More Variables', 'Equity & Pedagogy']",['Beth Simon'],['University of California San Diego'],Social Sciences,https://www.coursera.org/learn/block-programming-k12-educators-variables-nested-loops
Computational Thinking for K-12 Educators: Conditional Loops and If Statements,,Beginner level,11 hours (approximately),Flexible schedule,,,"['want', 'Clapping', 'hopefully', 'Abductive Reasoning']","['Course Orientation', 'Conditional Loops', 'More Conditional Loops', 'If statements', 'More If statements', 'Equity & Pedagogy']",['Beth Simon'],['University of California San Diego'],Social Sciences,https://www.coursera.org/learn/block-programming-k12-educators-conditional-loops-if-statement
Use Buncee for Online Teaching,,Beginner level,,,,Use Buncee to create engaging learning activitiesTeach and present material using Buncee,"['interactive content', 'elementary teaching', 'classroom communication tools', 'online teaching tools']",['Learn step-by-step'],['Rachel Lindsay'],['Coursera Project Network'],Social Sciences,https://www.coursera.org/projects/online-teaching-with-buncee
Creating a Token Board with Microsoft PowerPoint,,Beginner level,1 hour,,,Learn about token boards and their use within the classroom environment.Use Microsoft PowerPoint to create a token board.,"['classroom tools', 'student needs', 'Special Education', 'elementary teaching', 'online teaching tools']",['Learn step-by-step'],['Rachel Lindsay'],['Coursera Project Network'],Social Sciences,https://www.coursera.org/projects/creating-a-token-board-with-microsoft-powerpoint
 Build social awareness content for Twitter with Canva,,Beginner level,2 hours,,,"You will have all the basic skills to create Twitter content to raise awareness and inform your audience using the Canva platform  You will use Canva's features to build social awareness content (Domestic Violence, Education, Peace)","['Social Media Marketing', 'Digital Marketing', 'Twitter', 'Graphic Design', 'Social Justice']",['Learn step-by-step'],['Sara Nefzaoui'],['Coursera Project Network'],Social Sciences,https://www.coursera.org/projects/build-social-awareness-content-for-twitter-with-canva
Fundamentos de Inteligência Artificial para Finanças,,Beginner level,27 hours (approximately),Flexible schedule,,,"['Finanças orientada a Dados', 'Aprendizado de Máquina', 'Inteligência Artifical']","['O Futuro dos Sistemas Financeiros', 'Fundamentos de Inteligência Artificial e Suas Aplicações', 'Aprendizado de Máquina', 'Aplicações de Modelos']",['Anderson França'],['Fundação Instituto de Administração'],Social Sciences,https://www.coursera.org/learn/fundamentos-de-inteligencia-artificial-para-financas
Geopolítica e seus Movimentos Interculturais,,Beginner level,37 hours (approximately),Flexible schedule,,,"['Conhecer os acordos e blocos comerciais', 'Entender sobre a Guerra Fria', 'Identificar conflitos culturais e éticos', 'Entender sobre Geopolítica']","['Geopolítica e a Governança Internacional', 'O Impacto Cultural da Guerra Fria', 'Os Conflitos Interculturais da Soberania Nacional', 'Exemplos de Acordos e Blocos Comerciais']",['Gabriel Nickolas Cazotto'],['Fundação Instituto de Administração'],Social Sciences,https://www.coursera.org/learn/geopolitica-e-seus-movimentos-interculturais
Educación sobre cambio climático: entornos sostenibles,,Intermediate level,8 hours (approximately),Flexible schedule,,"Identificar los elementos que conforman el paisaje, los desastres naturales y las acciones humanas que contribuyen a su modificación.Reconocer los efectos de las ciudades, del consumo y de nuestra huella ecológica en el entorno. Identificar el impacto del cambio climático sobre la salud y las acciones a realizar para generar entornos más sanos.   ","['educación', 'cambio climático', 'Sostenibilidad']","['Comienza aquí', 'Módulo 1:  El paisaje y el cambio climático ', 'Módulo 2:  Entornos sostenibles ']","['Emma Naslud-Hadley', 'Juan Paredes']",['Banco Interamericano de Desarrollo'],Social Sciences,https://www.coursera.org/learn/educacin-sobre-cambio-climtico-entornos-sostenibles
