Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Abordaje del riesgo suicida en adolescentes y jóvenes ,,,Approx. 9 hours to complete,Flexible schedule,,,[],"['Prevención del Suicidio en Adolescentes y Jóvenes: Tarea de Todos y Todas', 'Detección y Evaluación de la Gravedad del Riesgo Suicida en Adolescentes y Jóvenes título', 'Abordaje Inicial del Riesgo Suicida en Adolecentes y Jóvenes', 'Postvención y Duelo por Suicidio de Adolescente o Joven']","['Álvaro Jiménez Molina ', 'Vania Martínez']",['Universidad de Chile'],Health,https://www.coursera.org/learn/abordaje-del-riesgo-suicida-en-adolescentes-y-jvenes
Organizaciones y recursos humanos en el siglo XXI Specialization,,Beginner level,6 months at 2 hours a week,Flexible schedule,,Examen crítico de processos organizacionalesDetección de problemas organizacionalesDesplegar procesos de reclutamiento,"['Detección de necesidades organizacionales', 'Evaluación de competencias', 'Reclutamiento de personal', 'Examen crítico de la cultura organizacional', 'Análisis de procesos organizacionales']","['Las organizaciones en el siglo XXI y su relevancia social', 'Interacción social y cultura organizacional', 'Principales procesos grupales en las organizaciones', 'Cómo captar talento en la era de la digitalización', 'Estrategias para desarrollar el talento en organizaciones', 'Competencias clave para profesionales de Recursos Humanos']","['Rafa Díaz Cortinas', 'Míriam Diez Piñol', 'Francisco Javier Tirado Serrano', 'Irene Carracedo Gil', 'Jesus Rojas Arredondo', 'César Luis Fernandez Llano', 'Enrique Baleriola Escudero']",['Universitat Autònoma de Barcelona'],Health,https://www.coursera.org/specializations/organizaciones-recursos-humanos
Applied Bioinformatics Specialization,,Beginner level,1 months at 10 hours a week,Flexible schedule,,,"['Metabolic Pathway Analysis', 'Genome Assembly', 'Phylogenetic Inference', 'Multiple Sequence Alignment', 'Genome Annotation', 'Tree Rooting', 'Tree Dating']","['Hacking COVID-19 — Course 1: Identifying a Deadly Pathogen', ""Hacking COVID-19 — Course 2: Decoding SARS-CoV-2's Secrets"", ""Hacking COVID-19 — Course 3: Unraveling COVID-19's Origins"", 'Hacking COVID-19: Metabolic Pathway Analysis Yields SARS-CoV-2 Drug Targets', ""Hacking COVID-19 — Course 5: Tracing SARS-CoV-2's Evolution""]","['Mikhail Rayko', 'Niema Moshiri', 'Sabeel Mansuri', 'Pavel  Pevzner', 'Vikram Sirupurapu', 'Peter Karp']",['University of California San Diego'],Health,https://www.coursera.org/specializations/applied-bioinformatics
La telesalud y telemedicina enfocadas a la atención en salud Specialization,4.4,Intermediate level,2 months at 10 hours a week,Flexible schedule,7 reviews,,"['Toma de decisiones', 'Trabajo en Equipo', 'diagnóstico', 'Análisis', 'Comunicación']","['Competencias en Telesalud para el profesional de la salud', 'Aspectos conceptuales y operativos de la Telesalud', 'Tecnología como facilitador en soluciones de Telemedicina', 'Exploración centrada en el paciente']","['Nancy de los Ángeles Segura Azuara', 'Mildred López', 'Jesús Javier Rodríguez Fernández', 'Irma Elisa Eraña-Rojas', 'Jorge E. Valdez García', 'Yolanda Macias-Rodriguez', 'Iván Yasser López Villafranca', 'Alba Elizabeth Huitrón Villegas', 'Hermila Gisela Loya Martínez', 'Elsa Aniela Méndez Reguera', 'Belinda del C Carrión Chavarría']",['Tecnológico de Monterrey'],Health,https://www.coursera.org/specializations/telesalud-telemedicina
Google Advanced Data Analytics Professional Certificate,4.8,Advanced level,6 months at 10 hours a week,Flexible schedule,"2,130 reviews",Explore the roles of data professionals within an organization Create data visualizations and apply statistical methods to investigate dataBuild regression and machine learning models to analyze and interpret dataCommunicate insights from data analysis to stakeholders,"['Data Science', 'Data Analysis', 'Python Programming', 'Jupyter Notebook', 'Machine Learning', 'Statistical Analysis', 'Tableau Software', 'Data Visualization', 'Predictive Modelling', 'Kaggle', 'Exploratory Data Analysis (EDA)', 'Regression Models']","['Foundations of Data Science', 'Get Started with Python', 'Go Beyond the Numbers: Translate Data into Insights', 'The Power of Statistics', 'Regression Analysis: Simplify Complex Data Relationships', 'The Nuts and Bolts of Machine Learning', 'Google Advanced Data Analytics Capstone']",['Google Career Certificates'],['Google'],Health,https://www.coursera.org/professional-certificates/google-advanced-data-analytics
IBM Business Intelligence (BI) Analyst Professional Certificate,4.9,Beginner level,,Flexible schedule,35 reviews,"Build skills in SQL queries, relational databases, data gathering and cleaning, data warehousing, data analysis and reporting techniques.Apply statistical analysis methods to identify trends, create visualizations, and build dashboards using Tableau, Excel, Cognos, and Looker.Generate valuable insights through data warehousing, profiling, and evaluation, leading to informed decision-making and process improvement.Utilize BI analytics to consult with stakeholders, define goals, implement strategies, and develop effective projects for a rewarding career in BI.","['Data Collection', 'Data Wrangling', 'Data Analysis', 'BI analytics', 'Data Warehousing', 'Data visualization with Tableau', 'SQL', 'Data Cleansing', 'Data Mining', 'Tableau reporting and dashboard creation', 'Relational Database Management Systems (RDBMS)', 'Database querying using SQL']","['Business Intelligence (BI) Essentials', 'Excel Basics for Data Analysis', 'Data Visualization and Dashboards with Excel and Cognos', 'Introduction to Relational Databases (RDBMS)', 'SQL: A Practical Introduction for Querying Databases', 'Getting Started with Data Warehousing and BI Analytics', 'Statistics Fundamentals Using Excel', 'Getting Started with Tableau', 'Advanced Data Visualization with Tableau', 'BI Analyst Capstone']","['Dr. Pooja', 'Sandip Saha Joy', 'Steve Ryan', 'Ramesh Sannareddy', 'Murtaza Haider', 'Rav Ahuja', 'Skill-Up EdTech Team', 'Kevin McFaul']","['IBM', 'SkillUp EdTech']",Health,https://www.coursera.org/professional-certificates/bi-analyst
Foundations of Cybersecurity,4.9,Beginner level,21 hours (approximately),Flexible schedule,"15,689 reviews",Recognize core skills and knowledge needed to become a cybersecurity analystIdentify how security attacks impact business operationsExplain security ethicsIdentify common tools used by cybersecurity analysts,"['Cybersecurity', 'Information Security (INFOSEC)', 'Ethics in cybersecurity', 'NIST Cybersecurity Framework (CSF)', 'Historical Attacks']","['Welcome to the exciting world of cybersecurity', 'The evolution of cybersecurity', 'Protect against threats, risks, and vulnerabilities', 'Cybersecurity tools and programming languages']",['Google Career Certificates'],['Google'],Health,https://www.coursera.org/learn/foundations-of-cybersecurity
Technical Support Fundamentals,4.8,Beginner level,28 hours (approximately),Flexible schedule,"147,559 reviews",,"['Binary Code', 'Customer Support', 'Linux', 'Troubleshooting']","['Introduction to IT ', 'Hardware', 'Operating System', 'Networking', 'Software', 'Troubleshooting']",['Google Career Certificates'],['Google'],Health,https://www.coursera.org/learn/technical-support-fundamentals
Business Analytics Specialization,4.6,Beginner level,1 months at 10 hours a week,Flexible schedule,"16,230 reviews",Explain how data is used for recruiting and performance evaluationModel supply and demand for various business scenariosSolve business problems with data-driven decision-makingUnderstand the tools used to predict customer behavior,"['Customer Analytics', 'Analytics', 'Business Analytics', 'Decision Tree']","['Customer Analytics', 'Operations Analytics', 'People Analytics', 'Accounting Analytics', 'Business Analytics Capstone']","['Eric Bradlow', 'Wharton Teaching Staff', 'Martine Haas', 'Christopher D. Ittner', 'Senthil Veeraraghavan', 'Ron Berman', 'Brian J Bushee', 'Peter Fader', 'Sergei Savin', 'Raghu Iyengar', 'Cade Massey', 'Noah Gans', 'Matthew Bidwell']",['University of Pennsylvania'],Health,https://www.coursera.org/specializations/business-analytics
IBM Product Manager Professional Certificate,4.8,Beginner level,4 months at 10 hours a week,Flexible schedule,32 reviews,"Apply key product management skills, tools, and techniques to engage and manage key stakeholders and clientsIdentify product strategy development and implementation methods and best practices to ensure the right product is producedDescribe product development and analysis best practices to effectively manage change and ensure a successful product launchDevelop a working knowledge of Agile and adaptive methodologies used to expedite product solutions to market","['Stakeholder Collaboration', 'Leadership', 'Product Management', 'Product Plan', 'agile']","['Product Management: An Introduction', 'Product Management: Foundations & Stakeholder Collaboration', 'Product Management: Initial Product Strategy and Plan', 'Product Management: Developing and Delivering a New Product', 'Introduction to Agile Development and Scrum', 'Product Management: Capstone Project']","['IBM Skills Network Team', 'Daniel C. Yeomans', 'Matt Versdahl', 'Skill-Up EdTech Team', 'John Rofrano', 'Rav Ahuja']","['IBM', 'SkillUp EdTech']",Health,https://www.coursera.org/professional-certificates/ibm-product-manager
Search Engine Optimization (SEO) Specialization,4.7,Beginner level,3 months at 10 hours a week,Flexible schedule,"10,847 reviews",Complete a competitive analysis on a webpage  Develop a solid approach for achieving a productive and successful relationship with your client  Create influencer relationships and collaborations and analyze data to see which content gets the most sharesCreate a final report of your findings and recommendations for SEO and present your recommendations to your client  ,"['Search Algorithm', 'Search Engine Optimization (SEO)', 'Mathematical Optimization', 'Semantics', 'Social Media Marketing', 'Social Media', 'Content Marketing', 'Keyword Research', 'Marketing']","['Introduction to Google SEO', 'Google SEO Fundamentals', 'Optimizing a Website for Google Search', 'Advanced Content and Social Tactics to Optimize SEO', 'Google SEO Capstone Project']","['Rebekah May', 'Eric Enge']","['University of California, Davis']",Health,https://www.coursera.org/specializations/seo
Digital Marketing Specialization,4.6,Beginner level,4 months at 10 hours a week,Flexible schedule,"16,795 reviews",,"['Brand Communication', 'Social Media', 'Content Marketing', 'Digital Marketing', 'search marketing', 'Mobile Marketing', 'Integrated Marketing Communications', 'Marketing Channel', 'Data Collection', 'Data Analysis', 'Analytics', 'Data Visualization', 'Marketing', 'Marketing Mix', 'Product Strategies', 'Pricing Strategies', 'Marketing Plan', 'Marketing Performance Measurement And Management', 'Search Advertising', 'Marketing Analytics', 'Marketing Performance']","['The Digital Marketing Revolution', 'Marketing in a Digital World', 'Digital Marketing Analytics in Theory', 'Digital Marketing Analytics in Practice', 'Digital Media and Marketing Principles', 'Digital Media and Marketing Strategies', 'Digital Marketing Capstone']","['Vishal Sachdev', 'Kevin Hartman', 'Mike Yao', 'Aric Rindfleisch']",['University of Illinois at Urbana-Champaign'],Health,https://www.coursera.org/specializations/digital-marketing
Operating Systems and You: Becoming a Power User,4.7,Beginner level,36 hours (approximately),Flexible schedule,"26,880 reviews",,"['Powershell', 'Linux File Systems', 'Command-Line Interface', 'Linux']","['Navigating the System', 'Users and Permissions', 'Package and Software Management', 'Filesystems', 'Process Management', 'Operating Systems in Practice']",['Google Career Certificates'],['Google'],Health,https://www.coursera.org/learn/os-power-user
OKR Certification: Leadership and Goal Setting,4.9,Beginner level,Approx. 23 hours to complete,Flexible schedule,376 reviews,Understand and write Objectives and Key Results (OKRs).Clearly communicate strategy and top priorities to your organization.Effectively align goals with initiatives across an entire organization.Implement an OKR program at your organization.,"['goal setting', 'Communication', 'Planning', 'Business Strategy', 'Leadership And Management']","['Introduction to OKRs', 'Using OKRs within an Organization', 'CFRs and the Work of an OKR Cycle', 'Improving Your ""Goal Setting Muscle""']","['Ryan Panchadsaram', 'Lisa Shufro', 'John Doerr']",['Measure What Matters'],Health,https://www.coursera.org/learn/okr
Artificial Intelligence in Marketing,4.5,Beginner level,Approx. 10 hours to complete,Flexible schedule,167 reviews,"How to use data-driven AI to improve customer engagementHow to develop networked business models and leverage network effectsHow to build a sustainable competitive advantage from data gathered on digital platformsHow to use algorithms, networks, and data to create AI Relationship Moments that are personalized to individual customers","['Business Model', 'Customer Engagement', 'Digital Marketing', 'Marketing Strategy', 'Network Effects']","['What Is AI?', 'Networks and Network Effects', 'Data-Driven AI', 'AI Relationship Moments']",['Rajkumar Venkatesan'],['University of Virginia'],Health,https://www.coursera.org/learn/uva-darden-artificial-intelligence-marketing
Foundations of Management Specialization,4.7,Beginner level,2 months at 10 hours a week,Flexible schedule,"1,881 reviews",,"['Accounting', 'Leadership', 'Finance', 'Marketing']","['Accounting: Principles of Financial Accounting', 'Finance for Managers', 'Marketing: Customer Needs and Wants', 'Organizational Behavior: How to Manage People', 'Analysis of Business Problems']","['Marc Badia', 'Miguel Antón', 'Carlos García Pont', 'Anneloes Raes', 'Mario Capizzani']",['IESE Business School'],Health,https://www.coursera.org/specializations/foundations-management
"Assets, Threats, and Vulnerabilities",4.8,Beginner level,26 hours (approximately),Flexible schedule,"1,466 reviews","Classify assetsAnalyze an attack surface to find risks and vulnerabilitiesIdentify threats, such as social engineering, malware and web-based exploitsSummarize the threat modeling process","['Authentication', 'vulnerability assessment', 'Cryptography', 'asset classification', 'threat analysis']","['Introduction to asset security', 'Protect organizational assets', 'Vulnerabilities in systems', 'Threats to asset security']",['Google Career Certificates'],['Google'],Health,https://www.coursera.org/learn/assets-threats-and-vulnerabilities
Analyze Data to Answer Questions,4.6,Beginner level,32 hours (approximately),Flexible schedule,"10,036 reviews",Discuss the importance of organizing your data before analysis by using sorts and filters.Convert and format data.Apply the use of functions and syntax to create SQL queries to combine data from multiple database tables.Describe the use of functions to conduct basic calculations on data in spreadsheets.,"['Data Aggregation', 'Spreadsheet', 'Data Analysis', 'Data Calculations', 'SQL']","['Organize data for more effective analysis ', 'Format and adjust data ', 'Aggregate data for analysis ', 'Perform data calculations ']",['Google Career Certificates'],['Google'],Health,https://www.coursera.org/learn/analyze-data
Fundamentals of Project Planning and Management,4.7,Beginner level,Approx. 9 hours to complete,Flexible schedule,"9,685 reviews","How to initiate, define and organize a projectHow to develop a project plan, including scoping, sequencing tasks, and determining a critical pathHow to assess, prioritize and manage project riskHow to execute projects and use the earned value approach for monitoring and controlling progress","['Project Management', 'Risk Analysis', 'Management', 'Planning', 'Project Planning']","['Welcome to the World of Projects ', 'The Ins & Outs of Project Planning', 'It’s a Risky World & Then the Unexpected Happened', 'Ready, Set, Go: Project Execution']",['Yael Grushka-Cockayne '],['University of Virginia'],Health,https://www.coursera.org/learn/uva-darden-project-management
Entrepreneurship: Growing Your Business Specialization,4.8,Beginner level,1 months at 10 hours a week,Flexible schedule,"1,069 reviews","Four ways to grow your business: scale and CVP, innovating, outsourcing and strategic acquisitionsHow to use journal entries to record transactions and prepare and use t-accounts to summarize transactions recorded during an accounting periodA toolkit for voicing and enacting your values and principlesHow to apply innovation tools from the worlds of design thinking and Lean Startup to your business model design","['HR Tech', 'Finance', 'Innovation', 'Entrepreneurship', 'Leadership & Management']","['Financial Accounting Fundamentals', 'Ethical Leadership Through Giving Voice to Values', 'New Models of Business in Society', 'Innovating with the Business Model Canvas']","['Mary Gentile', 'R. Edward Freeman  ', 'Alex Cowan', 'Luann J. Lynch']",['University of Virginia'],Health,https://www.coursera.org/specializations/entrepreneurship-growing-your-business
Geographic Information Systems  (GIS) Specialization,4.8,Beginner level,2 months at 10 hours a week,Flexible schedule,"5,745 reviews",Create and work with raster data.Develop and analyze data for the geospatial analysis project.Develop a large processing workflow in ModelBuilder.Interpret and explain the results you obtained in comparison to your original GIS question and/or hypothesis.,"['Spatial Analysis', 'Analytics', 'Workflow', 'Data Management', 'Data Analysis', 'Data Visualization', 'Software', 'arcgis', 'geoprocessing analysis', 'Geospatial Analysis', 'arcgis pro']","['Fundamentals of GIS', 'GIS Data Formats, Design and Quality', 'Geospatial Analysis with ArcGIS ', 'GIS Applications Across Industries']","['Nick Santos', 'Eric Howard']","['University of California, Davis']",Health,https://www.coursera.org/specializations/gis
Fintech: Foundations & Applications of Financial Technology Specialization,4.6,Beginner level,1 months at 10 hours a week,Flexible schedule,"3,454 reviews",Explain crypto-currency and blockchain in financial contextsEvaluate investment products using Modern Portfolio TheoryIdentify the regulatory concerns presented by the most common financial technologies,"['Investment Management', 'Cryptocurrency', 'regulation', 'Blockchain']","['FinTech: Foundations, Payments, and Regulations', 'Cryptocurrency and Blockchain: An Introduction to Digital Currencies', 'Lending, Crowdfunding, and Modern Investing', 'Application of AI, InsurTech, and Real Estate Technology']","['Sarah Hammer', 'Jessica Wachter', 'Christopher Geczy', 'David Musto', 'Natasha Sarin']",['University of Pennsylvania'],Health,https://www.coursera.org/specializations/wharton-fintech
AI for Good Specialization,4.8,Beginner level,1 months at 5 hours a week,Flexible schedule,186 reviews,"Master a step-by-step framework for the development of AI projects.Explore real-world case studies related to public health, climate change, and disaster management.Analyze data and build AI models for projects focused on air quality, wind energy, biodiversity monitoring, and disaster management.","['Topic Model', 'Biodiversity Monitoring', 'Computer Vision', 'Time Series', 'Air Quality Monitoring', 'Damage Assessment', 'AI for Good project framework', 'Supervised Learning', 'Exploratory Data Analysis', 'Natural Language Processing', 'Jupyter notebooks', 'Wind Power Generation Modeling']","['AI and Public Health', 'AI and Climate Change', 'AI and Disaster Management']",['Robert Monarch'],['DeepLearning.AI'],Health,https://www.coursera.org/specializations/ai-for-good
"Brand Management: Aligning Business, Brand and Behaviour",4.9,Beginner level,Approx. 17 hours to complete,Flexible schedule,"7,024 reviews",,"['Corporate Branding', 'Brand Marketing', 'Brand Management', 'Brand Identity']","['Brand Purpose & Experience', 'Brand Design & Delivery', 'Brand Leadership and Alignment', 'Brand Practices & Engagement', 'Brand Metrics & Returns']",['Nader Tavassoli'],"['University of London', 'London Business School']",Health,https://www.coursera.org/learn/brand
"Product Ideation, Design, and Management Specialization",4.5,Beginner level,1 months at 10 hours a week,Flexible schedule,389 reviews,"Identify product ideas by developing your entrepreneurial thinking, exploring competitive analysis and industry analysis, and understanding the keys to value innovation.Understand the keys to successfully navigating the roles and responsibilities of being a product leader to champion change with internal and external collaborators and influencers.Learn how to truly know your target customer, your customer’s underserved needs, your value proposition, your product feature set, and your user experience, then integrate this knowledge into product and market requirements and positioning plans.Translate product ideas into reality by creating prototypes and minimum viable products (MVPs), as well as the financial strategies to fund their development and delivery","['Product Management', 'product design', 'Product Development', 'Innovation', 'Ideation']","['Developing Innovative Ideas for Product Leaders', 'Product Management Essentials', 'Establishing Product-Market Fit', 'Creative Design, Prototyping, and Testing', 'Financial Management for Product Leaders']","['Michael R. Pratt', 'Dr. James V. Green', 'Cait von Schnetlage']","['University of Maryland, College Park']",Health,https://www.coursera.org/specializations/product-ideation-design-and-management
Pricing Strategy Optimization Specialization,4.8,Beginner level,1 months at 10 hours a week,Flexible schedule,740 reviews,How to utilize the strategic power of pricing to set profit maximizing prices  Cost and economics in pricing strategyHow to leverage knowledge of customer value to develop a pricing strategyMarket and competitor pricing models that inform pricing decisions,"['Strategic Management', 'Market-Based Pricing', 'Customer Value-based Pricing', 'Pricing Strategies', 'Cost-Based Pricing']","['Cost and Economics in Pricing Strategy', 'Customer Value in Pricing Strategy', 'Market and Competition in Pricing Strategy', 'Pricing Strategy in Practice']","['Jean Manuel Izaret', 'Thomas Kohler', 'Ronald T. Wilcox']","['University of Virginia', 'BCG']",Health,https://www.coursera.org/specializations/uva-darden-bcg-pricing-strategy
 IT Security: Defense against the digital dark arts ,4.8,Beginner level,32 hours (approximately),Flexible schedule,"21,408 reviews",,"['Cybersecurity', 'Wireless Security', 'Cryptography', 'Network Security']","['Understanding Security Threats', 'Pelcgbybtl (Cryptology)', ""The 3 A's of Cybersecurity: Authentication, Authorization, Accounting"", 'Securing Your Networks', 'Defense in Depth', 'Creating a Company Culture for Security', 'Prepare for Jobs in IT Support']",['Google Career Certificates'],['Google'],Health,https://www.coursera.org/learn/it-security
Introduction to Marketing,4.8,,10 hours (approximately),Flexible schedule,"12,565 reviews",,"['Positioning (Marketing)', 'Marketing', 'Marketing Strategy', 'Customer Satisfaction']","['BRANDING:  Marketing Strategy and Brand Positioning', 'CUSTOMER CENTRICITY: The Limits of Product-Centric Thinking & The Opportunities and Challenges of Customer Centricity', 'GO TO MARKET STRATEGIES: Communications Strategy & Fundamentals of Pricing', 'BRANDING: Effective Brand Communications Strategies and Repositioning Strategies', 'Applied Marketing (Optional)']","['Peter Fader', 'Barbara E. Kahn', 'Jagmohan Raju']",['University of Pennsylvania'],Health,https://www.coursera.org/learn/wharton-marketing
Conduct UX Research and Test Early Concepts,4.8,Beginner level,20 hours (approximately),Flexible schedule,"4,800 reviews",Plan and conduct moderated and unmoderated usability studies. Synthesize observations from usability studies and come up with insights.Share research methodology and insights using persuasive presentation skills.Modify low-fidelity designs based on research insights.,"['Usability Testing', 'User Experience (UX)', 'Prototype', 'User Experience Design (UXD)', 'UX Research']","['Planning UX research studies ', ' Conducting research with usability studies', 'Analyzing and synthesizing research results', 'Sharing research insights for better designs']",['Google Career Certificates'],['Google'],Health,https://www.coursera.org/learn/conduct-ux-research
Business Data Management and Communication Specialization,4.9,Intermediate level,2 months at 10 hours a week,Flexible schedule,50 reviews,,"['Financial Accounting', 'Data Analysis', 'Business Analytics', 'Asset Management', 'Rstudio']","['Financial Accounting: Foundations', 'Financial Accounting: Advanced Topics', 'Introduction to Business Analytics: Communicating with Data ', 'Introduction to Business Analytics with R', 'Infonomics I: Business Information Economics and Data Monetization', 'Infonomics II: Business Information Management and Measurement']","['Ashish Khandelwal', 'Kevin Hartman', 'Ronald Guymon', 'Unnati Narang', 'Douglas B. Laney', 'Oktay Urcan']",['University of Illinois at Urbana-Champaign'],Health,https://www.coursera.org/specializations/business-data-management-communication
Énergie renouvelable Specialization,4.8,Beginner level,1 months at 10 hours a week,Flexible schedule,472 reviews,"Understand and evaluate the operations and performance of renewable energy technologies.Explain how renewable energy systems integrate with electricity grid operations and market structures.Explore how issues such as electric vehicles, hydrogen, and storage will influence renewable energy, and assess future pathways for renewables.","['Wind Energy', 'Sustainability', 'Renewable Energy', 'Solar Energy', 'Energy Projects']","['Renewable Energy Technology Fundamentals', 'Renewable Power and Electricity Systems', 'Renewable Energy Projects', 'Renewable Energy Futures']","['Paul Komor', 'Stephen R. Lawrence']",['University of Colorado Boulder'],Health,https://www.coursera.org/specializations/renewable-energy
Algorithms for Battery Management Systems Specialization,4.8,Intermediate level,3 months at 10 hours a week,Flexible schedule,"1,659 reviews",How to design equivalent-circuit models for lithium-ion battery cellsHow to implement state-of-charge (SOC) estimators for lithium-ion battery cellsHow to implement state-of-health (SOH) estimators for lithium-ion battery cellsHow to design balancers and power-limits estimators for lithium-ion battery packs,"['Implement state-of-health estimators for lithium-ion battery cells', 'Design equivalent-circuit models for lithium-ion battery cells', 'Implement state-of-charge estimators for lithium-ion battery cells', 'Understand how lithium-ion battery cells work and basic requirements of battery-management systems', 'Understand balancing requirements and implement power estimators for lithium-ion battery packs']","['Introduction to battery-management systems', 'Equivalent Circuit Cell Model Simulation', 'Battery State-of-Charge (SOC) Estimation', 'Battery State-of-Health (SOH) Estimation', 'Battery Pack Balancing and Power Estimation']",['Gregory Plett'],"['University of Colorado System', 'University of Colorado Boulder']",Health,https://www.coursera.org/specializations/algorithms-for-battery-management-systems
Impact Measurement & Management for the SDGs,4.8,,Approx. 9 hours to complete,Flexible schedule,506 reviews,,[],"['Welcome to Impact Measurement and Management for the SDGs!', 'Set Strategy', 'Integrate', 'Optimize', 'Reinforce']",['Cathy Clark'],['Duke University'],Health,https://www.coursera.org/learn/impact-for-sdgs
Machine Learning Data Lifecycle in Production ,4.3,Advanced level,21 hours (approximately),Flexible schedule,793 reviews," Identify responsible data collection for building a fair ML production system.Implement feature engineering, transformation, and selection with TensorFlow ExtendedUnderstand the data journey over a production system’s lifecycle and leverage ML metadata and enterprise schemas to address quickly evolving data.","['Convolutional Neural Network', 'Data Validation', 'ML Metadata', 'Data transformation', 'TensorFlow Extended (TFX)']","['Week 1: Collecting, Labeling and Validating Data ', 'Week 2: Feature Engineering, Transformation and Selection', 'Week 3: Data Journey and Data Storage ', 'Week 4 (Optional): Advanced Labeling, Augmentation and Data Preprocessing']",['Robert Crowe'],['DeepLearning.AI'],Health,https://www.coursera.org/learn/machine-learning-data-lifecycle-in-production
Marketing Strategy Specialization,4.4,Beginner level,2 months at 10 hours a week,Flexible schedule,"3,541 reviews",,"['Marketing Plan', 'Market Research', 'Positioning (Marketing)', 'Value Proposition']","['Market Research and Consumer Behavior', 'Positioning: What you need for a successful Marketing Strategy', 'Marketing Mix Fundamentals', 'The Marketing Plan', 'Marketing Strategy Capstone Project']","['Maria Teresa Aranzabal', 'Ignacio Gafo', 'Shameek Sinha', 'Fernando Cortiñas', 'Ramon Diaz-Bernardo']",['IE Business School'],Health,https://www.coursera.org/specializations/marketing-strategy
Investment Management Specialization,4.8,Beginner level,1 months at 10 hours a week,Flexible schedule,"5,991 reviews",,"['Investment Management', 'Risk Management', 'Financial Markets', 'Finance']","['Understanding Financial Markets', ""Meeting Investors' Goals"", 'Portfolio and Risk Management', 'Securing Investment Returns in the Long Run', ""Planning your Client's Wealth over a 5-year Horizon""]","['University of Geneva- Philip Valta', 'Chris Wright', 'Thomas Wacker', 'University of Geneva- Martin Hoesli', 'University of Geneva- Kerstin Preuschoff', 'Simon Smiles', 'Dirk Effenberger', 'University of Geneva- Philipp Krueger', 'University of Geneva- Rajna Gibson Brandon', 'University of Geneva- Michel Girardin', 'Mike Ryan', 'University of Geneva- Olivier Scaillet', 'Mark Haefele', 'Themis Themistocleous', 'University of Geneva- Tony Berrada', 'University of Geneva- Jonas Demaurex', 'Brian Nick', 'University of Geneva- Ines Chaieb']",['University of Geneva'],Health,https://www.coursera.org/specializations/investment-management
AI & Law ,4.7,Beginner level,Approx. 21 hours to complete,Flexible schedule,408 reviews,"Understand the legal significance of the artificially intelligent software and hardware.Understand the impact of the emergence of artificial intelligence on the application and administration of law in the public sector.Understand the legal relevance of the use of artificially intelligent software in the private sector.Understand the importance of artificial intelligence for selected legal fields, including labour law, competition law and health law.",[],"['AI and Law', 'Legal AI in the Public Sector', 'Legal AI in the Private Sector', 'Selected Challenges']","['Jeffery Atik', 'Julian Nowag', 'Vilhelm Persson', 'Ana Nordberg', 'Lena Wahlberg', 'Valentin Jeutner', 'Ulrika Andersson', 'Niklas Selberg', 'Titti Mattsson ']",['Lund University'],Health,https://www.coursera.org/learn/ai-law
Marketing Analytics,4.7,Beginner level,Approx. 16 hours to complete,Flexible schedule,"6,333 reviews","How to build and define a brand architecture and how to measure the impact of marketing efforts on brand value over timeHow to measure customer lifetime value  and use that information to evaluate strategic marketing alternatives How to design basic experiments so that you can assess your marketing efforts and invest your marketing dollars most effectivelyHow to set up regressions, interpret outputs, explore confounding effects and biases, and distinguish between economic and statistical significance","['Marketing Experiments', 'Brand Equity', 'Customer Lifetime Value', 'Marketing Analytics', 'Regression Analysis']","['Leveraging User Generated Content', 'Metrics for Measuring Brand Assets', 'Customer Lifetime Value', 'Marketing Experiments', 'Regression Basics']",['Rajkumar Venkatesan'],['University of Virginia'],Health,https://www.coursera.org/learn/uva-darden-market-analytics
Trading Strategies in Emerging Markets Specialization,4.3,Beginner level,2 months at 10 hours a week,Flexible schedule,"2,004 reviews",,"['Trading Strategy', 'Algorithmic Trading', 'Financial Ratio', 'Trading']","['Trading Basics', 'Trading Algorithms', 'Advanced Trading Algorithms', 'Creating a Portfolio ', 'Design your own trading strategy – Culminating Project']","['Ramabhadran Thirumalai', 'Prasanna Tantri']",['Indian School of Business'],Health,https://www.coursera.org/specializations/trading-strategy
Digital Product Management: Modern Fundamentals,4.7,Beginner level,11 hours (approximately),Flexible schedule,"5,067 reviews",How to create the actionable focus to successfully manage your product  How to focus your work using modern product management methods  How to manage new products and explore new product ideas How to manage and amplify existing products  ,"['Product Management', 'Product/Market Fit', 'Innovation Pipeline', 'Lean Startup', 'Design Thinking']","['Achieving Focus and #Winning', ""Using Today's Product Management Methods"", 'Exploring a New Product Idea', 'Amplifying an Existing Product']",['Alex Cowan'],['University of Virginia'],Health,https://www.coursera.org/learn/uva-darden-digital-product-management
Sales Training for High Performing Teams Specialization,4.7,Beginner level,1 months at 10 hours a week,Flexible schedule,550 reviews,,"['Sales Management', 'Sales', 'strategy', 'career growth']","['Sales Training: Building Your Sales Career', 'Sales Training: Techniques for a Human-Centric Sales Process', 'Sales Training: Sales Team Management', 'Sales Training: Inbound Business Strategy']",['Kyle Jepson'],['HubSpot Academy'],Health,https://www.coursera.org/specializations/sales-training-high-performing-teams
