Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
"Recruiting, Hiring, and Onboarding Employees",4.7,,20 hours (approximately),Flexible schedule,"4,279 reviews",,"['Onboarding', 'Recruiting', 'Human Resources (HR)', 'Recruitment']","['Workforce Planning: Aligning Recruitment and Selection with Company Strategy ', 'Recruitment: Finding the Best Candidates', 'Selection: Choosing the Best Candidates', 'Special Topic: Onboarding']","['Stacy Doepner-Hove', 'Amy Simon']",['University of Minnesota'],Business,https://www.coursera.org/learn/recruiting-hiring-onboarding-employees
Digital Transformation,4.8,Beginner level,14 hours (approximately),Flexible schedule,"6,003 reviews","The underlying economics of innovation, technology, and market disruptionsThe pros and cons of current digital technologies driving advancementHow to utilize BCG's digital transformation framework as a ""how-to"" for digitizing your organization","['Strategic Management', 'Digital Strategy', 'Competitive Lifecycle', 'Technology Disruption', 'Digital Trends']","['How Technology Changes Business', 'The Mechanics of Disruption', 'Digital Trends Past and Future', 'Your Path to Digital Transformation']","['Michael Lenox', 'Amane Dannouni', 'Ching Fong Ong', 'Sonja Rueger']","['University of Virginia', 'BCG']",Business,https://www.coursera.org/learn/bcg-uva-darden-digital-transformation
SAFe Fundamentals Specialization Specialization,,Beginner level,3 months at 3 hours a week,Flexible schedule,,"Understand the principles of Lean and the Agile Manifesto in the context of SAFe.Visualize and measure the flow of work within SAFe.Understand the principles of continuous integration, deployment, and release.","['Optimizing Flow and Quality', 'Extreme Programming Practices', 'Large Scale Agile Development']","['Introduction to SAFe: Navigating Scaled Agile Framework', 'Iteration Planning and PI in Scaled Agile Framework', 'Executing the Iteration & PI with SAFe ']",['Board Infinity'],['Board Infinity '],Business,https://www.coursera.org/specializations/safe
ESG and Climate Change,4.8,,7 hours (approximately),Flexible schedule,291 reviews,,[],"['Module 1 – Introduction to Sustainability, Climate Risk & Opportunity', 'Module 2 – Public and Private Governance to Address Climate Change Goals', 'Module 3 – Building Climate Resilience through Creative Private Solutions', 'Module 4 – Extended Producer Responsibility, Product Stewardship, and the Circular Economy']",['Sarah Light'],['University of Pennsylvania'],Business,https://www.coursera.org/learn/esg-and-climate-change
Construction Cost Estimating and Cost Control,4.7,Beginner level,19 hours (approximately),Flexible schedule,"1,936 reviews","The fundamentals of cost estimation and the design phase to perform cost estimationHow to conduct the close out period of the project by exploring the punch lists, final approval, and turnover to the clientThe cost control methods emphasizing the Earned Value Method","['Cash Flow', 'Cost', 'Cost Control', 'Cost Estimate']","['Construction Cost Estimating and Cost Control Overview', 'Understanding Design in the Construction Industry', 'Introduction to the Types of Cost Estimates', 'Quantity Take-Off and Measurement', 'Pricing', 'Building the Estimate', 'Procurement', 'Post Contract and Cost Estimation within a Project', 'Construction Cost Control Methods', 'Earned Value Method (EVM)', 'Close Out Period', 'Cost Estimation in Practice', 'Project Cash Flow', 'Technology Trends in Cost Estimating and Cost Control', 'Program Cost Estimating', 'Lean in Cost Control']","['Ibrahim Odeh, Ph.D., MBA']",['Columbia University'],Business,https://www.coursera.org/learn/construction-cost-estimating
Iniciación del proyecto: Cómo iniciar un proyecto exitoso,4.9,Beginner level,18 hours (approximately),Flexible schedule,"1,172 reviews",Comprender la importancia de la fase de iniciación del proyecto del ciclo de vida del proyecto.Identificar los componentes clave de los estatutos del proyecto y elaborar un estatuto de proyecto para la iniciación del proyecto.Evaluar varias herramientas de gestión de proyectos para su proyecto. Evaluar varias herramientas de gestión de proyectos para satisfacer las necesidades del proyecto.,"['Estatuto del proyecto', 'Redacción de negocios', 'Pensamiento estratégico', 'Gestión de proyectos', 'Gestión de los interesados']","['Fundamentos de la iniciación de proyectos', 'Definición de los objetivos, el alcance y los criterios de éxito del proyecto.', 'Cómo trabajar eficazmente con los interesados', 'Utilización de recursos y herramientas para el éxito del proyecto']",['Google Career Certificates'],['Google'],Business,https://www.coursera.org/learn/iniciacion-del-proyecto-como-iniciar-un-proyecto-exitoso
Leading transformations: Manage change,4.7,Beginner level,18 hours (approximately),Flexible schedule,"1,385 reviews","Design successful change initiatives by adopting a balanced and reflective change mindsetCreate change cycles that effectively apply tools and techniques for orienting, performing, and evaluating changeGenerate leadership strategies that are mindful of the complexity and challenges of change and mobilise energy for transformation",[],"['Re-imagining change 1: The change problem', 'Re-imagining change 2: Icebergs & death valleys', 'Creating a change cycle 1: Maps & orientation', 'Creating a change cycle 2: Masks & performance', 'Creating a change cycle 3: Mirrors & reflection', 'Leading change: Mindful & mobilising']","['Brenda Santiago', 'Professor Richard Badham']",['Macquarie University'],Business,https://www.coursera.org/learn/change-management
Bases de la planification et de la gestion de projet,4.7,Beginner level,Approx. 8 hours to complete,Flexible schedule,107 reviews,"Comment lancer, définir et organiser un projetComment élaborer un plan de projet, y compris la définition de la portée, le séquençage des tâches et la détermination d’un chemin critiqueComment évaluer, hiérarchiser et gérer les risques du projetComment exécuter des projets et utiliser l’approche de la valeur acquise pour surveiller et contrôler sa progression","['Project Management', 'Earned Value Management (EVMT)', 'Budget', 'U.S. Securities And Exchange Commission']","['Bienvenue dans le Monde des projets', 'Les tenants et aboutissants de la planification de projet', 'C’est un monde risqué et l’inattendu s’est produit', 'À vos marques, prêts, partez\xa0: l’exécution de projet']",['Yael Grushka-Cockayne '],['University of Virginia'],Business,https://www.coursera.org/learn/uva-darden-project-management-fr
MBA Essentials,,Intermediate level,Approx. 9 hours to complete,Flexible schedule,,Identify what is required for and expected from an MBACritically assess alternative sources of information,[],"['Week 1: Business Models, Global Business and Supply Chains, and Global Economy', 'The Triple Bottom Line: Accounting and Analytics, SDGs, and Digital Innovation', 'Leading Change and Projects', 'Marketing and Stakeholders']",['Javier Yanez'],['University of Glasgow '],Business,https://www.coursera.org/learn/mba-essentials
Fundraising and Development Foundations,4.7,Beginner level,16 hours (approximately),Flexible schedule,267 reviews,,[],"['Fundraising and Philanthropy', 'Case for Support, Prospect Identification, and Annual Giving', 'Major Gift, Planned Giving, Foundations and Corporate Giving Programs', 'Donor Relations and Fundraising Campaigns']",['Angela Joens'],"['University of California, Davis']",Business,https://www.coursera.org/learn/fundraising-development
Negociación exitosa: Estrategias y habilidades esenciales (en español),4.8,,Approx. 13 hours to complete,Flexible schedule,"2,566 reviews",,"['Communication', 'Negotiation', 'Planning', 'Decision Tree']","['¡Bienvenido a la negociación exitosa!\t', 'Preparación: Planifique su estrategia de negociación', 'Negociación: Use las tácticas claves para el éxito', 'Cierre: Cree un contrato', 'Cumplimiento y evaluación: El juego final', 'Practique sus habilidades de negociación', 'Evaluación final']",['George Siedel'],['University of Michigan'],Business,https://www.coursera.org/learn/negociacion
Interviewing and Resume Writing in English Specialization,4.6,Intermediate level,3 months at 10 hours a week,Flexible schedule,286 reviews,,[],"['Interview Research and Preparation', 'Successful Interviewing', 'Advanced Interviewing Techniques', 'Writing Winning Resumes and Cover Letters', 'How To Land the Job You Want (Capstone Project)']","['Daniela C. Wagner-Loera', 'Charles Duquette']","['University of Maryland, College Park']",Business,https://www.coursera.org/specializations/english-interview-resume
FinTech: Finance Industry Transformation and Regulation Specialization,4.7,Beginner level,1 months at 10 hours a week,Flexible schedule,543 reviews,,"['Cryptocurrency', 'fintech disruption', 'Financial Technology', 'Blockchain']","['FinTech Foundations and Overview', 'FinTech Security and Regulation (RegTech)', 'FinTech Risk Management', 'FinTech Disruptive Innovation: Implications for Society']","[' Theodore Henry King CLARK', 'Garvin Percy DIAS']",['The Hong Kong University of Science and Technology'],Business,https://www.coursera.org/specializations/fintech
Marketing Analytics Foundation,4.8,Beginner level,11 hours (approximately),Flexible schedule,"1,692 reviews",How data and its measurement inform a marketing actionBasic principles of marketingHow data is collected and the regulations around its collection,"['Data Analysis', 'Marketing', 'Digital Marketing', 'Marketing Analytics']","['The Importance of Analytics in Marketing', 'Marketing Data Sources', 'Marketing Measurement and Analytics Tools', 'Data and Privacy']",['Anke Audenaert'],['Meta'],Business,https://www.coursera.org/learn/marketing-analytics-foundation
Excel for Beginners: Pivot Tables,4.6,Beginner level,,,60 reviews,Analyze and summarize data instantly with user-friendly features for pivot tables.Apply pivot tables in different scenarios using some advanced settings.Format data generated from the pivot tables into visual graphs for easy readability.,"['Spreadsheet', 'Microsoft Excel']",['Learn step-by-step'],['Edward Falzon '],['Coursera Project Network'],Business,https://www.coursera.org/projects/excel-for-beginners-pivot-tables
Leading: Human Resource Management and Leadership Specialization,4.9,Intermediate level,3 months at 10 hours a week,Flexible schedule,"2,135 reviews",Analyse how to motivate staff with meaningful work   Understand how to enable your organisation to deliver on its strategic objectivesExamine the ways you can harness your team’s diversity and use teamwork to innovate and increase your organisation’s outputEvaluate leadership theories and develop your personal leadership skills,"['Strategic Thinking', 'Human Resources (HR)', 'Visionary leadership', 'Organisational design']","['Organisational design: Know your organisation', 'Organisational behaviour: Know your people', 'Adapt your leadership style', 'Visionary leadership, identity & motivation: Become a meaning maker']","['Professor Jaco Lok', 'Professor Rebecca Mitchell', 'Dr Abas Mirzaei', 'Dr Richard Claydon', 'Associate Professor Edward Wray-Bliss', 'Arabella MacPherson']",['Macquarie University'],Business,https://www.coursera.org/specializations/hr-management-leadership
Lead Management in Salesforce,4.7,Beginner level,32 hours (approximately),Flexible schedule,262 reviews,"Demonstrate an in-depth knowledge of how sales teams work together during the lead process.Differentiate between Salesforce objects, fields, and records as they relate to Salesforce data management.Import data into Salesforce and manage communication with contacts and the qualification of leads.","['Sales Operations', 'Salesforce', 'Lead Management', 'CRM', 'Salesforce Lightning']","['Importing Data and Working with Leads', 'Organizing Leads, Campaigns, and Tasks', 'Managing and Qualifying Leads', 'Enhancing Sales Productivity and Converting Leads']","['Anthony Jones', 'Angela Prakash', 'Trailhead']","['Salesforce', 'Pathstream']",Business,https://www.coursera.org/learn/lead-management-in-salesforce
Six Sigma and the Organization (Advanced),4.7,Intermediate level,16 hours (approximately),Flexible schedule,"3,354 reviews",,"['Lean Six Sigma', 'Process Improvement', 'Process Capability', 'Six Sigma']","['Six Sigma and the Organization', 'Lean Principles in the Organization', 'Design for Six Sigma', 'Project Identification - VOC - Project Management Basics', 'Management and Planning Tools & Business Results for Projects']","['Bill Bailey, PhD', 'David Cook, PhD']",['University System of Georgia'],Business,https://www.coursera.org/learn/six-sigma-organization-advanced
Managing Social and Human Capital,4.6,Beginner level,7 hours (approximately),Flexible schedule,"2,485 reviews",,"['Decision-Making', 'Change Management', 'Human Resources (HR)']","['Motivation and Reward', 'Tasks, Jobs, and Systems of Work', 'Making Good and Timely Management Decisions', ""Designing and Changing the Organization's Architecture""]","['Peter Cappelli', 'Michael Useem']",['University of Pennsylvania'],Business,https://www.coursera.org/learn/wharton-social-human-capital
FinTech Law and Policy,4.8,Beginner level,Approx. 11 hours to complete,Flexible schedule,819 reviews,,[],"['Welcome to FinTech Law and Policy', 'The Evolving Relationship Between FinTechs, Regulators, and Traditional Financial Institutions', 'Cryptocurrency and Initial Coin Offerings', 'FinTech Lending ', 'Banking Regulation in the U.S.', 'FinTech Payments, Wealth Management, and Account Aggregation']","['Lee Reiners, CFA']",['Duke University'],Business,https://www.coursera.org/learn/fintechlawandpolicy
Leading Teams: Developing as a Leader,4.8,Beginner level,14 hours (approximately),Flexible schedule,"5,725 reviews",,"['self-awareness', 'Trust in relationships', 'Ethical decision-making', 'Leadership Development', 'Defining Leadership']","['COURSE ORIENTATION', 'MODULE 1: LEADERSHIP DEFINED', 'MODULE 2: STRATEGIC SELF-LEADERSHIP', 'MODULE 3: LEADING OTHERS', 'MODULE 4: GROWING AS A LEADER']","['Kari Keating', 'Denise Lewin Loyd', 'Elizabeth A. Luckman']",['University of Illinois at Urbana-Champaign'],Business,https://www.coursera.org/learn/leading-teams-developing-as-a-leader
Google Proje Yönetimi Professional Certificate,4.9,Beginner level,6 months at 10 hours a week,Flexible schedule,805 reviews,"Giriş seviyesi bir proje yönetimi pozisyonunda başarılı olmak için gereken uygulamaları ve becerileri kavrayacaksınız.Bir projenin çeşitli evrelerinde etkili proje dokümantasyonu ve eserlerinin nasıl oluşturulacağını öğreneceksiniz.Scrum etkinliklerini uygulamaya, Scrum eserleri oluşturmaya ve Scrum rollerini anlamaya odaklanarak Çevik proje yönetimini öğreneceksiniz.Gerçek dünyayı yansıtan senaryolar aracılığıyla stratejik iletişim, problem çözme ve paydaş yönetimi konularında pratik yapacaksınız.","['Proje Planlaması:', 'Risk Yönetimi', 'Görev Tahmini', 'Satın Alma', 'Stratejik Düşünme', 'Çevik Yönetim', 'Etkileme', 'Problem Çözme', 'Koçluk', 'İş Yazışmaları', 'Proje Yönetimi', 'Proje Başlatma Belgesi', 'Paydaş Yönetimi', 'Projeyi Yürütme', 'Kalite Yönetimi', 'Etkili İletişim', 'Değişim Yönetimi', 'Kariyer Gelişimi', 'Kurum Kültürü']","['Proje Yönetiminin Temelleri', 'Projeyi Başlatma: Projeye Başarıyla Adım Atma', 'Proje Planlaması: Her Şeyi Bir Araya Getirmek', 'Projeyi Yürütme: Projeyi Hayata Geçirme', 'Çevik Proje Yönetimi', 'Bitirme Projesi: Proje Yönetimini Gerçek Dünyada Uygulamak']",['Google Career Certificates'],['Google'],Business,https://www.coursera.org/professional-certificates/google-proje-yonetimi
Advanced Leadership Skills for the 21st Century Specialization,4.5,Intermediate level,2 months at 10 hours a week,Flexible schedule,10 reviews,,"['leading teams', 'Change Management', 'Strategic Leadership', 'Leadership', 'leading a diverse workforce']","['Developing a Leadership Framework', 'Leading and Developing Top Talent ', 'Leading Organizational Change']","['Dr. Loretta Daniels, CDP', 'Dr Andrew Campbell']",['University System of Georgia'],Business,https://www.coursera.org/specializations/advanced-leadership-skills
"Diversity, Equity, and Inclusion for Organizational Leaders Specialization",5.0,Beginner level,1 months at 10 hours a week,Flexible schedule,10 reviews,"Examine the roots of DEI in social justice, what creates power and privilege, and how identities, biases, and stereotypes are formed. Learn effective business strategies to employ diversity, equity, and inclusion to enhance business initiatives.Focus on management practices for working with diverse teams as well as sustaining diversity, equity, and inclusion efforts in the workplace.","['Organization Development', 'Cross-Cultural Communication', 'DEI Strategy', 'Leadership And Management', 'Workplace Inclusion']","['Foundations of Diversity, Equity, and Inclusion', 'Diversity, Equity, and Inclusion Applications for Executives', 'Diversity, Equity, and Inclusion Best Practices for Managers']",['Sam Mejias'],"['Parsons School of Design, The New School']",Business,https://www.coursera.org/specializations/dei-for-organizational-leaders
Brand Identity and Strategy,4.7,Intermediate level,16 hours (approximately),Flexible schedule,755 reviews,,"['Advertising', 'Logo', 'Brand', 'Brand Identity']","['Introduction to branding: Segmentation.', 'DEFINING THE VALUE', 'BUILDING A BRAND HOUSE', 'BRAND MARKS AND VISUAL EXPRESSIONS', 'THE CAPSTONE PROJECT']",['MARÍA EIZAGUIRRE DIÉGUEZ'],['IE Business School'],Business,https://www.coursera.org/learn/brand-identity-strategy
Administración de Empresas Specialization,4.7,Beginner level,1 months at 10 hours a week,Flexible schedule,502 reviews,Importancia del desarrollo estratégico y del marketing.Sistemas ágiles de gestión.Herramientas para comprender el contexto. Utilización de información contable y financiera.,"['Liderazgo y gestión', 'Economy', 'Contabilidad', 'recursos humanos', 'Marketing']","['Administración de Recursos Humanos', 'Fundamentos del Management', 'Fundamentos del Marketing', 'Economía y Finanzas de Empresas', 'Contabilidad como Herramienta Gerencial']","['Lucas Pussetto', 'Esteban Maccari', 'Estela Trepat', 'Juan Pablo Guerrero', 'Walter Esquivel']",['Universidad de Palermo'],Business,https://www.coursera.org/specializations/administracion-de-empresas
Liderazgo y Pensamiento Crítico Specialization,4.6,Advanced level,2 months at 10 hours a week,Flexible schedule,82 reviews,,[],"['Liderazgo y comportamiento organizacional', 'Pensamiento crítico: toma de decisiones razonadas', 'Liderazgo orientado al florecimiento humano']","['Santiago José Vázquez Blanco', 'Elliott Kruse', 'Eduardo Pérez Gorostieta']",['Tecnológico de Monterrey'],Business,https://www.coursera.org/specializations/liderazgo-pensamiento-critico
Finance for Non-Financial Managers,4.4,Intermediate level,Approx. 11 hours to complete,Flexible schedule,392 reviews,,"['Project', 'Financial Statement', 'Finance', 'Balance Sheet']","['Introduction', 'Financial Statement Basics', 'Financial Statement Manipulation', 'Financial Statement Analysis', 'Valuation Ratios', 'Time Value of Money', 'Investment Decision Techniques', 'Cost of Capital and Risk Management', 'Course Wrap-up']",['Thomas Smith'],['Emory University'],Business,https://www.coursera.org/learn/finance-for-non-financial-managers
Teamwork Skills: Communicating Effectively in Groups,4.7,Beginner level,Approx. 11 hours to complete,Flexible schedule,"3,187 reviews","Recognize how hidden forces of context, systems, institutions, and interactions design affect group interactionDevelop decision making practices in order to become more creative and innovativeLearn how to communicate to resolve or diffuse group conflictsMake better decisions about using technology for group work based on key practical and conceptual considerations","['Communication', 'diversity', 'technology', 'Conflict Management', 'teamwork']","['Rethinking Communication ', 'Group Development & Decision Making ', 'Conflict, Difference, & Diversity', 'Group Communication & Technology ']","['Matthew A. Koschmann, PhD']",['University of Colorado Boulder'],Business,https://www.coursera.org/learn/teamwork-skills-effective-communication
Fundamentals of Technology Sales,4.7,Beginner level,Approx. 4 hours to complete,Flexible schedule,85 reviews,"Explore career opportunities in emerging technologies such as cloud computing and cyber security.Understand how to consult, present, and solve problems with new technology for success in selling.Develop your knowledge of how to sell to private companies, public companies, and local, state, and federal governments.Learn a proven four-step methodology for success as a technology sales professionals.","['Sales Strategy', 'Sales Presentation', 'Sales Management', 'Sales', 'Sales Development']","['Introduction to the Fundamentals of Technology Sales', 'The Role of Technology in Technology Sales', 'The Four-Step Sales Process', 'Closing the Sale', 'Next Steps']",['Dr. James V. Green'],"['University of Maryland, College Park']",Business,https://www.coursera.org/learn/fundamentals-of-technology-sales
Marketing with TikTok Specialization,4.6,Beginner level,1 months at 3 hours a week,Flexible schedule,103 reviews,Create an effective marketing campaign on TikTok for your businessPromote your business on TikTok through original content that will target your ideal audience,"['Social Media Marketing', 'TikTok video creation', 'TikTok marketing', 'Content Marketing', 'TikTok Advertising']","['Understanding TikTok and Its Users', 'Marketing on TikTok', 'Advertising and E-commerce on TikTok']",['Anke Audenaert'],['Aptly'],Business,https://www.coursera.org/specializations/marketing-with-tiktok
Engineering Project Management: Initiating and Planning,4.8,Beginner level,21 hours (approximately),Flexible schedule,"3,238 reviews",,"['Project Management', 'Planning', 'Project Charter', 'Project Planning']","['Course Introduction', 'Project Management Overview', 'Project Organizations ', 'Project Communications and Stakeholder Management ', 'Project Integration Management', 'Case Study and Deliverables']","['Kazimir Karwowski', 'Tom Phalen']",['Rice University'],Business,https://www.coursera.org/learn/initiating-planning
Bridging the Gap between Strategy Design and Delivery,4.8,Intermediate level,Approx. 19 hours to complete,Flexible schedule,765 reviews,,"['Strategic Management', 'Strategy Implementation', 'Leadership', 'Management', 'Business Strategy']","['Module 1: The Gap between Strategy Design and Strategy Delivery', 'Module 2: Brightline Guiding Principles 1, 2, 3 and 4', 'Module 3: Brightline Guiding Principles 5, 6 and 7', 'Module 4: Brightline Guiding Principles 8, 9 and 10', 'Module 5: Put the Brightline Guiding Principles into Action', 'Module 5: Put the Brightline Guiding Principles into Action: Lesson Choices']",['Ricardo Viana Vargas'],['Brightline Initiative'],Business,https://www.coursera.org/learn/bridging-strategy-design-delivery-gap
Understanding the Enterprise Systems Environment,4.8,Beginner level,11 hours (approximately),Flexible schedule,102 reviews,,"['Intelligent Enterprise', 'Business Analysis', 'SAP Platform', 'Digital transformation', 'Business Process Design']","['Introduction to SAP and the Digital Landscape', 'Business Process and Organizational Readiness', 'Understanding System Design and Development', 'SAP Platform and Cloud', 'Module 5: Case Study Project: SAP Customer Analysis']",['Martin Gollogly'],['SAP'],Business,https://www.coursera.org/learn/understanding-the-enterprise-systems-environment
Administração Financeira,4.8,Beginner level,Approx. 22 hours to complete,Flexible schedule,816 reviews,,[],"['Boas-vindas', 'Introdução à Administração Financeira', 'Análise de Demonstrativos Financeiros', 'Valor do Dinheiro no Tempo', 'Decisões de Curto Prazo', 'Decisões de Longo Prazo', 'Fechamento do Curso']",['Adalto Barbaceia Gonçalves'],['Insper'],Business,https://www.coursera.org/learn/administracao-financeira
Marketing Digital,4.8,Beginner level,Approx. 16 hours to complete,Flexible schedule,"2,149 reviews",,"['Google Analytics', 'Marketing Performance Measurement And Management', 'Digital Marketing', 'Marketing Analytics', 'Google Adwords']","['O que é marketing digital?', 'Tipos de canais e SEM', 'SEO e Facebook Ads', 'Email Marketing e Growth Hacks', 'Medir, Testar e Iterar']","['Artur Vilas Boas', 'André Leme Fleury']",['Universidade de São Paulo'],Business,https://www.coursera.org/learn/estrategia-marketing-digital
Camino a la Excelencia en Gestión de Proyectos,4.7,Beginner level,Approx. 7 hours to complete,Flexible schedule,"6,426 reviews",,"['Lean Project Management', 'Value Stream Mapping', 'Lean Manufacturing', 'Legal Project Management']","['Introducción: ¿Qué es Lean Project Management?', 'Filosofía Lean', 'Cultura Lean', 'Teconologías Lean: Herramientas para mejorar', 'Conectando los tres vértices del triángulo Lean']","['Paz Arroyo', 'Luis Fernando Alarcón']",['Pontificia Universidad Católica de Chile'],Business,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos
Healthcare Analytics Essentials ,4.3,Beginner level,Approx. 12 hours to complete,Flexible schedule,15 reviews,,"['Data Analysis', 'Strategic Thinking', 'data-informed decision making', 'Data Management', 'Systems Thinking']","['Overview of Statistics and Business Analytics', 'Medical Outcomes Measurements', 'Physician Performance Metrics', 'People and Organizations']",['Martin Kohn'],['Northeastern University '],Business,https://www.coursera.org/learn/healthcare-analytics-essentials
Introduction to Portfolio Construction and Analysis with Python,4.8,,25 hours (approximately),Flexible schedule,"1,353 reviews",Gain an intuitive understanding for the underlying theory behind Modern Portfolio Construction Techniques  Write custom  Python code to estimate risk and return parameters  Utilize powerful Python optimization libraries to build scientifically and systematically diversified portfolios  Build custom utilities in Python to test and compare portfolio strategies  ,[],"['Analysing returns', 'An Introduction to Portfolio Optimization', 'Beyond Diversification', 'Introduction to Asset-Liability Management']","['Vijay Vaidyanathan, PhD', 'Claudia Carrone']",['EDHEC Business School'],Business,https://www.coursera.org/learn/introduction-portfolio-construction-python
Decision-Making and Scenarios,4.6,,6 hours (approximately),Flexible schedule,"1,702 reviews",,"['Cash Flow', 'Financial Statement', 'Balance Sheet', 'Investment']","['Evaluation Criteria: Net Present Value', 'Evaluating Projects', 'Expressing Business Strategies in Financial Terms', 'New Product Value']","['Richard Lambert', 'Robert W. Holthausen']",['University of Pennsylvania'],Business,https://www.coursera.org/learn/wharton-decision-making-scenarios
How to Manage a Remote Team,4.8,Intermediate level,Approx. 10 hours to complete,Flexible schedule,913 reviews,Lead in a remote environment Build a remote organizational culture and practices Assess teams’ and managers’ readiness and preparation for remote work Create a foundational strategy for executing a remote transformation ,"['Business Transformation', 'Human Resources (HR)', 'Remote work', 'Business Strategy', 'Leadership And Management']","['Remote Work Best Practices', 'Managing Remote Teams', 'Remote Adaptation Processes for Organizations', 'Culture and Values for Distributed Teams ', 'Final Assignment: Outline your Remote Transition Plan']","['Jessica Reeder', 'Darren Murph']",['GitLab'],Business,https://www.coursera.org/learn/remote-team-management
Creating Change through Social Entrepreneurship,,Beginner level,Approx. 16 hours to complete,Flexible schedule,,,[],"['Getting Started', 'STAGE 1: RESEARCHING YOUR TOPIC', 'STAGE 2: LISTENING TO PEOPLE', 'STAGE 3: DESIGNING A SOLUTION', 'STAGE 4: DEVELOPING YOUR IDEA FURTHER', 'STAGE 5: MEASURING OUTCOMES', 'STAGE 6: ENSURING FINANCIAL VIABILITY ', 'STAGE 7: FUNDING YOUR ENDEAVOR', 'STAGE 8: STRUCTURING AS AN ORGANIZATION', 'STAGE 9: PITCHING & COMMUNICATIONS PLANNING', 'STAGE 10: EXPANDING YOUR IMPACT']",['Teresa Chahine'],['Yale University'],Business,https://www.coursera.org/learn/creating-change-through-social-entrepreneurship
Gestion de projet de Google  Professional Certificate,4.6,Beginner level,3 months at 10 hours a week,Flexible schedule,22 reviews,"Votre apprentissage sera fondé sur une compréhension immersive des pratiques et des compétences pour réussir en tant que chef de projet débutant.Vous apprendrez à créer une documentation de projet et des artefacts efficaces tout au long des différentes phases d’un projet.Vous apprendrez les bases de la gestion de projet Agile : la mise en œuvre d’événements, la création d’artefacts et la compréhension des rôles Scrum.Vous vous exercerez à la communication stratégique, à la résolution de problèmes et à la gestion des partenaires dans le cadre de scénarios concrets.","['Exécution du projet', 'Réflexion stratégique', 'Gestion des risques', 'Gestion de la qualité', 'Gestion de projet', 'Résolution de problèmes', 'Gestion Agile', 'Encadrement', 'Influencer Marketing', 'Scrum', 'Estimation de la tâche', 'Planification de projet', 'Approvisionnement', 'Communication efficace', 'Gestion des partenaires', 'Culture organisationnelle', 'Gestion du changement', 'Perfectionnement professionnel', 'Gestion de projets', 'Écriture commerciale', 'Charte de projet']","['Bases de la gestion de projet', 'Lancement du projet : Démarrer un projet réussi', 'Planification de projet : Tout mettre en place', 'Exécuter le projet', 'Gestion de projet Agile', 'Capstone: Application de la gestion de projets dans le monde réel']",['Google Career Certificates'],['Google'],Business,https://www.coursera.org/professional-certificates/gestion-de-projet-de-google
Strategic Sales Management Specialization,4.5,Intermediate level,2 months at 10 hours a week,Flexible schedule,286 reviews,,"['Sales Strategy', 'Sales Management', 'Project', 'Customer Satisfaction']","['Effective Sales – An Overview', 'Sales Strategy', 'Models & Frameworks to Support Sales Planning ', 'Sales & Marketing Alignment', 'Strategic Sales Management Final Project']","['Samantha Mazzero', 'Edson Ito', 'Nelson Yoshida', 'Cesar Rodrigues']",['Fundação Instituto de Administração'],Business,https://www.coursera.org/specializations/sales-management-bridging-gap-strategy-sales
ESG Impact: Investor Perspective,4.7,,7 hours (approximately),Flexible schedule,162 reviews,,[],"['Module 1', 'Module 2', 'Module 3', 'Module 4']",['Christopher Geczy'],['University of Pennsylvania'],Business,https://www.coursera.org/learn/esg-impact-investor-perspective
Employee Relations,4.6,Beginner level,22 hours (approximately),Flexible schedule,45 reviews,Explain performance management concepts for all levels of employeesOutline organizational design principles and strategies for effectivenessEvaluate policies for the workforce and employees of an organization,"['Business Continuity', 'Employee Engagement', 'Employee Relations', 'Performance Management']","['Introduction to Employee Relations', 'Employee Engagement', 'Performance Management', 'Business Continuity']","['Michelle Alvarado', 'Brad Boyson']",['HRCI'],Business,https://www.coursera.org/learn/employee-relations
Groundwork for Success in Sales Development,4.5,Beginner level,20 hours (approximately),Flexible schedule,346 reviews,"Confidently articulate the purpose and power of the SDR role in the tech industryEffectively select strategies and tools for developing a winning professional mindsetJustify strategies for time management and prioritization that yield results in your personal and professional lifeCompose plans for taking responsibility for your physical, mental, emotional, and spiritual well-being within personal and professional relationships","['Sales', 'Time management', 'Sales Development', 'teamwork']","['Break into the World of Tech Sales', 'Adopt the Winning Professional Mindset', 'Crush Goals through Time Management and Prioritization', 'Collaborate in a Top-Performing Team']","['Andrae Washington', 'Alicia Mitchell', 'Akhil Cherukupally', 'Lara Arabi', 'Ernest Owusu', 'NaOmi Furukawa', 'Marcos Serna', 'Trailhead']","['Salesforce', 'SV Academy']",Business,https://www.coursera.org/learn/sales-success
Créer et développer une startup technologique,4.6,,Approx. 10 hours to complete,Flexible schedule,399 reviews,,"['Project Management', 'Business Plan', 'Strategic Management', 'Entrepreneurship']","['De l’innovation au marché : comment repérer des opportunités d’innovation', 'Maturation d’un projet d’innovation technologique', 'Un aperçu de l’écosystème d’innovation', 'Calculez vos besoins de financement et trouvez des partenaires financiers', 'Modèle économique, plan de développement et exemples de modalités de valorisation', 'Examen final']","['Romain Beaume', 'Etienne Krieger']","['École Polytechnique', 'HEC Paris']",Business,https://www.coursera.org/learn/startup-technologique
