Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Introduction to Classical Music,4.9,,Approx. 65 hours to complete,Flexible schedule,"3,842 reviews",,"['Art History', 'Music', 'Chord', 'History']","['What Is Music?', ""How Music Works, it's Magic."", 'The Sound of Music', 'Music Back in the Day', 'The Baroque Era', 'The Classical Era', 'The Bridge From Classical to Romantic', 'The Romantic Era', 'Music to the Present']",['Craig Wright'],['Yale University'],Math and Logic,https://www.coursera.org/learn/introclassicalmusic
Translation in Practice,4.4,Beginner level,Approx. 23 hours to complete,Flexible schedule,198 reviews,,[],"['A Brief Introduction to Translation', 'The Process of Translation', 'Understanding and Expressing Word Meaning', 'Sentence Translation: Word Order, Division, and Combination', 'Cultural Elements in Translation', 'Translation of Different Genres of Writing']",['Yuan Yao'],['Nanjing University'],Math and Logic,https://www.coursera.org/learn/translation-in-practice
Foundations of Teaching for Learning: Curriculum,4.6,,Approx. 10 hours to complete,Flexible schedule,383 reviews,,"['Education', 'Curriculum Development', 'Pedagogy', 'Planning']","['Getting to know the curriculum', 'Curriculum development', 'Putting students first', 'Putting Curriculum to Work', 'Theories and Theorists', 'Optimizing Curriculum Outcomes']","['Professor John MacBeath', 'Associate Professor Suseela Malakolunthu']",['Commonwealth Education Trust'],Math and Logic,https://www.coursera.org/learn/teacher-curriculum
3D CAD Fundamental,4.7,Beginner level,Approx. 9 hours to complete,Flexible schedule,544 reviews,,[],"['Initiation: Prepare for the class', 'Magic Cube: familiar with [Line], [Divide], [Push/Pull], [Tape Measure] and [Guides]', 'Toy House: familiar with [Move] and [Arcs]', 'Beach Ball: familiar with [Circle], [Follow me], [Rotate] and [Paint Bucket]', 'Curtain: familiar with [Scale], [Arcs], [Copy] and [Mirror]', 'Solid Tool: familiar with [Subtract], [Union], [Intersect] and [Split]', 'Closure: Review and preview']",['康仕仲'],['National Taiwan University'],Math and Logic,https://www.coursera.org/learn/3d-cad-fundamental
Earth Economics,4.7,Beginner level,Approx. 20 hours to complete,Flexible schedule,69 reviews,Become a good economist that understands under which conditions an economic theory applies and can be used to inform evidence-based policy making,"['Policy Analysis', 'Policy Development', 'Data Analysis', 'Earth Economics', 'You will develop a good understanding about why we need Earth Economics in addition to traditional macroeconomics (nation-level) and microeconomics (individual and firm level']","['Earth economics: a new and necessary approach', 'Accounting for fluctuations in the Earth economy', 'Investment and Saving', 'Government  and the Earth Economy', 'Money and Earth Economic Equilibrium', 'Long Run Challenges']","['Peter A.G. van Bergeijk', 'Ksenia Anisimova']",['Erasmus University Rotterdam'],Math and Logic,https://www.coursera.org/learn/earth-economics
Civic Engagement in American Democracy,4.8,Beginner level,Approx. 13 hours to complete,Flexible schedule,90 reviews,,[],"['Course Overview and Introduction', 'Who are the key players? ', 'How do the players fit together?', 'How do citizens influence politics? ']","['Tana Johnson', 'Bill Adair ', 'Nicholas Carnes', 'Frederick W. Mayer', 'Kenneth Rogerson', 'Philip Bennett', 'Dr. Bruce W Jentleson', 'Deondra Rose, PhD']",['Duke University'],Math and Logic,https://www.coursera.org/learn/civic-engagement-american-democracy
Applied Machine Learning in Python,4.6,Intermediate level,31 hours (approximately),Flexible schedule,"8,436 reviews",Describe how machine learning is different than descriptive statisticsCreate and evaluate data clustersExplain different approaches for creating predictive modelsBuild features that meet analysis needs,"['Python Programming', 'Machine Learning (ML) Algorithms', 'Machine Learning', 'Scikit-Learn']","['Module 1: Fundamentals of Machine Learning - Intro to SciKit Learn', 'Module 2: Supervised Machine Learning - Part 1', 'Module 3: Evaluation', 'Module 4: Supervised Machine Learning - Part 2']",['Kevyn Collins-Thompson'],['University of Michigan'],Math and Logic,https://www.coursera.org/learn/python-machine-learning
 Supervised Machine Learning: Classification,4.8,Intermediate level,24 hours (approximately),Flexible schedule,297 reviews,,"['Ensemble Learning', 'Machine Learning (ML) Algorithms', 'Supervised Learning', 'Classification Algorithms', 'Decision Tree']","['Logistic Regression', 'K Nearest Neighbors', 'Support Vector Machines', 'Decision Trees', 'Ensemble Models', 'Modeling Unbalanced Classes']","['Svitlana (Lana) Kramar', 'Joseph Santarcangelo', 'Miguel Maldonado', 'Mark J Grover']",['IBM'],Math and Logic,https://www.coursera.org/learn/supervised-machine-learning-classification
Dirección y Gestión de Negocios Specialization,4.6,Beginner level,1 months at 10 hours a week,Flexible schedule,36 reviews,"Importancia del desarrollo estratégico y del marketing.Sistemas ágiles de gestión.Management de sistemas de información y procesos, integración de la tecnología con el negocio de la empresa.","['Estrategia de negocios', 'Economy', 'Administración de Recursos Humanos', 'Tecnologías de la Información', 'Marketing']","['Administración de Recursos Humanos', 'Fundamentos del Marketing', 'Economía y Finanzas de Empresas', 'Administración de las Tecnologías de la Información']","['Esteban Maccari', 'Lucas Pussetto', 'Roberto de Gori', 'Estela Trepat']",['Universidad de Palermo'],Math and Logic,https://www.coursera.org/specializations/direccion-y-gestion-de-negocios
Introduction to Management Consulting,4.8,Beginner level,7 hours (approximately),Flexible schedule,450 reviews,What do management consultants do? What are some of the tools and skills that I can apply to my work? Why is problem solving a super-power?,"['Problem Solving', 'Consulting', 'Business Analytics', 'Business Case', 'Management Consulting']","['Management Consulting 101', 'What Do Consultants Do?', 'Supercharging Your Career', 'Consulting Skills and Tools', 'How to Develop Consulting Skills', 'Why Clients Hire Consultants']",['John Kim'],['Emory University'],Math and Logic,https://www.coursera.org/learn/introduction-to-management-consulting
Effective Business Presentations with Powerpoint,4.5,Beginner level,10 hours (approximately),Flexible schedule,"1,059 reviews",,"['Data Analysis', 'Communication', 'Presentation Design', 'Presentation']","['Preparing a Presentation', 'Communication styles', 'Creating effective slides using PowerPoint', 'Delivering a presentation']",['Alex Mannella'],['PwC'],Math and Logic,https://www.coursera.org/learn/powerpoint-presentations
Code Yourself! An Introduction to Programming,4.7,Beginner level,Approx. 11 hours to complete,Flexible schedule,"3,329 reviews",,"['Computer Programming', 'Algorithms', 'Programming Language', 'Scratch (Programming Language)']","['Your First Computer Program', 'Code Gone Loopy!', 'Remixing Games', 'Reusing Your Code', 'Think Like a Software Engineer']","['Inés Friss de Kereki', 'Dr Areti Manataki']","['The University of Edinburgh', 'Universidad ORT Uruguay']",Math and Logic,https://www.coursera.org/learn/intro-programming
Configuration Management and the Cloud,4.7,Beginner level,33 hours (approximately),Flexible schedule,"2,399 reviews",Understand the benefits of configuration management and infrastructure as codeCreate and maintain containers with Docker and Kubernetes to create efficient and safe application deploymentAutomatically deploy new virtual machines running in the CloudDeploy changes in a safe manner following CICD principles,"['Configuration Management', 'Automation at Scale', 'Cloud Computing', 'Basic Monitoring & Alerting', 'Using Puppet']","['Automation in the Cloud', 'Docker & Kubernetes', 'Configuration management and monitoring', 'CICD']",['Google Career Certificates'],['Google'],Math and Logic,https://www.coursera.org/learn/configuration-management-cloud
Love as a Force for Social Justice,4.7,Beginner level,Approx. 27 hours to complete,Flexible schedule,404 reviews,,[],"['Introduction', 'Words and the Meaning of Love', 'Love and the Brain', 'Love and Monotheistic Religions', 'Love and Systems of Ethical Thought', 'Love in Action in One-on-One Interactions', 'Love in Action at Work in the Business Community', 'Love in Action in Non-Governmental Organizations', 'Love and Social Justice', ' Love as an Expression of Creativity and Meaning in Life', 'Love in our Future Lives']",['Anne Firth Murray'],['Stanford University'],Math and Logic,https://www.coursera.org/learn/love-social-justice
Introduction to Machine Learning,4.7,Intermediate level,Approx. 25 hours to complete,Flexible schedule,"3,418 reviews",,"['Convolutional Neural Network', 'Python Programming', 'Machine Learning', 'pytorch', 'Natural Language Processing']","['Simple Introduction to Machine Learning', 'Basics of Model Learning', 'Image Analysis with Convolutional Neural Networks', 'Recurrent Neural Networks for Natural Language Processing', 'The Transformer Network for Natural Language Processing', 'Introduction to Reinforcement Learning']","['Timothy Dunn', 'Lawrence Carin ', 'Kevin Liang', 'David Carlson']",['Duke University'],Math and Logic,https://www.coursera.org/learn/machine-learning-duke
Mastering Excel Essentials to Enhance Business Value,4.2,Beginner level,Approx. 82 hours to complete,Flexible schedule,10 reviews,"Effectively input data and efficiently navigate large spreadsheets.Employ various ""hacks"" and expertly apply (the most appropriate) built-in functions in Excel to increase productivity and streamline workflow.Apply the ""what-if"" analysis tools in Excel to conduct break-even analysis, conduct sensitivity analysis and support decision-making.","['Analytics', 'Microsoft Excel', 'Decision Model', 'Spreadsheet modeling', 'Advanced Excel Functionality']","['Module 1: Excel Foundations', 'Module 2: Essential Excel Tools for Professional Success', 'Module 3: Presenting Information in Excel ', 'Summative Course Assessment ']",['Liz Durango-Cohen'],['Illinois Tech'],Math and Logic,https://www.coursera.org/learn/illinois-tech-mastering-excel-essentials-to-enhance-business-value
Programming Fundamentals,4.7,Beginner level,18 hours (approximately),Flexible schedule,"6,717 reviews",,"['Algorithms', 'Programming Language Concepts', 'Problem Solving', 'C Programming']","['Introduction', 'Reading Code', 'Types', 'Project']","['Andrew D. Hilton', 'Genevieve M. Lipp', 'Anne Bracy']",['Duke University'],Math and Logic,https://www.coursera.org/learn/programming-fundamentals
Fundamentals of financial and management accounting,4.7,Beginner level,Approx. 12 hours to complete,Flexible schedule,718 reviews,Learn how to read and analyze financial statements and understand basic techniques to manage costs and capital investment decisions.  ,"['Financial Accounting', 'Decision-Making', 'Management Accounting', 'Financial Statement']","['Week 1 - Introduction to accounting', 'Financial reports', 'Management accounting', 'Long-term decision making', 'Short term decision making']",['Deborah Agostino'],['Politecnico di Milano'],Math and Logic,https://www.coursera.org/learn/financial-accounting-polimi
Análisis de Negocios con Estados Financieros,4.8,Beginner level,Approx. 10 hours to complete,Flexible schedule,49 reviews,,"['Financial Data Analysis', 'Leverage (Finance)', 'Financial Analysis', 'Market Analysis']","['MÓDULO 1: ESTADO DE SITUACIÓN FINANCIERA: EL LADO IZQUIERDO', 'MÓDULO 2: ESTADO DE SITUACIÓN FINANCIERA: EL LADO DERECHO', 'MÓDULO 3: ESTADO DE RESULTADOS ', 'MÓDULO 4: ESTADO DE FLUJOS DE CAJA']","['Claudio Tapia', 'Tomás Reyes']",['Pontificia Universidad Católica de Chile'],Math and Logic,https://www.coursera.org/learn/analisis-de-negocios-con-estados-financieros
Computer Communications Specialization,4.7,Intermediate level,2 months at 10 hours a week,Flexible schedule,"1,899 reviews",,['Open System Interconnection (OSI)'],"['Fundamentals of Network Communication', 'Peer-to-Peer Protocols and Local Area Networks', 'Packet Switching Networks and Algorithms', 'TCP/IP and Advanced Topics']",['Xiaobo Zhou'],['University of Colorado System'],Math and Logic,https://www.coursera.org/specializations/computer-communications
Effective Programming in Scala,4.7,Intermediate level,Approx. 74 hours to complete,Flexible schedule,152 reviews,"Leverage Scala idioms to model business domains and implement business logicFundamental concepts of the language, allowing you to read and understand Scala codebasesBest practices and common patterns used in the real worldBe comfortable working with asynchronous computations, handling failures, and manipulating recursive data structures","['Software Testing', 'Scala Programming', 'Parallel Computing', 'Object-Oriented Programming (OOP)', 'Functional Programming']","['Getting Started, Basics, Domain Modeling', 'Standard Library, Loops', 'Build Tools, Modules', 'Reasoning About Code', 'Type-Directed Programming', 'Error Handling, Concurrent Programming']","['Noel Welsh', 'Julien Richard-Foy']",['École Polytechnique Fédérale de Lausanne'],Math and Logic,https://www.coursera.org/learn/effective-scala
High Stakes Leadership: Leading in Times of Crisis,4.7,Intermediate level,Approx. 35 hours to complete,Flexible schedule,409 reviews,"Develop strategies for exceptional leadership and team performance in our increasingly VUCA world.Explore the characteristics of individual and organizational resilience and develop strategies to improve both.Understand how to prepare yourself, your team, and your organization for its next major disruption or crisis.","['Change Management', 'Communication', 'Strategy & Operation', 'Crisis leadership', 'Leadership & Management']","['Modules 1 & 2: Course Introduction and Our VUCA Environment Demands a Focus on Stakeholders', 'Modules 3 & 4: Developing Resilience and Understanding Stakeholder Reactions to Crises', 'Modules 5 & 6: Crisis Varieties, Responses, and the Unique Nature of the Crisis Environment', 'Modules 7 & 8: Crisis Leadership and Preparing for Future Crises']",['Mike Barger'],['University of Michigan'],Math and Logic,https://www.coursera.org/learn/high-stakes-leadership
Classical Sociological Theory ,4.9,,Approx. 13 hours to complete,Flexible schedule,"2,773 reviews",,[],"['Session 1: Classical Sociological Theory - An Introduction', 'Session 2: Bernard Mandeville (1670-1733) and Adam Smith (1723-1790)', 'Session 3: Auguste Comte (1798-1857)', 'Session 4: Alexis de Tocqueville (1805-1859)', 'Session 5: Karl Marx (1818-1883)', 'Session 6: Émile Durkheim (1858-1917)', 'Session 7: Max Weber (1864-1920)', 'Session 8: Norbert Elias (1897-1990)', 'Classical Sociological Theory Final Test']","['Danny de Vries', 'Bart van Heerikhuizen']",['University of Amsterdam'],Math and Logic,https://www.coursera.org/learn/classical-sociological-theory
Exam Prep CKA: Certified Kubernetes Administrator,,Intermediate level,Approx. 18 hours to complete,Flexible schedule,," Elaborate the concepts of Cluster Networking, CNI plugin and Network Policy.   Analyze Ingress Resources and Controllers.   Examine Primitives blocks to create robust, self-healing, application deployments in Kubernetes.   Implement etcd Backup and Restore   Analyze and troubleshoot application and cluster components failure.  ","['Docker', 'Kubernetes', 'AWS cloud']","['Kubernetes Introduction and Core Concepts', 'Kubernetes: Storage and Networking', 'Kubernetes: Scaling Workloads', 'Kubernetes: Pods and Schedulers', 'Kubernetes: Cluster Architecture, Installation & Configuration', 'Kubernetes: Troubleshooting']",['Whizlabs Instructor'],['Whizlabs'],Math and Logic,https://www.coursera.org/learn/exam-prep-cka-certified-kubernetes-administrator
Process Mining: Data science in Action,4.7,Intermediate level,Approx. 22 hours to complete,Flexible schedule,"1,182 reviews",,"['Petri Net', 'Process Modeling', 'Process Mining', 'Data Mining']","['Introduction and Data Mining', 'Process Models and Process Discovery', 'Different Types of Process Models', 'Process Discovery Techniques and Conformance Checking', 'Enrichment of Process Models', 'Operational Support and Conclusion']",['Wil van der Aalst'],['Eindhoven University of Technology'],Math and Logic,https://www.coursera.org/learn/process-mining
"Introduction to Software, Programming, and Databases ",4.7,Beginner level,18 hours (approximately),Flexible schedule,226 reviews,"Classify, install, configure, and manage software including mobile platforms.Discuss cloud computing and web browser concepts.Explain software development models, techniques, and concepts.  Describe fundamental database management concepts.","['Software Application Development', 'Computer Programming', 'Software Development Process', 'Database basics', 'IT Fundamentals']","['Computing Platforms and Software Applications', 'Fundamentals of Web Browsers, Applications, and Cloud Computing', 'Basics of Programming', 'Database Fundamentals ', 'Final Quiz, Optional Lab, and Honors Project']",['IBM Skills Network Team'],['IBM'],Math and Logic,https://www.coursera.org/learn/introduction-software-programming-and-databases
VLSI CAD Part II: Layout,4.7,Intermediate level,Approx. 24 hours to complete,Flexible schedule,277 reviews,,[],"['Orientation', 'ASIC Placement', 'Technology Mapping', 'ASIC Routing', 'Timing Analysis', 'Final Exam']",['Rob A. Rutenbar'],['University of Illinois at Urbana-Champaign'],Math and Logic,https://www.coursera.org/learn/vlsi-cad-layout
"Foundations of Sports Analytics: Data, Representation, and Models in Sports",4.4,Intermediate level,49 hours (approximately),Flexible schedule,160 reviews,Use Python to analyze team performance in sports.Become a producer of sports analytics rather than a consumer.,"['Data Analysis', 'Python Programming', 'sports analytics']","['Introduction to Sports Performance and Data', 'Introduction to Data Sources', ' Introduction to Sports Data and Plots in Python', 'Introduction to Sports Data and Regression Using Python', 'More on Regressions', 'Is There a Hot Hand in Basketball?']","['Stefan Szymanski', 'Wenche Wang']",['University of Michigan'],Math and Logic,https://www.coursera.org/learn/foundations-sports-analytics
Introduction to Cyber Attacks,4.7,Beginner level,18 hours (approximately),Flexible schedule,"2,738 reviews",,"['Cybersecurity', 'Information Security (INFOSEC)', 'Denial-Of-Service Attack (DOS)', 'Risk Assessment']","['Introduction to Cyber Security', 'Understanding Basic Security Frameworks', 'Examining Cyber Threats More Closely', 'Introducing Security Risk Analysis']",['Dr. Edward G. Amoroso'],['New York University'],Math and Logic,https://www.coursera.org/learn/intro-cyber-attacks
Understanding Financial Markets,4.8,Beginner level,10 hours (approximately),Flexible schedule,"5,586 reviews",,"['Bond Market', 'Interest Rate', 'Stock', 'Financial Markets']","['General Introduction and Key Concepts', 'Major Financial Markets', 'Other Financial Markets', 'Financial Markets and the Economy']","['Brian Nick', 'University of Geneva- Michel Girardin', 'Mike Ryan', 'Mark Haefele', 'Dirk Effenberger', 'Simon Smiles', 'Thomas Wacker', 'Chris Wright', 'University of Geneva- Rajna Gibson Brandon', 'University of Geneva- Philip Valta', 'University of Geneva- Martin Hoesli', 'University of Geneva- Jonas Demaurex', 'Themis Themistocleous', 'University of Geneva- Tony Berrada', 'University of Geneva- Olivier Scaillet', 'University of Geneva- Ines Chaieb']",['University of Geneva'],Math and Logic,https://www.coursera.org/learn/understanding-financial-markets
Getting Started with Data Analytics on AWS,4.5,Beginner level,Approx. 3 hours to complete,Flexible schedule,745 reviews,"Explain different types of data analyses – descriptive, diagnostic, predictive, prescriptive
Understand how to perform descriptive data analytics in the cloud with typical data sets
How to build simple visualizations in AWS QuickSight to do descriptive analytics (using S3, Cloudtrail, Athena)
","['aws', 'Data Analysis', 'Cloud']",['Getting Started with Data Analytics on AWS'],['Rafael Lopes'],['Amazon Web Services'],Math and Logic,https://www.coursera.org/learn/getting-started-data-analytics-aws
Fundamentals of Red Hat Enterprise Linux,4.8,Beginner level,20 hours (approximately),Flexible schedule,888 reviews,Access the command line.Manage files from the command line.     Manage local Linux users and groups.Monitor and manage Linux processes.  ,['Red Hat Linux'],"['Getting Started with Red Hat Enterprise Linux', 'Accessing the Command Line', 'Managing Files From the Command Line', 'Creating, Viewing, and Editing Text Files', 'Managing Local Linux Users and Groups', 'Controlling Access to Files with Linux File System Permissions', 'Monitoring and Managing Linux Processes', 'Installing and Updating Software Packages', 'Comprehensive Review']",['Chris Caillouet'],['Red Hat'],Math and Logic,https://www.coursera.org/learn/fundamentals-of-red-hat-enterprise-linux
English for Teaching Purposes,4.7,,Approx. 13 hours to complete,Flexible schedule,565 reviews,,[],"['Unit 1. Implications for lecturers switching to English as the classroom language', 'Unit 2. Functions related to delivering courses through English (1)', 'Unit 3. Functions related to delivering courses through English (2)', 'Unit 4. Recording your class']","['Ian James', 'Jose Ygoa-Bayer', 'Silvia Solá Viñals']",['Universitat Autònoma de Barcelona'],Math and Logic,https://www.coursera.org/learn/teaching-english
Machine Learning with Apache Spark,4.6,Intermediate level,14 hours (approximately),Flexible schedule,36 reviews,"Describe ML, explain its role in data engineering, summarize generative AI, discuss Spark's uses, and analyze ML pipelines and model persistence. Evaluate ML models, distinguish between regression, classification, and clustering models, and compare data engineering pipelines with ML pipelines. Construct the data analysis processes using Spark SQL, and perform regression, classification, and clustering using SparkML. Demonstrate connecting to Spark clusters, build ML pipelines, perform feature extraction and transformation, and model persistence. ","['Machine Learning', 'Machine Learning Pipelines', 'Data Engineer', 'SparkML', 'Apache Spark']","['Get Started with Machine Learning ', 'Machine Learning with Apache Spark ', 'Data Engineering for Machine Learning using Apache Spark', 'Final Project']","['IBM Skills Network Team', 'Ramesh Sannareddy']",['IBM'],Math and Logic,https://www.coursera.org/learn/machine-learning-with-apache-spark
Supply Chain Planning,4.7,Beginner level,13 hours (approximately),Flexible schedule,"2,808 reviews",,"['Forecasting', 'Microsoft Excel', 'Planning', 'Demand Forecasting']","['Simple Forecasting Methods, Naive Forecast and Cumulative Mean', 'Forecast Accuracy and Moving Average', 'Exponential Smoothing and Forecast Selection', 'Supply Chain Planning']","['Rudolf Leuschner, Ph.D.']",['Rutgers the State University of New Jersey'],Math and Logic,https://www.coursera.org/learn/planning
Fundamentals of Audio and Music Engineering: Part 1 Musical Sound & Electronics,4.6,Intermediate level,Approx. 14 hours to complete,Flexible schedule,555 reviews,Students will be able to explain basic concepts of acoustics. Students will be able to apply the concepts of acoustics to the creation of music and sound. ,[],"['Week 1 - Introduction RC & Introduction to Electrical Circuits MB', 'Week 2 - Acoustic Resonance RC & Electrical Circuits MB', 'Week 3 - Some Necessary Mathematics MB & AC Circuit Analysis', 'Week 4 - AC Signals & Loudspeakers and Radiation RC', 'Week 5 - Closed Box Loudspeaker Design RC & Ported Loudspeaker Design', 'Week 6 - Guitar Pickup and Effects Analysis MB & Design and Construction of a Guitar Amplifier MB']","['Robert  Clark', 'Mark  Bocko']",['University of Rochester'],Math and Logic,https://www.coursera.org/learn/audio-engineering
Statistics with SAS,4.7,Intermediate level,Approx. 20 hours to complete,Flexible schedule,285 reviews,,[],"['Course Overview and Data Setup', 'Introduction and Review of Concepts', 'ANOVA and Regression', 'More Complex Linear Models', 'Model Building and Effect Selection', 'Model Post-Fitting for Inference', 'Model Building for Scoring and Prediction', 'Categorical Data Analysis']",['Jordan Bakerman'],['SAS'],Math and Logic,https://www.coursera.org/learn/sas-statistics
Artificial Creativity,4.5,Intermediate level,13 hours (approximately),Flexible schedule,48 reviews,Explain the theories and techniques behind the latest works in artificial creativity. Characterize and implement various design research methodologies.Examine the potential of creative AI in everyday experience.,"['Computational Creativity', 'Machine Learning', 'Business Applications', 'Design Thinking', 'Artificial Intelligence (AI)']","['Can Machines Be Creative?', 'The Poetical Science of AI', 'Advanced Theories and Techniques Behind Artificial Creativity: Part I', 'How to Make Things Creative II', 'Would You Collaborate With a Machine?']",['Jeongki Lim'],"['Parsons School of Design, The New School']",Math and Logic,https://www.coursera.org/learn/artificial-creativity
Machine Learning in Healthcare: Fundamentals & Applications,,Beginner level,Approx. 18 hours to complete,Flexible schedule,,,[],"['Demystifying Data Mining and Artificial Intelligence', 'Exploring the AI/Machine Learning Toolbox', 'Practical Application of AI/Machine Learning', 'The Credibility Gap']","['Paul Cerrato', 'Sonya Makhni']",['Northeastern University '],Math and Logic,https://www.coursera.org/learn/machine-learning-in-healthcare-fundamentals-and-applications
Bioinformatic Methods I,4.7,Beginner level,19 hours (approximately),Flexible schedule,"1,680 reviews",,"['Genetic Analysis', 'Bioinformatics Analysis', 'Evolution', 'Comparative Genomics']","['NCBI/Blast I', 'Blast II/Comparative Genomics', 'Multiple Sequence Alignments', 'Review: NCBI/Blast I, Blast II/Comparative Genetics, and Multiple Sequence Alignments', 'Phylogenetics', 'Selection Analysis', ""'Next Gen' Sequence Analysis (RNA-Seq) / Metagenomics"", ""Review: Phylogenetics, Selection Analysis, and 'Next Gen' Sequence Analysis (RNA-seq)/Metagenomics + Final Assignment""]",['Nicholas James Provart'],['University of Toronto'],Math and Logic,https://www.coursera.org/learn/bioinformatics-methods-1
CertNexus Certified Ethical Emerging Technologist Professional Certificate,4.7,Beginner level,2 months at 10 hours a week,Flexible schedule,377 reviews,"Apply ethical principles, frameworks, regulations, and standards utilized in data-driven technologies and analyze the challenges that may compromise their implementation.Detect and mitigate ethical risks in the design, development, and deployment of data-driven technologies.Communicate effectively with diverse stakeholders about ethical safeguards, ethical risks, and mitigation strategies.Create, implement, and evaluate the organizational policies and governance structure required for ethical data-driven technologies.","['Ethics Of Artificial Intelligence', 'Information Privacy', 'Business Analysis', 'Compliance', 'Business Strategy', 'Schedule', 'Test Preparation', 'Online proctored', 'PearsonVUE', 'Certification', 'Communication', 'Marketing', 'Crisis Management', 'Leadership And Management', 'policy', 'governance', 'Ethical Leadership', 'Code of Ethics', 'Risk Management', 'Privacy', 'Risk Assessment', 'General Statistics']","['Promote the Ethical Use of Data-Driven Technologies', 'Turn Ethical Frameworks into Actionable Steps', 'Detect and Mitigate Ethical Risks', 'Communicate Effectively about Ethical Challenges in Data-Driven Technologies', 'Create and Lead an Ethical Data-Driven Organization', 'Preparing for Your CertNexus Certification Exam']","['Tania De Gasperis', 'Aaron Hui', 'Megan Smith Branch', 'Jennifer Fischer', 'Abhishek Gupta', ""Eleanor 'Nell' Watson"", 'Renée Cummings']",['CertNexus'],Math and Logic,https://www.coursera.org/professional-certificates/certified-ethical-emerging-technologist
Qualitative Comparative Analysis (QCA),4.8,Beginner level,Approx. 26 hours to complete,Flexible schedule,135 reviews,After the course you will understand the methodological foundations of QCA.After the course you will know how to conduct a basic QCA study by yourself. ,[],"['Introduction, analytic foundations and the QCA research process', 'Research design and calibration', 'The truth table', 'Logical minimization and the interpretation of output', 'Using FsQCA, more about the interpretation of output, and the write-up']",['Fadi Hirzalla'],['Erasmus University Rotterdam'],Math and Logic,https://www.coursera.org/learn/qualitative-comparative-analysis
Introduction to Programming,4.5,Beginner level,Approx. 36 hours to complete,Flexible schedule,22 reviews,"Learn about various constructs supported by C Language and use them to write programs which can solve scientific problems.Write programs using various constructs supported by the C language such as assignment, sequencing, conditional and iteration.Perform indirect memory level operations of a computer through pointers and dynamic memory allocation.Create, edit and delete files on a computer using programs.",['Basic usage of a computer'],"['Course Introduction', 'Introduction to Computing and Problem-Solving', 'Introduction to C Programming', 'Branching and Looping', 'Functions', 'Arrays']","['Sundaresan Raman', 'Jagat Sesh Challa']","['Birla Institute of Technology & Science, Pilani']",Math and Logic,https://www.coursera.org/learn/programming-introduction
Digital Signal Processing 1: Basic Concepts and Algorithms,4.5,Intermediate level,28 hours (approximately),Flexible schedule,554 reviews,The nature of discrete-time signalsDiscrete-time signals are vectors in a vector spaceDiscrete-time signals can be analyzed in the frequency domain via the Fourier transform,[],"['Module 1.1: Digital Signal Processing: the Basics', 'Module 1.2: Signal Processing Meets Vector Space', 'Module 1.3: Fourier Analysis: the Basics', 'Module 1.4: Fourier Analysis: More Advanced Tools']","['Paolo Prandoni', 'Martin Vetterli']",['École Polytechnique Fédérale de Lausanne'],Math and Logic,https://www.coursera.org/learn/dsp1
Digital Media and Marketing Strategies,4.6,Beginner level,19 hours (approximately),Flexible schedule,"3,055 reviews",,"['Brand Communication', 'Social Media', 'Content Marketing', 'Digital Marketing', 'search marketing']","['Course Orientation and Module 1: Setting Goals and Preparing Your Digital Assets', 'Online and Video Marketing', 'Social and Email Marketing', 'Putting It All Together for Your Digital Plan']",['Mike Yao'],['University of Illinois at Urbana-Champaign'],Math and Logic,https://www.coursera.org/learn/marketing-plan
Learn JavaScript,4.8,Beginner level,Approx. 10 hours to complete,Flexible schedule,49 reviews,"The basics of the JavaScript programming language, like variables, data types, functions, loops, conditionals, and more.How to use JavaScript to build real-world web appsHow to use professional software development tools for coding, collaboration, and deployment ","['Computer Programming', 'javascript syntax', 'Web Development', 'JavaScript', 'Front-End Web Development']","['Build Your First Web App', 'Build a Game', 'Build a Browser Extension', 'Build a Mobile App']",['Per Harald Borgen'],['Scrimba'],Math and Logic,https://www.coursera.org/learn/learn-javascript
